step,vx_112_50,vy_112_50,pressure_112_50,Cd,Cl,energy
106,1.9981621504e+00,7.7556222095e-05,9.9933128357e+01,8.7747895718e-01,1.4064788818e-02,3.0731794922e+04
107,1.9987094402e+00,1.0488121916e-05,9.6418731689e+01,9.1453737020e-01,-1.9935531542e-02,3.0746093750e+04
108,1.9992126226e+00,6.1044520407e-05,9.6820915222e+01,9.4345307350e-01,-1.3135986403e-02,3.0760681641e+04
109,1.9998244047e+00,-4.8938374675e-05,1.0123886108e+02,9.2366170883e-01,2.1039580926e-02,3.0775458984e+04
110,2.0002954006e+00,3.7019166484e-05,9.9874458313e+01,9.7799837589e-01,9.5677189529e-03,3.0789662109e+04
111,2.0008401871e+00,8.6873435066e-05,9.6940475464e+01,9.7701036930e-01,-4.4159698300e-03,3.0804144531e+04
112,2.0013537407e+00,4.1440245695e-05,9.2174041748e+01,9.5516645908e-01,-4.3766782619e-03,3.0817925781e+04
113,2.0018246174e+00,2.5001430186e-04,8.8950920105e+01,9.3492174149e-01,4.3684922159e-02,3.0831253906e+04
114,2.0022566319e+00,2.1612539422e-04,7.8147720337e+01,9.1085159779e-01,4.4407653622e-03,3.0842542969e+04
115,2.0026078224e+00,2.3842733935e-04,6.2437915802e+01,9.3418520689e-01,3.4716948867e-02,3.0852048828e+04
116,2.0028846264e+00,1.3406413200e-04,5.0379360199e+01,9.0134996176e-01,-2.2505797446e-02,3.0860853516e+04
117,2.0031349659e+00,2.0980558475e-04,3.7987113953e+01,9.6473747492e-01,-3.4894563258e-02,3.0866353516e+04
118,2.0032565594e+00,1.6045308439e-04,2.1588760376e+01,9.2822313309e-01,-8.7181087583e-03,3.0870628906e+04
119,2.0033571720e+00,1.4319395996e-04,4.4725360870e+00,9.3225359917e-01,-2.4498138577e-02,3.0874128906e+04
120,2.0032339096e+00,1.8052422092e-04,-1.5691580772e+01,8.8248854876e-01,-5.7124175131e-02,3.0875322266e+04
121,2.0031404495e+00,1.8394476501e-04,-3.2742351532e+01,9.1269797087e-01,-3.3770218492e-02,3.0874177734e+04
122,2.0028700829e+00,1.9820335729e-04,-4.7725090027e+01,8.7488251925e-01,-4.4477235526e-02,3.0872261719e+04
123,2.0026564598e+00,7.0845111622e-05,-5.5318096161e+01,8.5224241018e-01,-4.4343337417e-02,3.0869009766e+04
124,2.0023136139e+00,3.5841410863e-05,-6.5730262756e+01,8.8726294041e-01,-2.7053527534e-02,3.0864996094e+04
125,2.0020020008e+00,-6.2425187934e-06,-7.1147529602e+01,9.2618995905e-01,-2.6195449755e-02,3.0859363281e+04
126,2.0016248226e+00,8.6943677161e-05,-7.1118843079e+01,9.8644781113e-01,-2.8358841315e-02,3.0852605469e+04
127,2.0012323856e+00,6.2906183302e-05,-7.4479187012e+01,8.9911496639e-01,-5.2480697632e-02,3.0846425781e+04
128,2.0008540154e+00,9.9932774901e-05,-7.8132041931e+01,9.9144119024e-01,-4.5737992972e-02,3.0838904297e+04
129,2.0004224777e+00,1.8802113482e-04,-7.8362480164e+01,8.8565766811e-01,-9.7660295665e-02,3.0833109375e+04
130,2.0000836849e+00,1.0361816385e-04,-7.9671669006e+01,9.0210568905e-01,-8.7392270565e-02,3.0826488281e+04
131,1.9996960163e+00,1.6680599947e-04,-7.7532676697e+01,9.6177828312e-01,-7.7198334038e-02,3.0820818359e+04
132,1.9994312525e+00,4.7977875511e-05,-6.6932647705e+01,8.9693313837e-01,-6.9376066327e-02,3.0816839844e+04
133,1.9991170168e+00,5.6125194533e-05,-5.7731925964e+01,9.5037841797e-01,-8.8690720499e-02,3.0813931641e+04
134,1.9989873171e+00,4.3446700147e-05,-4.5945690155e+01,9.2756253481e-01,-4.2445372790e-02,3.0811812500e+04
135,1.9988172054e+00,4.3151703721e-05,-3.4846229553e+01,9.7054070234e-01,-1.1310966313e-01,3.0810812500e+04
136,1.9988784790e+00,-1.0719322017e-04,-1.8028314590e+01,9.3912017345e-01,-1.2146987766e-01,3.0811736328e+04
137,1.9988739491e+00,-2.5178596843e-06,-3.5571627617e+00,8.7107515335e-01,-1.0382629186e-01,3.0814720703e+04
138,1.9990551472e+00,4.2300023779e-05,9.9065542221e+00,9.0667009354e-01,-7.6589509845e-02,3.0817531250e+04
139,1.9992305040e+00,5.4310617998e-05,2.0843637466e+01,8.9105200768e-01,-1.8087585270e-01,3.0822437500e+04
140,1.9995033741e+00,-2.6905152481e-05,3.8607166290e+01,9.5799696445e-01,-1.4946037531e-01,3.0828880859e+04
141,1.9998662472e+00,-1.4696885046e-05,4.7234008789e+01,8.8616597652e-01,-1.1897033453e-01,3.0837005859e+04
142,2.0001771450e+00,-3.6179066228e-05,5.1901138306e+01,9.4758468866e-01,-1.4227744937e-01,3.0844935547e+04
143,2.0005807877e+00,-4.3542007916e-05,5.7695137024e+01,9.5690137148e-01,-1.2879745662e-01,3.0854822266e+04
144,2.0009617805e+00,9.3448848929e-05,6.7066581726e+01,9.5810228586e-01,-1.2841644883e-01,3.0865398438e+04
145,2.0013871193e+00,-6.9967398304e-05,6.7156814575e+01,9.1560882330e-01,-1.1129066348e-01,3.0875351562e+04
146,2.0018117428e+00,-6.1987542722e-05,6.6576667786e+01,9.1487520933e-01,-8.0762252212e-02,3.0887675781e+04
