step,vx_5_10,singularity_count,dirichlet
1298,2.5236167908e+00,4.1000000000e+01,7.4270000000e+03
1299,2.5250315666e+00,2.5000000000e+01,7.3950000000e+03
1300,2.5368678570e+00,3.8000000000e+01,7.3170000000e+03
1301,2.5314505100e+00,4.8000000000e+01,7.2810000000e+03
1302,2.5330941677e+00,3.6000000000e+01,7.4060000000e+03
1303,2.5375211239e+00,3.7000000000e+01,7.3860000000e+03
1304,2.5333592892e+00,4.3000000000e+01,7.3960000000e+03
1305,2.5354981422e+00,3.7000000000e+01,7.2870000000e+03
1306,2.5347371101e+00,3.3000000000e+01,7.4130000000e+03
1307,2.5321278572e+00,3.5000000000e+01,7.3610000000e+03
1308,2.5313360691e+00,5.2000000000e+01,7.4380000000e+03
1309,2.5327749252e+00,4.9000000000e+01,7.4640000000e+03
1310,2.5271120071e+00,5.3000000000e+01,7.4970000000e+03
1311,2.5306901932e+00,4.8000000000e+01,7.2770000000e+03
1312,2.5309283733e+00,4.9000000000e+01,7.4330000000e+03
1313,2.5311450958e+00,4.1000000000e+01,7.5040000000e+03
1314,2.5322294235e+00,3.7000000000e+01,7.4210000000e+03
1315,2.5322179794e+00,3.4000000000e+01,7.3680000000e+03
1316,2.5354201794e+00,4.9000000000e+01,7.4540000000e+03
1317,2.5336694717e+00,4.1000000000e+01,7.3640000000e+03
1318,2.5343792439e+00,3.4000000000e+01,7.3620000000e+03
1319,2.5322327614e+00,3.6000000000e+01,7.4680000000e+03
1320,2.5351347923e+00,4.4000000000e+01,7.4340000000e+03
1321,2.5308191776e+00,3.3000000000e+01,7.4500000000e+03
1322,2.5284037590e+00,4.6000000000e+01,7.3830000000e+03
1323,2.5338406563e+00,3.4000000000e+01,7.3490000000e+03
1324,2.5327095985e+00,3.6000000000e+01,7.3550000000e+03
1325,2.5266728401e+00,3.6000000000e+01,7.3040000000e+03
1326,2.5282447338e+00,4.4000000000e+01,7.5270000000e+03
1327,2.5263352394e+00,4.2000000000e+01,7.4220000000e+03
1328,2.5297415257e+00,4.0000000000e+01,7.3720000000e+03
1329,2.5315334797e+00,5.1000000000e+01,7.3140000000e+03
1330,2.5362951756e+00,4.2000000000e+01,7.4100000000e+03
1331,2.5390005112e+00,4.0000000000e+01,7.3720000000e+03
1332,2.5407657623e+00,4.8000000000e+01,7.3840000000e+03
1333,2.5469782352e+00,4.9000000000e+01,7.4250000000e+03
1334,2.5454633236e+00,4.7000000000e+01,7.4940000000e+03
1335,2.5476427078e+00,5.6000000000e+01,7.3090000000e+03
1336,2.5490541458e+00,5.2000000000e+01,7.5110000000e+03
1337,2.5515086651e+00,4.0000000000e+01,7.4880000000e+03
1338,2.5496318340e+00,5.5000000000e+01,7.3290000000e+03
1339,2.5484831333e+00,4.0000000000e+01,7.3830000000e+03
1340,2.5451941490e+00,4.6000000000e+01,7.3780000000e+03
1341,2.5443022251e+00,4.0000000000e+01,7.4090000000e+03
1342,2.5452415943e+00,4.6000000000e+01,7.3140000000e+03
1343,2.5448451042e+00,3.8000000000e+01,7.1440000000e+03
1344,2.5497052670e+00,5.0000000000e+01,7.4210000000e+03
1345,2.5453722477e+00,4.0000000000e+01,7.3220000000e+03
1346,2.5463061333e+00,4.1000000000e+01,7.3980000000e+03
1347,2.5508911610e+00,3.8000000000e+01,7.4650000000e+03
1348,2.5428080559e+00,4.5000000000e+01,7.4250000000e+03
1349,2.5502898693e+00,4.2000000000e+01,7.4220000000e+03
1350,2.5435290337e+00,3.8000000000e+01,7.3180000000e+03
1351,2.5459351540e+00,4.2000000000e+01,7.3310000000e+03
1352,2.5475170612e+00,4.4000000000e+01,7.3980000000e+03
1353,2.5432026386e+00,4.3000000000e+01,7.4560000000e+03
1354,2.5430297852e+00,4.1000000000e+01,7.3880000000e+03
1355,2.5439074039e+00,4.2000000000e+01,7.4390000000e+03
1356,2.5420963764e+00,4.1000000000e+01,7.4450000000e+03
1357,2.5411281586e+00,4.0000000000e+01,7.4190000000e+03
1358,2.5444202423e+00,5.8000000000e+01,7.3750000000e+03
1359,2.5422525406e+00,4.1000000000e+01,7.2740000000e+03
1360,2.5425388813e+00,4.1000000000e+01,7.3720000000e+03
1361,2.5388495922e+00,3.8000000000e+01,7.3420000000e+03
1362,2.5386183262e+00,3.6000000000e+01,7.2980000000e+03
1363,2.5389087200e+00,4.3000000000e+01,7.3730000000e+03
1364,2.5388689041e+00,4.8000000000e+01,7.3620000000e+03
1365,2.5408599377e+00,3.4000000000e+01,7.1560000000e+03
1366,2.5370383263e+00,4.4000000000e+01,7.4560000000e+03
1367,2.5407474041e+00,2.9000000000e+01,7.3800000000e+03
1368,2.5373907089e+00,4.0000000000e+01,7.3410000000e+03
1369,2.5387637615e+00,3.7000000000e+01,7.4190000000e+03
1370,2.5318217278e+00,4.0000000000e+01,7.2220000000e+03
1371,2.5341281891e+00,4.9000000000e+01,7.3730000000e+03
1372,2.5320348740e+00,4.2000000000e+01,7.3200000000e+03
1373,2.5309057236e+00,3.5000000000e+01,7.2830000000e+03
1374,2.5313313007e+00,4.9000000000e+01,7.4990000000e+03
1375,2.5301687717e+00,4.3000000000e+01,7.3260000000e+03
1376,2.5336349010e+00,3.1000000000e+01,7.3320000000e+03
1377,2.5296130180e+00,4.8000000000e+01,7.3800000000e+03
1378,2.5269291401e+00,5.5000000000e+01,7.1970000000e+03
1379,2.5300836563e+00,4.0000000000e+01,7.4520000000e+03
1380,2.5287566185e+00,3.2000000000e+01,7.1710000000e+03
1381,2.5299670696e+00,3.4000000000e+01,7.3350000000e+03
1382,2.5271389484e+00,3.8000000000e+01,7.4560000000e+03
1383,2.5300438404e+00,4.4000000000e+01,7.3750000000e+03
1384,2.5305147171e+00,4.8000000000e+01,7.3130000000e+03
1385,2.5274944305e+00,4.5000000000e+01,7.4430000000e+03
1386,2.5298035145e+00,3.9000000000e+01,7.4390000000e+03
1387,2.5322062969e+00,3.7000000000e+01,7.3390000000e+03
1388,2.5306038857e+00,4.9000000000e+01,7.2790000000e+03
1389,2.5298371315e+00,4.7000000000e+01,7.2830000000e+03
1390,2.5285978317e+00,4.5000000000e+01,7.2940000000e+03
1391,2.5348651409e+00,4.4000000000e+01,7.3710000000e+03
1392,2.5365331173e+00,4.5000000000e+01,7.3260000000e+03
1393,2.5342259407e+00,4.5000000000e+01,7.4150000000e+03
1394,2.5344853401e+00,4.4000000000e+01,7.4370000000e+03
1395,2.5351607800e+00,5.0000000000e+01,7.4190000000e+03
1396,2.5354418755e+00,3.3000000000e+01,7.3140000000e+03
1397,2.5420246124e+00,3.6000000000e+01,7.4460000000e+03
1398,2.5387699604e+00,4.6000000000e+01,7.4160000000e+03
1399,2.5362303257e+00,5.2000000000e+01,7.3740000000e+03
1400,2.5341894627e+00,4.9000000000e+01,7.3390000000e+03
1401,2.5402920246e+00,4.1000000000e+01,7.5000000000e+03
1402,2.5428748131e+00,5.2000000000e+01,7.3300000000e+03
1403,2.5434563160e+00,5.1000000000e+01,7.2360000000e+03
1404,2.5435900688e+00,4.3000000000e+01,7.5330000000e+03
1405,2.5436172485e+00,4.9000000000e+01,7.3880000000e+03
1406,2.5411460400e+00,4.0000000000e+01,7.2710000000e+03
1407,2.5399672985e+00,4.3000000000e+01,7.4030000000e+03
1408,2.5448606014e+00,4.8000000000e+01,7.3870000000e+03
1409,2.5456833839e+00,2.8000000000e+01,7.4420000000e+03
1410,2.5395810604e+00,4.5000000000e+01,7.3420000000e+03
1411,2.5422339439e+00,4.7000000000e+01,7.5080000000e+03
1412,2.5505366325e+00,4.8000000000e+01,7.3730000000e+03
1413,2.5509986877e+00,4.3000000000e+01,7.3520000000e+03
1414,2.5492029190e+00,4.3000000000e+01,7.4540000000e+03
1415,2.5509207249e+00,4.2000000000e+01,7.2520000000e+03
1416,2.5491356850e+00,4.7000000000e+01,7.4780000000e+03
1417,2.5462827682e+00,3.6000000000e+01,7.3390000000e+03
1418,2.5461201668e+00,4.1000000000e+01,7.4660000000e+03
1419,2.5522384644e+00,4.3000000000e+01,7.3000000000e+03
1420,2.5480942726e+00,3.9000000000e+01,7.5340000000e+03
1421,2.5487792492e+00,3.9000000000e+01,7.3740000000e+03
1422,2.5445332527e+00,3.5000000000e+01,7.3660000000e+03
1423,2.5505132675e+00,4.0000000000e+01,7.3200000000e+03
1424,2.5413391590e+00,4.4000000000e+01,7.3640000000e+03
1425,2.5414874554e+00,5.9000000000e+01,7.3480000000e+03
1426,2.5423214436e+00,4.2000000000e+01,7.3990000000e+03
1427,2.5397362709e+00,5.0000000000e+01,7.3530000000e+03
1428,2.5431404114e+00,4.3000000000e+01,7.4130000000e+03
1429,2.5412957668e+00,4.6000000000e+01,7.4040000000e+03
1430,2.5414116383e+00,5.2000000000e+01,7.2560000000e+03
1431,2.5393743515e+00,4.7000000000e+01,7.4240000000e+03
1432,2.5414497852e+00,4.1000000000e+01,7.4010000000e+03
1433,2.5415070057e+00,3.6000000000e+01,7.5220000000e+03
1434,2.5342700481e+00,4.4000000000e+01,7.4680000000e+03
1435,2.5437357426e+00,4.5000000000e+01,7.4780000000e+03
1436,2.5435490608e+00,3.4000000000e+01,7.4030000000e+03
1437,2.5430753231e+00,4.5000000000e+01,7.2310000000e+03
1438,2.5426409245e+00,4.5000000000e+01,7.4400000000e+03
1439,2.5443472862e+00,3.3000000000e+01,7.3700000000e+03
1440,2.5394365788e+00,4.1000000000e+01,7.5870000000e+03
1441,2.5425941944e+00,4.7000000000e+01,7.3960000000e+03
1442,2.5381631851e+00,4.1000000000e+01,7.1210000000e+03
1443,2.5365993977e+00,4.1000000000e+01,7.6430000000e+03
1444,2.5366795063e+00,4.4000000000e+01,7.4590000000e+03
1445,2.5258173943e+00,4.0000000000e+01,7.4610000000e+03
1446,2.5316965580e+00,5.1000000000e+01,7.2960000000e+03
1447,2.5279171467e+00,4.2000000000e+01,7.2430000000e+03
1448,2.5261759758e+00,4.3000000000e+01,7.5310000000e+03
1449,2.5322544575e+00,3.7000000000e+01,7.3740000000e+03
1450,2.5238969326e+00,4.1000000000e+01,7.4220000000e+03
1451,2.5257811546e+00,4.8000000000e+01,7.5230000000e+03
1452,2.5290777683e+00,3.4000000000e+01,7.3040000000e+03
1453,2.5247743130e+00,5.0000000000e+01,7.3050000000e+03
1454,2.5269768238e+00,5.4000000000e+01,7.3780000000e+03
1455,2.5270781517e+00,4.1000000000e+01,7.3720000000e+03
1456,2.5257740021e+00,4.8000000000e+01,7.4140000000e+03
1457,2.5268287659e+00,4.3000000000e+01,7.3520000000e+03
1458,2.5270242691e+00,4.2000000000e+01,7.3170000000e+03
1459,2.5260429382e+00,4.8000000000e+01,7.3570000000e+03
1460,2.5249652863e+00,3.7000000000e+01,7.3270000000e+03
1461,2.5257492065e+00,3.5000000000e+01,7.3930000000e+03
1462,2.5305697918e+00,4.3000000000e+01,7.3210000000e+03
1463,2.5320825577e+00,5.2000000000e+01,7.3640000000e+03
1464,2.5294594765e+00,4.7000000000e+01,7.4480000000e+03
1465,2.5308196545e+00,4.1000000000e+01,7.5280000000e+03
1466,2.5342745781e+00,3.8000000000e+01,7.4430000000e+03
1467,2.5298700333e+00,4.5000000000e+01,7.3990000000e+03
1468,2.5344941616e+00,4.0000000000e+01,7.2480000000e+03
1469,2.5317711830e+00,3.4000000000e+01,7.5520000000e+03
1470,2.5358955860e+00,4.2000000000e+01,7.2950000000e+03
1471,2.5349922180e+00,4.4000000000e+01,7.2940000000e+03
1472,2.5341565609e+00,3.5000000000e+01,7.2660000000e+03
1473,2.5369472504e+00,3.8000000000e+01,7.5300000000e+03
1474,2.5394492149e+00,4.2000000000e+01,7.5300000000e+03
1475,2.5363276005e+00,3.5000000000e+01,7.5400000000e+03
1476,2.5367801189e+00,5.7000000000e+01,7.4950000000e+03
1477,2.5397908688e+00,3.7000000000e+01,7.4680000000e+03
1478,2.5442473888e+00,3.4000000000e+01,7.3760000000e+03
1479,2.5403103828e+00,3.7000000000e+01,7.5560000000e+03
1480,2.5419244766e+00,4.8000000000e+01,7.2320000000e+03
1481,2.5434865952e+00,4.4000000000e+01,7.5050000000e+03
1482,2.5431640148e+00,6.6000000000e+01,7.4630000000e+03
1483,2.5468404293e+00,4.0000000000e+01,7.2590000000e+03
1484,2.5475926399e+00,4.6000000000e+01,7.4660000000e+03
1485,2.5465681553e+00,5.8000000000e+01,7.3550000000e+03
1486,2.5464181900e+00,3.6000000000e+01,7.3550000000e+03
1487,2.5547826290e+00,4.7000000000e+01,7.4290000000e+03
1488,2.5484125614e+00,5.3000000000e+01,7.4480000000e+03
1489,2.5472540855e+00,4.2000000000e+01,7.4540000000e+03
1490,2.5506558418e+00,5.1000000000e+01,7.2900000000e+03
1491,2.5496494770e+00,4.7000000000e+01,7.3610000000e+03
1492,2.5501279831e+00,5.2000000000e+01,7.4020000000e+03
1493,2.5465168953e+00,4.7000000000e+01,7.4680000000e+03
1494,2.5519664288e+00,4.5000000000e+01,7.4890000000e+03
1495,2.5499861240e+00,5.0000000000e+01,7.2960000000e+03
1496,2.5484924316e+00,3.7000000000e+01,7.3540000000e+03
1497,2.5487732887e+00,3.6000000000e+01,7.3330000000e+03
1498,2.5532951355e+00,5.5000000000e+01,7.4230000000e+03
1499,2.5482130051e+00,5.4000000000e+01,7.3910000000e+03
1500,2.5489633083e+00,3.8000000000e+01,7.4210000000e+03
1501,2.5507736206e+00,4.9000000000e+01,7.3900000000e+03
1502,2.5476694107e+00,5.1000000000e+01,7.4280000000e+03
1503,2.5448038578e+00,4.7000000000e+01,7.2840000000e+03
1504,2.5439999104e+00,5.3000000000e+01,7.5320000000e+03
1505,2.5432987213e+00,3.6000000000e+01,7.3080000000e+03
1506,2.5437445641e+00,5.3000000000e+01,7.3870000000e+03
1507,2.5395936966e+00,4.9000000000e+01,7.3490000000e+03
1508,2.5425717831e+00,4.0000000000e+01,7.5490000000e+03
1509,2.5470077991e+00,5.7000000000e+01,7.4020000000e+03
1510,2.5395126343e+00,4.2000000000e+01,7.3290000000e+03
1511,2.5338144302e+00,3.9000000000e+01,7.4570000000e+03
1512,2.5404913425e+00,4.2000000000e+01,7.3570000000e+03
1513,2.5345983505e+00,5.1000000000e+01,7.4010000000e+03
1514,2.5378499031e+00,5.3000000000e+01,7.4490000000e+03
1515,2.5364630222e+00,5.6000000000e+01,7.3680000000e+03
1516,2.5326972008e+00,3.9000000000e+01,7.5450000000e+03
1517,2.5355589390e+00,3.7000000000e+01,7.4410000000e+03
1518,2.5311067104e+00,4.9000000000e+01,7.3640000000e+03
1519,2.5331323147e+00,4.9000000000e+01,7.3270000000e+03
1520,2.5365228653e+00,4.5000000000e+01,7.3510000000e+03
1521,2.5353770256e+00,6.4000000000e+01,7.5150000000e+03
1522,2.5377624035e+00,5.5000000000e+01,7.3800000000e+03
1523,2.5352315903e+00,5.0000000000e+01,7.4570000000e+03
1524,2.5349469185e+00,4.5000000000e+01,7.4080000000e+03
1525,2.5350449085e+00,5.2000000000e+01,7.4120000000e+03
1526,2.5333483219e+00,5.5000000000e+01,7.3470000000e+03
1527,2.5353431702e+00,4.2000000000e+01,7.3720000000e+03
1528,2.5341029167e+00,5.2000000000e+01,7.3370000000e+03
1529,2.5348308086e+00,4.5000000000e+01,7.4240000000e+03
1530,2.5315096378e+00,4.4000000000e+01,7.4250000000e+03
1531,2.5310666561e+00,3.6000000000e+01,7.4050000000e+03
1532,2.5356011391e+00,3.1000000000e+01,7.2750000000e+03
1533,2.5334043503e+00,3.8000000000e+01,7.3570000000e+03
1534,2.5312793255e+00,4.3000000000e+01,7.4030000000e+03
1535,2.5294501781e+00,4.1000000000e+01,7.4660000000e+03
1536,2.5279548168e+00,5.8000000000e+01,7.1920000000e+03
1537,2.5266671181e+00,4.6000000000e+01,7.3530000000e+03
1538,2.5316894054e+00,6.3000000000e+01,7.3850000000e+03
1539,2.5337417126e+00,3.8000000000e+01,7.2600000000e+03
1540,2.5365598202e+00,4.1000000000e+01,7.4490000000e+03
1541,2.5366213322e+00,4.9000000000e+01,7.5810000000e+03
1542,2.5383331776e+00,6.2000000000e+01,7.2470000000e+03
1543,2.5358979702e+00,3.3000000000e+01,7.3820000000e+03
1544,2.5369207859e+00,5.4000000000e+01,7.4510000000e+03
1545,2.5379166603e+00,4.5000000000e+01,7.3920000000e+03
1546,2.5347738266e+00,5.4000000000e+01,7.5160000000e+03
1547,2.5373997688e+00,4.9000000000e+01,7.0700000000e+03
1548,2.5374491215e+00,5.5000000000e+01,7.4690000000e+03
1549,2.5407519341e+00,4.2000000000e+01,7.3010000000e+03
1550,2.5405333042e+00,5.0000000000e+01,7.4570000000e+03
1551,2.5434741974e+00,4.0000000000e+01,7.2350000000e+03
1552,2.5445899963e+00,4.7000000000e+01,7.3950000000e+03
1553,2.5450537205e+00,4.2000000000e+01,7.4700000000e+03
1554,2.5452384949e+00,4.1000000000e+01,7.3610000000e+03
1555,2.5457983017e+00,4.8000000000e+01,7.4170000000e+03
1556,2.5439682007e+00,4.3000000000e+01,7.4070000000e+03
1557,2.5410771370e+00,3.7000000000e+01,7.5000000000e+03
1558,2.5452356339e+00,3.8000000000e+01,7.4000000000e+03
1559,2.5443613529e+00,5.1000000000e+01,7.3530000000e+03
1560,2.5477545261e+00,4.1000000000e+01,7.3950000000e+03
1561,2.5495564938e+00,3.5000000000e+01,7.2520000000e+03
1562,2.5429503918e+00,4.3000000000e+01,7.3220000000e+03
1563,2.5472066402e+00,4.7000000000e+01,7.4720000000e+03
1564,2.5452029705e+00,4.4000000000e+01,7.4040000000e+03
1565,2.5484218597e+00,4.9000000000e+01,7.3540000000e+03
1566,2.5457267761e+00,4.1000000000e+01,7.4780000000e+03
1567,2.5500526428e+00,3.8000000000e+01,7.4610000000e+03
1568,2.5464501381e+00,3.2000000000e+01,7.2750000000e+03
1569,2.5516362190e+00,2.6000000000e+01,7.4050000000e+03
1570,2.5487000942e+00,3.8000000000e+01,7.4720000000e+03
1571,2.5520973206e+00,5.2000000000e+01,7.3690000000e+03
1572,2.5474669933e+00,6.2000000000e+01,7.4160000000e+03
1573,2.5476365089e+00,4.4000000000e+01,7.1820000000e+03
1574,2.5486557484e+00,4.8000000000e+01,7.3520000000e+03
1575,2.5471911430e+00,5.8000000000e+01,7.4550000000e+03
1576,2.5466508865e+00,3.5000000000e+01,7.4140000000e+03
1577,2.5447087288e+00,4.0000000000e+01,7.3490000000e+03
1578,2.5454368591e+00,5.6000000000e+01,7.3960000000e+03
1579,2.5506606102e+00,5.4000000000e+01,7.5430000000e+03
1580,2.5457501411e+00,5.3000000000e+01,7.3790000000e+03
1581,2.5553872585e+00,5.2000000000e+01,7.4680000000e+03
1582,2.5448210239e+00,4.3000000000e+01,7.3590000000e+03
1583,2.5495619774e+00,5.4000000000e+01,7.5030000000e+03
1584,2.5476200581e+00,3.4000000000e+01,7.2870000000e+03
1585,2.5479004383e+00,3.6000000000e+01,7.4950000000e+03
1586,2.5435266495e+00,3.7000000000e+01,7.4040000000e+03
1587,2.5396740437e+00,3.3000000000e+01,7.3840000000e+03
1588,2.5402424335e+00,5.7000000000e+01,7.3670000000e+03
1589,2.5332651138e+00,5.7000000000e+01,7.3720000000e+03
1590,2.5336081982e+00,3.9000000000e+01,7.3690000000e+03
1591,2.5323958397e+00,2.1000000000e+01,7.3490000000e+03
1592,2.5294153690e+00,3.8000000000e+01,7.5160000000e+03
1593,2.5307173729e+00,3.9000000000e+01,7.4410000000e+03
1594,2.5306839943e+00,4.5000000000e+01,7.3130000000e+03
1595,2.5329723358e+00,5.9000000000e+01,7.3490000000e+03
1596,2.5290615559e+00,5.0000000000e+01,7.4510000000e+03
1597,2.5319199562e+00,4.0000000000e+01,7.3030000000e+03
1598,2.5302736759e+00,5.1000000000e+01,7.4520000000e+03
1599,2.5305731297e+00,5.5000000000e+01,7.5320000000e+03
1600,2.5328650475e+00,4.9000000000e+01,7.4440000000e+03
1601,2.5238363743e+00,3.3000000000e+01,7.4410000000e+03
1602,2.5266907215e+00,4.1000000000e+01,7.2850000000e+03
1603,2.5290143490e+00,6.6000000000e+01,7.4450000000e+03
1604,2.5307738781e+00,3.2000000000e+01,7.3660000000e+03
1605,2.5341329575e+00,5.3000000000e+01,7.5260000000e+03
1606,2.5326666832e+00,4.7000000000e+01,7.4310000000e+03
1607,2.5284290314e+00,4.2000000000e+01,7.3170000000e+03
1608,2.5387115479e+00,3.6000000000e+01,7.3780000000e+03
1609,2.5338630676e+00,6.5000000000e+01,7.4510000000e+03
1610,2.5351498127e+00,5.1000000000e+01,7.5770000000e+03
1611,2.5281281471e+00,5.9000000000e+01,7.3250000000e+03
1612,2.5306282043e+00,3.8000000000e+01,7.4450000000e+03
1613,2.5365266800e+00,4.5000000000e+01,7.2950000000e+03
1614,2.5348291397e+00,4.0000000000e+01,7.4370000000e+03
1615,2.5340032578e+00,4.6000000000e+01,7.3120000000e+03
1616,2.5325050354e+00,5.3000000000e+01,7.3380000000e+03
1617,2.5329718590e+00,4.1000000000e+01,7.4690000000e+03
1618,2.5357391834e+00,3.6000000000e+01,7.2240000000e+03
1619,2.5320186615e+00,2.6000000000e+01,7.3670000000e+03
1620,2.5304234028e+00,3.1000000000e+01,7.4730000000e+03
1621,2.5336847305e+00,6.3000000000e+01,7.4120000000e+03
1622,2.5322060585e+00,4.4000000000e+01,7.3240000000e+03
1623,2.5347468853e+00,4.4000000000e+01,7.4230000000e+03
1624,2.5337326527e+00,3.8000000000e+01,7.3060000000e+03
1625,2.5358767509e+00,3.0000000000e+01,7.2960000000e+03
1626,2.5342359543e+00,5.0000000000e+01,7.4580000000e+03
1627,2.5364220142e+00,4.3000000000e+01,7.3980000000e+03
1628,2.5382752419e+00,4.2000000000e+01,7.4310000000e+03
1629,2.5379583836e+00,5.2000000000e+01,7.3740000000e+03
1630,2.5392777920e+00,4.6000000000e+01,7.5430000000e+03
1631,2.5430428982e+00,4.6000000000e+01,7.2990000000e+03
1632,2.5421822071e+00,4.1000000000e+01,7.4240000000e+03
1633,2.5434753895e+00,3.9000000000e+01,7.5550000000e+03
1634,2.5429937840e+00,3.8000000000e+01,7.4370000000e+03
1635,2.5423493385e+00,4.1000000000e+01,7.2760000000e+03
1636,2.5469145775e+00,4.3000000000e+01,7.4050000000e+03
1637,2.5488860607e+00,5.0000000000e+01,7.2990000000e+03
1638,2.5449047089e+00,5.5000000000e+01,7.5060000000e+03
1639,2.5479967594e+00,5.5000000000e+01,7.3090000000e+03
1640,2.5489380360e+00,4.2000000000e+01,7.2390000000e+03
1641,2.5496590137e+00,4.3000000000e+01,7.4690000000e+03
1642,2.5486614704e+00,4.0000000000e+01,7.3600000000e+03
1643,2.5523223877e+00,3.9000000000e+01,7.3080000000e+03
1644,2.5532686710e+00,5.0000000000e+01,7.4630000000e+03
1645,2.5486288071e+00,3.9000000000e+01,7.2250000000e+03
1646,2.5514175892e+00,3.4000000000e+01,7.4310000000e+03
1647,2.5567049980e+00,4.5000000000e+01,7.3970000000e+03
1648,2.5543859005e+00,4.3000000000e+01,7.3190000000e+03
1649,2.5509228706e+00,5.2000000000e+01,7.4410000000e+03
1650,2.5522267818e+00,4.8000000000e+01,7.3030000000e+03
1651,2.5521647930e+00,5.6000000000e+01,7.5770000000e+03
1652,2.5450685024e+00,3.6000000000e+01,7.3170000000e+03
1653,2.5481932163e+00,4.6000000000e+01,7.4640000000e+03
1654,2.5456368923e+00,4.4000000000e+01,7.3110000000e+03
1655,2.5450484753e+00,3.6000000000e+01,7.3280000000e+03
1656,2.5462658405e+00,6.0000000000e+01,7.4920000000e+03
1657,2.5412769318e+00,5.8000000000e+01,7.3670000000e+03
1658,2.5470812321e+00,4.3000000000e+01,7.4440000000e+03
1659,2.5387940407e+00,3.7000000000e+01,7.3020000000e+03
1660,2.5382671356e+00,4.4000000000e+01,7.3150000000e+03
1661,2.5362026691e+00,5.1000000000e+01,7.5670000000e+03
1662,2.5349023342e+00,5.2000000000e+01,7.3860000000e+03
1663,2.5320646763e+00,4.9000000000e+01,6.9270000000e+03
1664,2.5246496201e+00,4.1000000000e+01,7.3540000000e+03
1665,2.5250816345e+00,3.8000000000e+01,7.3130000000e+03
1666,2.5264797211e+00,6.0000000000e+01,7.4310000000e+03
1667,2.5273232460e+00,4.5000000000e+01,7.3880000000e+03
1668,2.5321359634e+00,5.4000000000e+01,7.3730000000e+03
1669,2.5357165337e+00,4.9000000000e+01,7.4720000000e+03
1670,2.5346047878e+00,4.7000000000e+01,7.3150000000e+03
1671,2.5378015041e+00,3.8000000000e+01,7.2690000000e+03
1672,2.5413582325e+00,4.0000000000e+01,7.3800000000e+03
1673,2.5379295349e+00,5.4000000000e+01,7.4670000000e+03
1674,2.5347049236e+00,3.9000000000e+01,7.3310000000e+03
1675,2.5340514183e+00,5.2000000000e+01,7.3410000000e+03
1676,2.5291597843e+00,5.7000000000e+01,7.4190000000e+03
1677,2.5300736427e+00,3.5000000000e+01,7.0340000000e+03
1678,2.5289814472e+00,4.5000000000e+01,7.3980000000e+03
1679,2.5315728188e+00,4.9000000000e+01,7.4550000000e+03
1680,2.5288078785e+00,3.5000000000e+01,7.3670000000e+03
1681,2.5265669823e+00,4.5000000000e+01,7.3570000000e+03
1682,2.5307416916e+00,4.4000000000e+01,7.4410000000e+03
1683,2.5288105011e+00,5.4000000000e+01,7.2290000000e+03
1684,2.5270195007e+00,4.6000000000e+01,7.4870000000e+03
1685,2.5306189060e+00,4.4000000000e+01,7.3830000000e+03
1686,2.5292968750e+00,3.8000000000e+01,7.2850000000e+03
1687,2.5314762592e+00,4.0000000000e+01,7.5260000000e+03
1688,2.5310847759e+00,3.6000000000e+01,7.3650000000e+03
1689,2.5375485420e+00,4.5000000000e+01,7.1170000000e+03
1690,2.5366353989e+00,3.7000000000e+01,7.5210000000e+03
1691,2.5312092304e+00,3.1000000000e+01,7.4960000000e+03
1692,2.5343372822e+00,4.8000000000e+01,7.4910000000e+03
1693,2.5312814713e+00,5.9000000000e+01,7.4550000000e+03
1694,2.5320913792e+00,3.5000000000e+01,7.4350000000e+03
1695,2.5343725681e+00,3.8000000000e+01,7.4130000000e+03
1696,2.5358192921e+00,4.4000000000e+01,7.3740000000e+03
1697,2.5335652828e+00,4.9000000000e+01,7.4310000000e+03
1698,2.5374426842e+00,4.0000000000e+01,7.4840000000e+03
1699,2.5384571552e+00,3.6000000000e+01,7.5070000000e+03
1700,2.5366690159e+00,4.2000000000e+01,7.4320000000e+03
1701,2.5383741856e+00,4.6000000000e+01,7.3490000000e+03
1702,2.5407576561e+00,4.3000000000e+01,7.4730000000e+03
1703,2.5398485661e+00,5.1000000000e+01,7.3520000000e+03
1704,2.5395081043e+00,4.0000000000e+01,7.3550000000e+03
1705,2.5395574570e+00,3.2000000000e+01,7.4410000000e+03
1706,2.5397567749e+00,4.0000000000e+01,7.5050000000e+03
1707,2.5415029526e+00,4.5000000000e+01,7.4560000000e+03
1708,2.5414154530e+00,4.6000000000e+01,7.3280000000e+03
1709,2.5439326763e+00,5.7000000000e+01,7.4360000000e+03
1710,2.5393385887e+00,4.4000000000e+01,7.2820000000e+03
1711,2.5384426117e+00,3.8000000000e+01,7.5340000000e+03
1712,2.5461304188e+00,5.2000000000e+01,7.3720000000e+03
1713,2.5452711582e+00,3.4000000000e+01,7.4320000000e+03
1714,2.5422761440e+00,3.3000000000e+01,7.3430000000e+03
1715,2.5432820320e+00,4.8000000000e+01,6.7270000000e+03
1716,2.5399856567e+00,4.1000000000e+01,7.5570000000e+03
1717,2.5444459915e+00,5.4000000000e+01,7.2720000000e+03
1718,2.5468015671e+00,4.9000000000e+01,7.5550000000e+03
1719,2.5450847149e+00,3.3000000000e+01,7.4270000000e+03
1720,2.5456674099e+00,4.5000000000e+01,7.2750000000e+03
