step,vx_300_100,vy_300_100,pressure_300_100,Cd,Cl,singularity_count
8497,3.2624385357e+00,1.8212313652e+00,-1.6773880615e+03,1.2709571123e+00,1.6371604800e-01,0.0000000000e+00
8498,3.2554163933e+00,1.8006172180e+00,-1.7543092041e+03,1.2673592567e+00,1.5338531137e-01,0.0000000000e+00
8499,3.2482366562e+00,1.7773602009e+00,-1.7543092041e+03,1.2673592567e+00,1.5338531137e-01,0.0000000000e+00
8500,3.2387936115e+00,1.7465009689e+00,-1.7205283203e+03,1.2692664862e+00,2.1610122919e-01,0.0000000000e+00
8501,3.2309768200e+00,1.7171447277e+00,-1.8278709717e+03,1.2730027437e+00,2.0648330450e-01,0.0000000000e+00
8502,3.2231376171e+00,1.6851613522e+00,-1.8278709717e+03,1.2730027437e+00,2.0648330450e-01,0.0000000000e+00
8503,3.2153472900e+00,1.6504385471e+00,-1.8325557861e+03,1.2738044262e+00,2.0886321366e-01,0.0000000000e+00
8504,3.2068142891e+00,1.6084115505e+00,-1.8866740723e+03,1.2608330250e+00,3.0269020796e-01,0.0000000000e+00
8505,3.1991701126e+00,1.5681171417e+00,-1.9429691162e+03,1.2721374035e+00,2.6885163784e-01,0.0000000000e+00
8506,3.1915087700e+00,1.5252050161e+00,-1.9429691162e+03,1.2721374035e+00,2.6885163784e-01,0.0000000000e+00
8507,3.1840102673e+00,1.4798840284e+00,-1.9429691162e+03,1.2721374035e+00,2.6885163784e-01,0.0000000000e+00
8508,3.1758584976e+00,1.4269182682e+00,-1.9943155518e+03,1.2680675983e+00,3.5845646262e-01,0.0000000000e+00
8509,3.1687352657e+00,1.3756810427e+00,-2.0606491699e+03,1.2766185999e+00,3.2612496614e-01,0.0000000000e+00
8510,3.1605367661e+00,1.3191452026e+00,-2.0026627197e+03,1.2720795870e+00,3.4269982576e-01,0.0000000000e+00
8511,3.1527571678e+00,1.2608892918e+00,-2.0026627197e+03,1.2720795870e+00,3.4269982576e-01,0.0000000000e+00
8512,3.1464459896e+00,1.2024601698e+00,-2.2276843262e+03,1.2779455185e+00,3.7811008096e-01,0.0000000000e+00
8513,3.1393640041e+00,1.1389607191e+00,-2.0606086426e+03,1.2816962004e+00,3.8633280993e-01,0.0000000000e+00
8514,3.1332888603e+00,1.0752440691e+00,-2.2018750000e+03,1.2801877260e+00,3.9360007644e-01,0.0000000000e+00
8515,3.1269950867e+00,1.0092028379e+00,-2.2018750000e+03,1.2801877260e+00,3.9360007644e-01,0.0000000000e+00
8516,3.1197428703e+00,9.3713897467e-01,-2.1626098633e+03,1.2893610001e+00,4.3374201655e-01,0.0000000000e+00
8517,3.1123664379e+00,8.6351346970e-01,-2.1626098633e+03,1.2893610001e+00,4.3374201655e-01,0.0000000000e+00
8518,3.1088376045e+00,7.9210156202e-01,-2.3310595703e+03,1.2766758204e+00,4.3503695726e-01,0.0000000000e+00
8519,3.1053764820e+00,7.1889823675e-01,-2.3310595703e+03,1.2766758204e+00,4.3503695726e-01,0.0000000000e+00
8520,3.0980367661e+00,6.3810825348e-01,-2.1988520508e+03,1.3042026758e+00,4.8231637478e-01,0.0000000000e+00
8521,3.0897870064e+00,5.5579072237e-01,-2.1988520508e+03,1.3042026758e+00,4.8231637478e-01,0.0000000000e+00
8522,3.0877504349e+00,4.7681957483e-01,-2.3852546387e+03,1.2875055075e+00,4.7512781620e-01,0.0000000000e+00
8523,3.0834214687e+00,3.9468729496e-01,-2.2708652344e+03,1.2940118313e+00,4.9132159352e-01,0.0000000000e+00
8524,3.0785050392e+00,3.1144464016e-01,-2.2708652344e+03,1.2940118313e+00,4.9132159352e-01,0.0000000000e+00
8525,3.0731112957e+00,2.2740066051e-01,-2.2708652344e+03,1.2940118313e+00,4.9132159352e-01,0.0000000000e+00
8526,3.0672552586e+00,1.4277556539e-01,-2.2708652344e+03,1.2940118313e+00,4.9132159352e-01,0.0000000000e+00
8527,3.0731344223e+00,5.8112703264e-02,-2.4296821289e+03,1.3365380764e+00,5.6924217939e-01,0.0000000000e+00
8528,3.0720245838e+00,-2.7669440955e-02,-2.3335646973e+03,1.3047164679e+00,5.3247201443e-01,0.0000000000e+00
8529,3.0705745220e+00,-1.1341269314e-01,-2.3335646973e+03,1.3047164679e+00,5.3247201443e-01,0.0000000000e+00
8530,3.0688371658e+00,-1.9890826941e-01,-2.3335646973e+03,1.3047164679e+00,5.3247201443e-01,0.0000000000e+00
8531,3.0702888966e+00,-2.8320068121e-01,-2.1789360352e+03,1.3203933239e+00,5.5418998003e-01,0.0000000000e+00
8532,3.0709888935e+00,-3.6746010184e-01,-2.2800363770e+03,1.3198529482e+00,5.5126690865e-01,0.0000000000e+00
8533,3.0714170933e+00,-4.5085367560e-01,-2.2800363770e+03,1.3198529482e+00,5.5126690865e-01,0.0000000000e+00
8534,3.0712435246e+00,-5.3342407942e-01,-2.2798430176e+03,1.3203467131e+00,5.5024874210e-01,0.0000000000e+00
8535,3.0759325027e+00,-6.1177760363e-01,-2.1195046387e+03,1.3220864534e+00,5.6574738026e-01,0.0000000000e+00
8536,3.0794832706e+00,-6.9046211243e-01,-2.1898652344e+03,1.3243780136e+00,5.7340455055e-01,0.0000000000e+00
8537,3.0828306675e+00,-7.6751303673e-01,-2.1898652344e+03,1.3243780136e+00,5.7340455055e-01,0.0000000000e+00
8538,3.0870823860e+00,-8.4071731567e-01,-2.0902272949e+03,1.3289630413e+00,5.5925512314e-01,0.0000000000e+00
8539,3.0917875767e+00,-9.1365838051e-01,-2.1059191895e+03,1.3332339525e+00,5.6685060263e-01,0.0000000000e+00
8540,3.0966081619e+00,-9.8423099518e-01,-2.1059191895e+03,1.3332339525e+00,5.6685060263e-01,0.0000000000e+00
8541,3.1030471325e+00,-1.0492954254e+00,-2.0023079834e+03,1.3238618374e+00,5.5781984329e-01,0.0000000000e+00
8542,3.1091909409e+00,-1.1123496294e+00,-2.0023079834e+03,1.3238618374e+00,5.5781984329e-01,0.0000000000e+00
8543,3.1149375439e+00,-1.1768132448e+00,-1.9888422852e+03,1.3513302803e+00,5.9134566784e-01,0.0000000000e+00
8544,3.1225078106e+00,-1.2339185476e+00,-1.9404226074e+03,1.3324012756e+00,5.5629998446e-01,0.0000000000e+00
8545,3.1301500797e+00,-1.2886378765e+00,-1.9404226074e+03,1.3324012756e+00,5.5629998446e-01,0.0000000000e+00
8546,3.1371018887e+00,-1.3437783718e+00,-1.8804085693e+03,1.3464310169e+00,5.7156926394e-01,0.0000000000e+00
8547,3.1441357136e+00,-1.3962466717e+00,-1.8804085693e+03,1.3464310169e+00,5.7156926394e-01,0.0000000000e+00
8548,3.1534588337e+00,-1.4403066635e+00,-1.7899228516e+03,1.3309549093e+00,5.3346657753e-01,0.0000000000e+00
8549,3.1614687443e+00,-1.4857902527e+00,-1.8224575195e+03,1.3420639038e+00,5.5533027649e-01,0.0000000000e+00
8550,3.1696534157e+00,-1.5287897587e+00,-1.8224575195e+03,1.3420639038e+00,5.5533027649e-01,0.0000000000e+00
8551,3.1780149937e+00,-1.5694190264e+00,-1.8224575195e+03,1.3420639038e+00,5.5533027649e-01,0.0000000000e+00
8552,3.1867263317e+00,-1.6034306288e+00,-1.5753378906e+03,1.3437941074e+00,5.2036893368e-01,0.0000000000e+00
8553,3.1958732605e+00,-1.6350961924e+00,-1.5753378906e+03,1.3437941074e+00,5.2036893368e-01,0.0000000000e+00
8554,3.2046575546e+00,-1.6690608263e+00,-1.7415902100e+03,1.3419979811e+00,5.3386628628e-01,0.0000000000e+00
8555,3.2134070396e+00,-1.6970409155e+00,-1.6219150391e+03,1.3418807983e+00,5.1300984621e-01,0.0000000000e+00
8556,3.2222311497e+00,-1.7232969999e+00,-1.6219150391e+03,1.3418807983e+00,5.1300984621e-01,0.0000000000e+00
8557,3.2313148975e+00,-1.7477463484e+00,-1.6219150391e+03,1.3418807983e+00,5.1300984621e-01,0.0000000000e+00
8558,3.2396538258e+00,-1.7701908350e+00,-1.4713417969e+03,1.3369545937e+00,4.7490134835e-01,0.0000000000e+00
8559,3.2483353615e+00,-1.7905558348e+00,-1.4713417969e+03,1.3369545937e+00,4.7490134835e-01,0.0000000000e+00
8560,3.2569925785e+00,-1.8073029518e+00,-1.4982347412e+03,1.3407058716e+00,4.7610101104e-01,0.0000000000e+00
8561,3.2654089928e+00,-1.8243298531e+00,-1.5077098389e+03,1.3443690538e+00,4.7395080328e-01,0.0000000000e+00
8562,3.2735981941e+00,-1.8400819302e+00,-1.5077098389e+03,1.3443690538e+00,4.7395080328e-01,0.0000000000e+00
8563,3.2802755833e+00,-1.8517220020e+00,-1.3975546875e+03,1.3274393082e+00,4.2116841674e-01,0.0000000000e+00
8564,3.2880401611e+00,-1.8633975983e+00,-1.4194514160e+03,1.3335262537e+00,4.3186751008e-01,0.0000000000e+00
8565,3.2960214615e+00,-1.8737696409e+00,-1.4194514160e+03,1.3335262537e+00,4.3186751008e-01,0.0000000000e+00
8566,3.3040170670e+00,-1.8831603527e+00,-1.4194514160e+03,1.3335262537e+00,4.3186751008e-01,0.0000000000e+00
8567,3.3120048046e+00,-1.8916870356e+00,-1.4194514160e+03,1.3335262537e+00,4.3186751008e-01,0.0000000000e+00
8568,3.3151552677e+00,-1.8954789639e+00,-1.3289538574e+03,1.3228957653e+00,3.3044117689e-01,0.0000000000e+00
8569,3.3208956718e+00,-1.9009379148e+00,-1.3860546875e+03,1.3275368214e+00,3.6852103472e-01,0.0000000000e+00
8570,3.3265457153e+00,-1.9060766697e+00,-1.3860546875e+03,1.3275368214e+00,3.6852103472e-01,0.0000000000e+00
8571,3.3322336674e+00,-1.9108691216e+00,-1.3860546875e+03,1.3275368214e+00,3.6852103472e-01,0.0000000000e+00
8572,3.3376560211e+00,-1.9132479429e+00,-1.2221352539e+03,1.3209354877e+00,3.0089339614e-01,0.0000000000e+00
8573,3.3430945873e+00,-1.9153188467e+00,-1.2221352539e+03,1.3209354877e+00,3.0089339614e-01,0.0000000000e+00
8574,3.3446938992e+00,-1.9195255041e+00,-1.5086970215e+03,1.3143407106e+00,3.3993542194e-01,0.0000000000e+00
8575,3.3500361443e+00,-1.9212679863e+00,-1.2107341309e+03,1.3149243593e+00,2.7380600572e-01,0.0000000000e+00
8576,3.3519549370e+00,-1.9239107370e+00,-1.4285718994e+03,1.3186858892e+00,2.8499999642e-01,0.0000000000e+00
8577,3.3535270691e+00,-1.9272295237e+00,-1.4285718994e+03,1.3186858892e+00,2.8499999642e-01,0.0000000000e+00
8578,3.3551511765e+00,-1.9307901859e+00,-1.4285718994e+03,1.3186858892e+00,2.8499999642e-01,0.0000000000e+00
8579,3.3587906361e+00,-1.9303574562e+00,-1.0928712158e+03,1.2905751467e+00,1.6989585757e-01,0.0000000000e+00
8580,3.3585190773e+00,-1.9330424070e+00,-1.4405230713e+03,1.3037757874e+00,2.1864616871e-01,0.0000000000e+00
8581,3.3583860397e+00,-1.9359838963e+00,-1.4405230713e+03,1.3037757874e+00,2.1864616871e-01,0.0000000000e+00
8582,3.3583042622e+00,-1.9391994476e+00,-1.4405230713e+03,1.3037757874e+00,2.1864616871e-01,0.0000000000e+00
8583,3.3588995934e+00,-1.9394427538e+00,-1.1134896240e+03,1.2958494425e+00,1.1427314579e-01,0.0000000000e+00
8584,3.3573820591e+00,-1.9415931702e+00,-1.4672597656e+03,1.2963336706e+00,1.5177445114e-01,0.0000000000e+00
8585,3.3555128574e+00,-1.9444077015e+00,-1.4672597656e+03,1.2963336706e+00,1.5177445114e-01,0.0000000000e+00
8586,3.3537619114e+00,-1.9451600313e+00,-1.1899085693e+03,1.2947002649e+00,9.4983600080e-02,0.0000000000e+00
8587,3.3498992920e+00,-1.9469082355e+00,-1.5383671875e+03,1.2898766994e+00,1.0919418186e-01,0.0000000000e+00
8588,3.3458182812e+00,-1.9490789175e+00,-1.5383671875e+03,1.2898766994e+00,1.0919418186e-01,0.0000000000e+00
8589,3.3425877094e+00,-1.9484142065e+00,-1.2279443359e+03,1.2826162577e+00,4.1367262602e-02,0.0000000000e+00
8590,3.3378798962e+00,-1.9482438564e+00,-1.5488026123e+03,1.2866654396e+00,5.1309738308e-02,0.0000000000e+00
8591,3.3331432343e+00,-1.9478646517e+00,-1.5488026123e+03,1.2866654396e+00,5.1309738308e-02,0.0000000000e+00
8592,3.3276011944e+00,-1.9444335699e+00,-1.2662857666e+03,1.2753727436e+00,-1.0561370291e-03,0.0000000000e+00
8593,3.3210763931e+00,-1.9416518211e+00,-1.6429017334e+03,1.2794495821e+00,4.0000150912e-03,0.0000000000e+00
8594,3.3147642612e+00,-1.9365979433e+00,-1.3847502441e+03,1.2755692005e+00,-1.9793091342e-02,0.0000000000e+00
8595,3.3085238934e+00,-1.9298086166e+00,-1.3847502441e+03,1.2755692005e+00,-1.9793091342e-02,0.0000000000e+00
8596,3.3006663322e+00,-1.9225741625e+00,-1.7292926025e+03,1.2795975208e+00,-5.9865035117e-02,0.0000000000e+00
8597,3.2932939529e+00,-1.9139218330e+00,-1.7292926025e+03,1.2795975208e+00,-5.9865035117e-02,0.0000000000e+00
8598,3.2854824066e+00,-1.9003267288e+00,-1.4535397949e+03,1.2608619928e+00,-9.5992736518e-02,0.0000000000e+00
8599,3.2778058052e+00,-1.8847045898e+00,-1.4535397949e+03,1.2608619928e+00,-9.5992736518e-02,0.0000000000e+00
8600,3.2695629597e+00,-1.8705092669e+00,-1.8956723633e+03,1.2806915045e+00,-1.2402084470e-01,0.0000000000e+00
8601,3.2621796131e+00,-1.8542292118e+00,-1.8956723633e+03,1.2806915045e+00,-1.2402084470e-01,0.0000000000e+00
8602,3.2547955513e+00,-1.8297299147e+00,-1.5454475098e+03,1.2615902424e+00,-1.5887176991e-01,0.0000000000e+00
8603,3.2466039658e+00,-1.8063522577e+00,-1.7531862793e+03,1.2690498829e+00,-1.6602753103e-01,0.0000000000e+00
8604,3.2390263081e+00,-1.7805128098e+00,-1.7531862793e+03,1.2690498829e+00,-1.6602753103e-01,0.0000000000e+00
8605,3.2318322659e+00,-1.7523545027e+00,-1.7531862793e+03,1.2690498829e+00,-1.6602753103e-01,0.0000000000e+00
8606,3.2221577168e+00,-1.7191359997e+00,-1.8543277588e+03,1.2742599249e+00,-2.6740098000e-01,0.0000000000e+00
8607,3.2135210037e+00,-1.6845515966e+00,-1.9199791260e+03,1.2663143873e+00,-2.3693054914e-01,0.0000000000e+00
8608,3.2048943043e+00,-1.6478384733e+00,-1.9199791260e+03,1.2663143873e+00,-2.3693054914e-01,0.0000000000e+00
8609,3.1964437962e+00,-1.6087663174e+00,-1.9199791260e+03,1.2663143873e+00,-2.3693054914e-01,0.0000000000e+00
8610,3.1882188320e+00,-1.5653002262e+00,-1.9843785400e+03,1.2702515125e+00,-3.1478974223e-01,0.0000000000e+00
8611,3.1808543205e+00,-1.5202747583e+00,-2.0141934814e+03,1.2725411654e+00,-2.8143692017e-01,0.0000000000e+00
8612,3.1731228828e+00,-1.4732091427e+00,-2.0141934814e+03,1.2725411654e+00,-2.8143692017e-01,0.0000000000e+00
8613,3.1655485630e+00,-1.4205628633e+00,-2.0943139648e+03,1.2736634016e+00,-3.4245404601e-01,0.0000000000e+00
8614,3.1580307484e+00,-1.3675905466e+00,-2.0862148438e+03,1.2679393291e+00,-3.3757600188e-01,0.0000000000e+00
8615,3.1497869492e+00,-1.3128726482e+00,-2.0862148438e+03,1.2679393291e+00,-3.3757600188e-01,0.0000000000e+00
8616,3.1435980797e+00,-1.2517304420e+00,-2.1574602051e+03,1.2856906652e+00,-3.8295939565e-01,0.0000000000e+00
8617,3.1361765862e+00,-1.1908386946e+00,-2.2058540039e+03,1.2775346041e+00,-3.7075388432e-01,0.0000000000e+00
8618,3.1289882660e+00,-1.1274017096e+00,-2.2058540039e+03,1.2775346041e+00,-3.7075388432e-01,0.0000000000e+00
8619,3.1216907501e+00,-1.0617204905e+00,-2.2058540039e+03,1.2775346041e+00,-3.7075388432e-01,0.0000000000e+00
8620,3.1164000034e+00,-9.9018329382e-01,-2.2448869629e+03,1.2907190323e+00,-4.6416926384e-01,0.0000000000e+00
8621,3.1099972725e+00,-9.1948902607e-01,-2.3305383301e+03,1.2809911966e+00,-4.2754244804e-01,0.0000000000e+00
8622,3.1035606861e+00,-8.4667640924e-01,-2.3305383301e+03,1.2809911966e+00,-4.2754244804e-01,0.0000000000e+00
8623,3.0968909264e+00,-7.7197080851e-01,-2.3305383301e+03,1.2809911966e+00,-4.2754244804e-01,0.0000000000e+00
8624,3.0929119587e+00,-6.9238334894e-01,-2.2567282715e+03,1.3016415834e+00,-4.8754280806e-01,0.0000000000e+00
8625,3.0878992081e+00,-6.1337399483e-01,-2.3617993164e+03,1.2919111252e+00,-4.5817410946e-01,0.0000000000e+00
8626,3.0826244354e+00,-5.3285646439e-01,-2.3617993164e+03,1.2919111252e+00,-4.5817410946e-01,0.0000000000e+00
8627,3.0786173344e+00,-4.4949346781e-01,-2.3141918945e+03,1.2932902575e+00,-5.0672984123e-01,0.0000000000e+00
8628,3.0749452114e+00,-3.6604341865e-01,-2.4174851074e+03,1.2968772650e+00,-5.0180423260e-01,0.0000000000e+00
8629,3.0707652569e+00,-2.8175458312e-01,-2.4174851074e+03,1.2968772650e+00,-5.0180423260e-01,0.0000000000e+00
8630,3.0661766529e+00,-1.9672465324e-01,-2.4174851074e+03,1.2968772650e+00,-5.0180423260e-01,0.0000000000e+00
8631,3.0662274361e+00,-1.0896864533e-01,-2.2556835938e+03,1.3148393631e+00,-5.3234463930e-01,0.0000000000e+00
8632,3.0640385151e+00,-2.2620674223e-02,-2.3602724609e+03,1.3084552288e+00,-5.1959061623e-01,0.0000000000e+00
8633,3.0616602898e+00,6.4001947641e-02,-2.3602724609e+03,1.3084552288e+00,-5.1959061623e-01,0.0000000000e+00
8634,3.0590116978e+00,1.5058606863e-01,-2.3602724609e+03,1.3084552288e+00,-5.1959061623e-01,0.0000000000e+00
8635,3.0618810654e+00,2.3809766769e-01,-2.2640976562e+03,1.3161857128e+00,-5.7988172770e-01,0.0000000000e+00
8636,3.0622260571e+00,3.2303813100e-01,-2.3372871094e+03,1.3108350039e+00,-5.4967606068e-01,0.0000000000e+00
8637,3.0627720356e+00,4.0758445859e-01,-2.3372871094e+03,1.3108350039e+00,-5.4967606068e-01,0.0000000000e+00
8638,3.0647523403e+00,4.9203446507e-01,-2.1889924316e+03,1.3250219822e+00,-5.5936312675e-01,0.0000000000e+00
8639,3.0662186146e+00,5.7483398914e-01,-2.1889924316e+03,1.3250219822e+00,-5.5936312675e-01,0.0000000000e+00
8640,3.0674293041e+00,6.5600734949e-01,-2.1889924316e+03,1.3250219822e+00,-5.5936312675e-01,0.0000000000e+00
8641,3.0733294487e+00,7.3391228914e-01,-2.2745253906e+03,1.3234020472e+00,-5.6484007835e-01,0.0000000000e+00
8642,3.0791881084e+00,8.1028443575e-01,-2.2745253906e+03,1.3234020472e+00,-5.6484007835e-01,0.0000000000e+00
8643,3.0818173885e+00,8.8528120518e-01,-2.0368737793e+03,1.3293948174e+00,-5.7396173477e-01,0.0000000000e+00
8644,3.0843000412e+00,9.5787882805e-01,-2.0368737793e+03,1.3293948174e+00,-5.7396173477e-01,0.0000000000e+00
8645,3.0921933651e+00,1.0270457268e+00,-2.1095058594e+03,1.3374490738e+00,-5.6140875816e-01,0.0000000000e+00
8646,3.0978157520e+00,1.0939927101e+00,-2.0369636230e+03,1.3287113905e+00,-5.8265513182e-01,0.0000000000e+00
8647,3.1033968925e+00,1.1583832502e+00,-2.0369636230e+03,1.3287113905e+00,-5.8265513182e-01,0.0000000000e+00
8648,3.1090767384e+00,1.2202165127e+00,-2.0369636230e+03,1.3287113905e+00,-5.8265513182e-01,0.0000000000e+00
8649,3.1184937954e+00,1.2781400681e+00,-1.8049660645e+03,1.3453857899e+00,-5.3412234783e-01,0.0000000000e+00
8650,3.1275455952e+00,1.3331836462e+00,-1.8049660645e+03,1.3453857899e+00,-5.3412234783e-01,0.0000000000e+00
8651,3.1338994503e+00,1.3859378099e+00,-1.8364342041e+03,1.3418716192e+00,-5.8024376631e-01,0.0000000000e+00
8652,3.1422746181e+00,1.4354113340e+00,-1.8645457764e+03,1.3373446465e+00,-5.5851149559e-01,0.0000000000e+00
8653,3.1510374546e+00,1.4825382233e+00,-1.8645457764e+03,1.3373446465e+00,-5.5851149559e-01,0.0000000000e+00
8654,3.1601078510e+00,1.5272277594e+00,-1.8645457764e+03,1.3373446465e+00,-5.5851149559e-01,0.0000000000e+00
8655,3.1676783562e+00,1.5662326813e+00,-1.4359868164e+03,1.3544880152e+00,-5.3421407938e-01,0.0000000000e+00
8656,3.1770098209e+00,1.6045527458e+00,-1.6788153076e+03,1.3467047215e+00,-5.3056120872e-01,0.0000000000e+00
8657,3.1866176128e+00,1.6406204700e+00,-1.6788153076e+03,1.3467047215e+00,-5.3056120872e-01,0.0000000000e+00
8658,3.1965086460e+00,1.6744933128e+00,-1.6788153076e+03,1.3467047215e+00,-5.3056120872e-01,0.0000000000e+00
8659,3.2067048550e+00,1.7062568665e+00,-1.6788153076e+03,1.3467047215e+00,-5.3056120872e-01,0.0000000000e+00
8660,3.2130863667e+00,1.7302837372e+00,-1.2621535645e+03,1.3281488419e+00,-5.0990980864e-01,0.0000000000e+00
8661,3.2223699093e+00,1.7556129694e+00,-1.5079906006e+03,1.3406043053e+00,-5.0869035721e-01,0.0000000000e+00
8662,3.2321546078e+00,1.7793713808e+00,-1.5079906006e+03,1.3406043053e+00,-5.0869035721e-01,0.0000000000e+00
8663,3.2397999763e+00,1.7993135452e+00,-1.4653121338e+03,1.3391505480e+00,-4.7539761662e-01,0.0000000000e+00
8664,3.2471752167e+00,1.8170702457e+00,-1.4653121338e+03,1.3391505480e+00,-4.7539761662e-01,0.0000000000e+00
8665,3.2547101974e+00,1.8331112862e+00,-1.4653121338e+03,1.3391505480e+00,-4.7539761662e-01,0.0000000000e+00
8666,3.2657282352e+00,1.8505635262e+00,-1.2450286865e+03,1.3442242146e+00,-4.5663329959e-01,0.0000000000e+00
8667,3.2730448246e+00,1.8626241684e+00,-1.4082896729e+03,1.3327853680e+00,-4.4969260693e-01,0.0000000000e+00
8668,3.2809536457e+00,1.8738416433e+00,-1.4082896729e+03,1.3327853680e+00,-4.4969260693e-01,0.0000000000e+00
8669,3.2890694141e+00,1.8839069605e+00,-1.4082896729e+03,1.3327853680e+00,-4.4969260693e-01,0.0000000000e+00
8670,3.2970681190e+00,1.8951319456e+00,-1.2552969971e+03,1.3402667046e+00,-3.9177262783e-01,0.0000000000e+00
8671,3.3046665192e+00,1.9050348997e+00,-1.2552969971e+03,1.3402667046e+00,-3.9177262783e-01,0.0000000000e+00
8672,3.3105108738e+00,1.9086121321e+00,-1.3805599365e+03,1.3284298182e+00,-4.0270161629e-01,0.0000000000e+00
8673,3.3168969154e+00,1.9143943787e+00,-1.3256741943e+03,1.3289562464e+00,-3.7907180190e-01,0.0000000000e+00
8674,3.3232860565e+00,1.9195487499e+00,-1.3256741943e+03,1.3289562464e+00,-3.7907180190e-01,0.0000000000e+00
8675,3.3297014236e+00,1.9242368937e+00,-1.3256741943e+03,1.3289562464e+00,-3.7907180190e-01,0.0000000000e+00
8676,3.3337197304e+00,1.9245399237e+00,-1.3238076172e+03,1.3166079521e+00,-3.0713394284e-01,0.0000000000e+00
8677,3.3383252621e+00,1.9281145334e+00,-1.2918540039e+03,1.3276891708e+00,-3.2579076290e-01,0.0000000000e+00
8678,3.3427169323e+00,1.9313623905e+00,-1.2918540039e+03,1.3276891708e+00,-3.2579076290e-01,0.0000000000e+00
8679,3.3470504284e+00,1.9345514774e+00,-1.2918540039e+03,1.3276891708e+00,-3.2579076290e-01,0.0000000000e+00
8680,3.3501744270e+00,1.9326043129e+00,-1.3529724121e+03,1.2980957031e+00,-2.4527557194e-01,0.0000000000e+00
8681,3.3530724049e+00,1.9346286058e+00,-1.3178188477e+03,1.3123652935e+00,-2.7395707369e-01,0.0000000000e+00
8682,3.3558578491e+00,1.9368292093e+00,-1.3178188477e+03,1.3123652935e+00,-2.7395707369e-01,0.0000000000e+00
8683,3.3585433960e+00,1.9392731190e+00,-1.3178188477e+03,1.3123652935e+00,-2.7395707369e-01,0.0000000000e+00
8684,3.3589713573e+00,1.9366524220e+00,-1.3597344971e+03,1.3005285263e+00,-1.6741341352e-01,0.0000000000e+00
8685,3.3597605228e+00,1.9391043186e+00,-1.3418973389e+03,1.3095027208e+00,-2.0999878645e-01,0.0000000000e+00
8686,3.3604595661e+00,1.9419138432e+00,-1.3418973389e+03,1.3095027208e+00,-2.0999878645e-01,0.0000000000e+00
8687,3.3610312939e+00,1.9450215101e+00,-1.3418973389e+03,1.3095027208e+00,-2.0999878645e-01,0.0000000000e+00
8688,3.3590087891e+00,1.9402772188e+00,-1.4183425293e+03,1.2806448936e+00,-1.0145988315e-01,0.0000000000e+00
8689,3.3579947948e+00,1.9435739517e+00,-1.3798267822e+03,1.2962208986e+00,-1.5691231191e-01,0.0000000000e+00
8690,3.3569221497e+00,1.9471077919e+00,-1.3798267822e+03,1.2962208986e+00,-1.5691231191e-01,0.0000000000e+00
8691,3.3532228470e+00,1.9436448812e+00,-1.4463975830e+03,1.2871056795e+00,-7.1796871722e-02,0.0000000000e+00
8692,3.3502488136e+00,1.9443999529e+00,-1.4464783936e+03,1.2904701233e+00,-9.4191588461e-02,0.0000000000e+00
8693,3.3472514153e+00,1.9450906515e+00,-1.4464783936e+03,1.2904701233e+00,-9.4191588461e-02,0.0000000000e+00
8694,3.3441956043e+00,1.9455057383e+00,-1.4464783936e+03,1.2904701233e+00,-9.4191588461e-02,0.0000000000e+00
8695,3.3411102295e+00,1.9455053806e+00,-1.4464783936e+03,1.2904701233e+00,-9.4191588461e-02,0.0000000000e+00
8696,3.3322653770e+00,1.9378008842e+00,-1.6457318115e+03,1.2620199919e+00,7.1627959609e-02,0.0000000000e+00
8697,3.3267490864e+00,1.9344600439e+00,-1.5281832275e+03,1.2734527588e+00,-1.0932616889e-02,0.0000000000e+00
8698,3.3214941025e+00,1.9304411411e+00,-1.5281832275e+03,1.2734527588e+00,-1.0932616889e-02,0.0000000000e+00
8699,3.3142285347e+00,1.9218133688e+00,-1.5877282715e+03,1.2871133089e+00,4.8537675291e-02,0.0000000000e+00
8700,3.3069472313e+00,1.9119337797e+00,-1.5877282715e+03,1.2871133089e+00,4.8537675291e-02,0.0000000000e+00
8701,3.3003485203e+00,1.9047050476e+00,-1.6786229248e+03,1.2589640617e+00,4.6876221895e-02,0.0000000000e+00
8702,3.2925269604e+00,1.8923027515e+00,-1.6671004639e+03,1.2743028402e+00,8.3258822560e-02,0.0000000000e+00
8703,3.2848460674e+00,1.8781950474e+00,-1.6671004639e+03,1.2743028402e+00,8.3258822560e-02,0.0000000000e+00
8704,3.2773351669e+00,1.8622915745e+00,-1.6671004639e+03,1.2743028402e+00,8.3258822560e-02,0.0000000000e+00
8705,3.2699904442e+00,1.8456722498e+00,-1.8288928223e+03,1.2685468197e+00,1.5210983157e-01,0.0000000000e+00
8706,3.2635946274e+00,1.8275934458e+00,-1.8288928223e+03,1.2685468197e+00,1.5210983157e-01,0.0000000000e+00
8707,3.2539377213e+00,1.8025417328e+00,-1.7897968750e+03,1.2643890381e+00,1.5654067695e-01,0.0000000000e+00
8708,3.2461640835e+00,1.7772231102e+00,-1.8311042480e+03,1.2680115700e+00,1.7749434710e-01,0.0000000000e+00
8709,3.2390074730e+00,1.7499960661e+00,-1.8311042480e+03,1.2680115700e+00,1.7749434710e-01,0.0000000000e+00
8710,3.2321963310e+00,1.7205666304e+00,-1.8311042480e+03,1.2680115700e+00,1.7749434710e-01,0.0000000000e+00
