step,vx_600_200,vy_600_200,pressure_600_200,Cd,Cl,singularity_count
11150,2.9306824207e+00,-1.4387356043e+00,-4.8835000000e+03,1.6012771130e+00,8.0186575651e-01,0.0000000000e+00
11151,2.9385643005e+00,-1.5010359287e+00,-4.9698071289e+03,1.5779752731e+00,7.7525740862e-01,0.0000000000e+00
11152,2.9415924549e+00,-1.5622241497e+00,-4.6979550781e+03,1.5964016914e+00,7.6371294260e-01,0.0000000000e+00
11153,2.9446752071e+00,-1.6218173504e+00,-4.6953994141e+03,1.5942507982e+00,7.6415961981e-01,0.0000000000e+00
11154,2.9531388283e+00,-1.6795113087e+00,-4.6798911133e+03,1.5757765770e+00,7.3987036943e-01,0.0000000000e+00
11155,2.9585583210e+00,-1.7357242107e+00,-4.5473237305e+03,1.5790867805e+00,7.3181480169e-01,0.0000000000e+00
11156,2.9638481140e+00,-1.7905521393e+00,-4.5473237305e+03,1.5790867805e+00,7.3181480169e-01,0.0000000000e+00
11157,2.9688737392e+00,-1.8441311121e+00,-4.5445727539e+03,1.5786993504e+00,7.3101580143e-01,0.0000000000e+00
11158,2.9740478992e+00,-1.8961025476e+00,-4.5445727539e+03,1.5786993504e+00,7.3101580143e-01,0.0000000000e+00
11159,2.9849257469e+00,-1.9438664913e+00,-3.9169111328e+03,1.5638793707e+00,6.3212019205e-01,0.0000000000e+00
11160,2.9908075333e+00,-1.9916286469e+00,-4.2674155273e+03,1.5610824823e+00,6.5239495039e-01,0.0000000000e+00
11161,2.9966135025e+00,-2.0380067825e+00,-4.2672612305e+03,1.5599278212e+00,6.5347558260e-01,0.0000000000e+00
11162,3.0060799122e+00,-2.0824959278e+00,-3.8992192383e+03,1.5585391521e+00,6.5020418167e-01,0.0000000000e+00
11163,3.0159335136e+00,-2.1251676083e+00,-3.8920881348e+03,1.5606933832e+00,6.4891874790e-01,0.0000000000e+00
11164,3.0203368664e+00,-2.1655850410e+00,-4.1050073242e+03,1.5565260649e+00,6.1687815189e-01,0.0000000000e+00
11165,3.0289649963e+00,-2.2053961754e+00,-3.8009357910e+03,1.5399003029e+00,5.9835880995e-01,0.0000000000e+00
11166,3.0360925198e+00,-2.2424993515e+00,-3.7833864746e+03,1.5557807684e+00,5.8576959372e-01,0.0000000000e+00
11167,3.0428581238e+00,-2.2786860466e+00,-3.7833864746e+03,1.5557807684e+00,5.8576959372e-01,0.0000000000e+00
11168,3.0494503975e+00,-2.3137474060e+00,-3.7854587402e+03,1.5541980267e+00,5.8542650938e-01,0.0000000000e+00
11169,3.0604879856e+00,-2.3452427387e+00,-3.3420930176e+03,1.5128796101e+00,5.2420508862e-01,0.0000000000e+00
11170,3.0679512024e+00,-2.3765068054e+00,-3.5493911133e+03,1.5306245089e+00,5.2227157354e-01,0.0000000000e+00
11171,3.0757067204e+00,-2.4063391685e+00,-3.5493911133e+03,1.5306245089e+00,5.2227157354e-01,0.0000000000e+00
11172,3.0836696625e+00,-2.4348902702e+00,-3.5493911133e+03,1.5306245089e+00,5.2227157354e-01,0.0000000000e+00
11173,3.0912768841e+00,-2.4626855850e+00,-3.5472954102e+03,1.5303181410e+00,5.2217423916e-01,0.0000000000e+00
11174,3.1021761894e+00,-2.4848299026e+00,-2.6486838379e+03,1.5088826418e+00,4.4234502316e-01,0.0000000000e+00
11175,3.1094610691e+00,-2.5087895393e+00,-3.2968588867e+03,1.5153881311e+00,4.5442128181e-01,0.0000000000e+00
11176,3.1170909405e+00,-2.5313961506e+00,-3.2969782715e+03,1.5139329433e+00,4.5472311974e-01,0.0000000000e+00
11177,3.1272439957e+00,-2.5519504547e+00,-2.7679982910e+03,1.4927142859e+00,4.3471667171e-01,0.0000000000e+00
11178,3.1381003857e+00,-2.5707981586e+00,-2.7609638672e+03,1.4948120117e+00,4.3300446868e-01,0.0000000000e+00
11179,3.1437318325e+00,-2.5888726711e+00,-3.3540439453e+03,1.5219875574e+00,3.9380878210e-01,0.0000000000e+00
11180,3.1527414322e+00,-2.6058824062e+00,-2.7267385254e+03,1.4821498394e+00,3.7704291940e-01,0.0000000000e+00
11181,3.1606693268e+00,-2.6208238602e+00,-2.9466345215e+03,1.5034477711e+00,3.6420920491e-01,0.0000000000e+00
11182,3.1679744720e+00,-2.6355931759e+00,-2.9520151367e+03,1.5029567480e+00,3.6410573125e-01,0.0000000000e+00
11183,3.1756341457e+00,-2.6492578983e+00,-2.9520151367e+03,1.5029567480e+00,3.6410573125e-01,0.0000000000e+00
11184,3.1835634708e+00,-2.6619431973e+00,-2.9520151367e+03,1.5029567480e+00,3.6410573125e-01,0.0000000000e+00
11185,3.1934516430e+00,-2.6700248718e+00,-2.0033033447e+03,1.4336520433e+00,2.6004782319e-01,0.0000000000e+00
11186,3.2006130219e+00,-2.6798157692e+00,-2.7231953125e+03,1.4720146656e+00,2.7418997884e-01,0.0000000000e+00
11187,3.2094199657e+00,-2.6882302761e+00,-2.4149189453e+03,1.4558584690e+00,2.7686530352e-01,0.0000000000e+00
11188,3.2189068794e+00,-2.6952598095e+00,-2.4149189453e+03,1.4558584690e+00,2.7686530352e-01,0.0000000000e+00
11189,3.2288434505e+00,-2.7011370659e+00,-2.4098273926e+03,1.4556406736e+00,2.7459689975e-01,0.0000000000e+00
11190,3.2325384617e+00,-2.7064349651e+00,-2.6844450684e+03,1.4831101894e+00,1.9054554403e-01,0.0000000000e+00
11191,3.2410047054e+00,-2.7102777958e+00,-2.3702858887e+03,1.4558836222e+00,2.0376281440e-01,0.0000000000e+00
11192,3.2496321201e+00,-2.7134861946e+00,-2.3702858887e+03,1.4558836222e+00,2.0376281440e-01,0.0000000000e+00
11193,3.2584908009e+00,-2.7160191536e+00,-2.3702858887e+03,1.4558836222e+00,2.0376281440e-01,0.0000000000e+00
11194,3.2627167702e+00,-2.7181043625e+00,-2.3744995117e+03,1.4417617321e+00,1.6112121940e-01,0.0000000000e+00
11195,3.2708101273e+00,-2.7183861732e+00,-2.2564702148e+03,1.4421517849e+00,1.4061820507e-01,0.0000000000e+00
11196,3.2788057327e+00,-2.7184891701e+00,-2.2564702148e+03,1.4421517849e+00,1.4061820507e-01,0.0000000000e+00
11197,3.2870445251e+00,-2.7181484699e+00,-2.2589973145e+03,1.4418251514e+00,1.3941749930e-01,0.0000000000e+00
11198,3.2914280891e+00,-2.7172615528e+00,-2.2173369141e+03,1.4134656191e+00,5.4470900446e-02,0.0000000000e+00
11199,3.2990787029e+00,-2.7155127525e+00,-2.1976147461e+03,1.4316983223e+00,6.0217972845e-02,0.0000000000e+00
11200,3.3068435192e+00,-2.7135939598e+00,-2.1976147461e+03,1.4316983223e+00,6.0217972845e-02,0.0000000000e+00
11201,3.3148062229e+00,-2.7114646435e+00,-2.1976147461e+03,1.4316983223e+00,6.0217972845e-02,0.0000000000e+00
11202,3.3229339123e+00,-2.7091655731e+00,-2.1999821777e+03,1.4311456680e+00,5.9854049236e-02,0.0000000000e+00
11203,3.3244996071e+00,-2.7059495449e+00,-1.9735650635e+03,1.3812384605e+00,-2.4980010465e-02,0.0000000000e+00
11204,3.3314549923e+00,-2.7029659748e+00,-2.1897890625e+03,1.4091329575e+00,-1.6645889729e-02,0.0000000000e+00
11205,3.3363246918e+00,-2.7001936436e+00,-2.0778041992e+03,1.3989928961e+00,-2.8237761930e-02,0.0000000000e+00
11206,3.3417818546e+00,-2.6969745159e+00,-2.0743154297e+03,1.3985806704e+00,-2.9004363343e-02,0.0000000000e+00
11207,3.3484237194e+00,-2.6932394505e+00,-2.0657968750e+03,1.4176208973e+00,-6.1553955078e-02,0.0000000000e+00
11208,3.3551781178e+00,-2.6896543503e+00,-2.0657968750e+03,1.4176208973e+00,-6.1553955078e-02,0.0000000000e+00
11209,3.3585546017e+00,-2.6865923405e+00,-2.1501247559e+03,1.3869529963e+00,-9.5231398940e-02,0.0000000000e+00
11210,3.3620982170e+00,-2.6837112904e+00,-2.1501247559e+03,1.3869529963e+00,-9.5231398940e-02,0.0000000000e+00
11211,3.3696327209e+00,-2.6797158718e+00,-1.9740797119e+03,1.3929809332e+00,-1.6192893684e-01,0.0000000000e+00
11212,3.3770365715e+00,-2.6761820316e+00,-1.9740797119e+03,1.3929809332e+00,-1.6192893684e-01,0.0000000000e+00
11213,3.3777203560e+00,-2.6739459038e+00,-2.2103718262e+03,1.3745279312e+00,-1.7382057011e-01,0.0000000000e+00
11214,3.3845829964e+00,-2.6704080105e+00,-1.9433820801e+03,1.3850942850e+00,-1.8342331052e-01,0.0000000000e+00
11215,3.3871557713e+00,-2.6680116653e+00,-2.2124592285e+03,1.3870751858e+00,-1.9820296764e-01,0.0000000000e+00
11216,3.3900103569e+00,-2.6657843590e+00,-2.2124592285e+03,1.3870751858e+00,-1.9820296764e-01,0.0000000000e+00
11217,3.3965506554e+00,-2.6625916958e+00,-1.8112595215e+03,1.3702726364e+00,-2.4041977525e-01,0.0000000000e+00
11218,3.3990488052e+00,-2.6605699062e+00,-2.3051145020e+03,1.3798877001e+00,-2.6351997256e-01,0.0000000000e+00
11219,3.4015884399e+00,-2.6589779854e+00,-2.3051145020e+03,1.3798877001e+00,-2.6351997256e-01,0.0000000000e+00
11220,3.4068119526e+00,-2.6562161446e+00,-1.8745247803e+03,1.3659811020e+00,-3.0698737502e-01,0.0000000000e+00
11221,3.4119031429e+00,-2.6538527012e+00,-1.8745247803e+03,1.3659811020e+00,-3.0698737502e-01,0.0000000000e+00
11222,3.4119341373e+00,-2.6532778740e+00,-2.5241665039e+03,1.3794196844e+00,-3.2621461153e-01,0.0000000000e+00
11223,3.4157395363e+00,-2.6514670849e+00,-2.0990358887e+03,1.3670370579e+00,-3.5133180022e-01,0.0000000000e+00
11224,3.4194595814e+00,-2.6500461102e+00,-2.0990358887e+03,1.3670370579e+00,-3.5133180022e-01,0.0000000000e+00
11225,3.4232215881e+00,-2.6488749981e+00,-2.0990358887e+03,1.3670370579e+00,-3.5133180022e-01,0.0000000000e+00
11226,3.4227423668e+00,-2.6482846737e+00,-2.4162563477e+03,1.3676736355e+00,-4.2339301109e-01,0.0000000000e+00
11227,3.4254546165e+00,-2.6471896172e+00,-2.2285913086e+03,1.3687525988e+00,-4.2100059986e-01,0.0000000000e+00
11228,3.4281077385e+00,-2.6464214325e+00,-2.2285913086e+03,1.3687525988e+00,-4.2100059986e-01,0.0000000000e+00
11229,3.4308226109e+00,-2.6458458900e+00,-2.2285913086e+03,1.3687525988e+00,-4.2100059986e-01,0.0000000000e+00
11230,3.4336068630e+00,-2.6454367638e+00,-2.2285913086e+03,1.3687525988e+00,-4.2100059986e-01,0.0000000000e+00
11231,3.4313046932e+00,-2.6444897652e+00,-2.4826833496e+03,1.3652006388e+00,-5.3114229441e-01,0.0000000000e+00
11232,3.4335267544e+00,-2.6437675953e+00,-2.3249055176e+03,1.3727633953e+00,-5.1341909170e-01,0.0000000000e+00
11233,3.4335899353e+00,-2.6431789398e+00,-2.4067382812e+03,1.3627254963e+00,-5.1983487606e-01,0.0000000000e+00
11234,3.4337456226e+00,-2.6426897049e+00,-2.4067382812e+03,1.3627254963e+00,-5.1983487606e-01,0.0000000000e+00
11235,3.4350128174e+00,-2.6419479847e+00,-2.3749135742e+03,1.3752734661e+00,-5.5106526613e-01,0.0000000000e+00
11236,3.4355456829e+00,-2.6412069798e+00,-2.4747819824e+03,1.3746470213e+00,-5.6256043911e-01,0.0000000000e+00
11237,3.4362492561e+00,-2.6404469013e+00,-2.4747819824e+03,1.3746470213e+00,-5.6256043911e-01,0.0000000000e+00
11238,3.4359188080e+00,-2.6396315098e+00,-2.4496611328e+03,1.3748561144e+00,-5.9467715025e-01,0.0000000000e+00
11239,3.4359850883e+00,-2.6386764050e+00,-2.5442480469e+03,1.3651329279e+00,-6.0714077950e-01,0.0000000000e+00
11240,3.4356863499e+00,-2.6381604671e+00,-2.5520297852e+03,1.3856204748e+00,-6.2548905611e-01,0.0000000000e+00
11241,3.4356503487e+00,-2.6375386715e+00,-2.5520297852e+03,1.3856204748e+00,-6.2548905611e-01,0.0000000000e+00
11242,3.4345474243e+00,-2.6356632710e+00,-2.5984567871e+03,1.3695383072e+00,-6.6590118408e-01,0.0000000000e+00
11243,3.4339411259e+00,-2.6346917152e+00,-2.6242736816e+03,1.3816951513e+00,-6.7800217867e-01,0.0000000000e+00
11244,3.4333488941e+00,-2.6338469982e+00,-2.6242736816e+03,1.3816951513e+00,-6.7800217867e-01,0.0000000000e+00
11245,3.4325075150e+00,-2.6320509911e+00,-2.6827705078e+03,1.3931427002e+00,-7.0466309786e-01,0.0000000000e+00
11246,3.4318549633e+00,-2.6303153038e+00,-2.6827705078e+03,1.3931427002e+00,-7.0466309786e-01,0.0000000000e+00
11247,3.4292783737e+00,-2.6298031807e+00,-2.7906894531e+03,1.3850381374e+00,-7.5187242031e-01,0.0000000000e+00
11248,3.4269864559e+00,-2.6292159557e+00,-2.7906894531e+03,1.3850381374e+00,-7.5187242031e-01,0.0000000000e+00
11249,3.4247951508e+00,-2.6287708282e+00,-2.7906894531e+03,1.3850381374e+00,-7.5187242031e-01,0.0000000000e+00
11250,3.4241600037e+00,-2.6265246868e+00,-2.8166813965e+03,1.4330258369e+00,-7.8703826666e-01,0.0000000000e+00
11251,3.4221403599e+00,-2.6250953674e+00,-2.8692961426e+03,1.4009792805e+00,-7.9472821951e-01,0.0000000000e+00
11252,3.4199950695e+00,-2.6240715981e+00,-2.8692961426e+03,1.4009792805e+00,-7.9472821951e-01,0.0000000000e+00
11253,3.4171953201e+00,-2.6228592396e+00,-3.0242092285e+03,1.4317089319e+00,-8.1964731216e-01,0.0000000000e+00
11254,3.4146726131e+00,-2.6222298145e+00,-2.9648127441e+03,1.4071743488e+00,-8.3012741804e-01,0.0000000000e+00
11255,3.4114952087e+00,-2.6211214066e+00,-3.0622536621e+03,1.4270367622e+00,-8.4431600571e-01,0.0000000000e+00
11256,3.4080951214e+00,-2.6204922199e+00,-3.0622536621e+03,1.4270367622e+00,-8.4431600571e-01,0.0000000000e+00
11257,3.4049034119e+00,-2.6194279194e+00,-3.1272006836e+03,1.4178661108e+00,-8.6589586735e-01,0.0000000000e+00
11258,3.4006242752e+00,-2.6192555428e+00,-3.1793176270e+03,1.4319423437e+00,-8.8012617826e-01,0.0000000000e+00
11259,3.3968155384e+00,-2.6187980175e+00,-3.1793176270e+03,1.4319423437e+00,-8.8012617826e-01,0.0000000000e+00
11260,3.3928596973e+00,-2.6166448593e+00,-3.1951652832e+03,1.4446281195e+00,-9.0282225609e-01,0.0000000000e+00
11261,3.3878459930e+00,-2.6168451309e+00,-3.3212893066e+03,1.4411189556e+00,-9.1565293074e-01,0.0000000000e+00
11262,3.3834800720e+00,-2.6164667606e+00,-3.3212893066e+03,1.4411189556e+00,-9.1565293074e-01,0.0000000000e+00
11263,3.3778960705e+00,-2.6141946316e+00,-3.3811049805e+03,1.4598214626e+00,-9.4639432430e-01,0.0000000000e+00
11264,3.3724782467e+00,-2.6116821766e+00,-3.3811049805e+03,1.4598214626e+00,-9.4639432430e-01,0.0000000000e+00
11265,3.3671307564e+00,-2.6089832783e+00,-3.3811049805e+03,1.4598214626e+00,-9.4639432430e-01,0.0000000000e+00
11266,3.3611731529e+00,-2.6070497036e+00,-3.5485922852e+03,1.4654361010e+00,-9.7202932835e-01,0.0000000000e+00
11267,3.3549747467e+00,-2.6050724983e+00,-3.5485922852e+03,1.4654361010e+00,-9.7202932835e-01,0.0000000000e+00
11268,3.3487567902e+00,-2.6011710167e+00,-3.5862416992e+03,1.4807080030e+00,-9.8332190514e-01,0.0000000000e+00
11269,3.3429181576e+00,-2.5965416431e+00,-3.5862416992e+03,1.4807080030e+00,-9.8332190514e-01,0.0000000000e+00
11270,3.3353211880e+00,-2.5912537575e+00,-3.7756059570e+03,1.4852675200e+00,-1.0076191425e+00,0.0000000000e+00
11271,3.3281509876e+00,-2.5858728886e+00,-3.7324086914e+03,1.4881130457e+00,-1.0036641359e+00,0.0000000000e+00
11272,3.3214871883e+00,-2.5784790516e+00,-3.7401982422e+03,1.4931050539e+00,-1.0130633116e+00,0.0000000000e+00
11273,3.3142764568e+00,-2.5706121922e+00,-3.8575236816e+03,1.4967241287e+00,-1.0176805258e+00,0.0000000000e+00
11274,3.3069541454e+00,-2.5621786118e+00,-3.8575236816e+03,1.4967241287e+00,-1.0176805258e+00,0.0000000000e+00
11275,3.2997667789e+00,-2.5528731346e+00,-3.8575236816e+03,1.4967241287e+00,-1.0176805258e+00,0.0000000000e+00
11276,3.2903854847e+00,-2.5415604115e+00,-4.2144257812e+03,1.5237240791e+00,-1.0414491892e+00,0.0000000000e+00
11277,3.2818276882e+00,-2.5298810005e+00,-3.9977639160e+03,1.5099362135e+00,-1.0540257692e+00,0.0000000000e+00
11278,3.2740478516e+00,-2.5164940357e+00,-3.9901271973e+03,1.5105171204e+00,-1.0542650223e+00,0.0000000000e+00
11279,3.2654983997e+00,-2.5004105568e+00,-4.3239897461e+03,1.5426528454e+00,-1.0572276115e+00,0.0000000000e+00
11280,3.2567951679e+00,-2.4852666855e+00,-4.1621645508e+03,1.5188882351e+00,-1.0613554716e+00,0.0000000000e+00
11281,3.2487566471e+00,-2.4684240818e+00,-4.1621645508e+03,1.5188882351e+00,-1.0613554716e+00,0.0000000000e+00
11282,3.2393727303e+00,-2.4484012127e+00,-4.4973857422e+03,1.5529344082e+00,-1.0741395950e+00,0.0000000000e+00
11283,3.2306334972e+00,-2.4277074337e+00,-4.3219809570e+03,1.5385586023e+00,-1.0760558844e+00,0.0000000000e+00
11284,3.2219724655e+00,-2.4057641029e+00,-4.3219809570e+03,1.5385586023e+00,-1.0760558844e+00,0.0000000000e+00
11285,3.2134253979e+00,-2.3824925423e+00,-4.3219809570e+03,1.5385586023e+00,-1.0760558844e+00,0.0000000000e+00
11286,3.2049767971e+00,-2.3578543663e+00,-4.3219809570e+03,1.5385586023e+00,-1.0760558844e+00,0.0000000000e+00
11287,3.1944131851e+00,-2.3296654224e+00,-5.2474716797e+03,1.5726556778e+00,-1.0967503786e+00,0.0000000000e+00
11288,3.1856493950e+00,-2.3008136749e+00,-4.5337534180e+03,1.5554586649e+00,-1.0976644754e+00,0.0000000000e+00
11289,3.1770496368e+00,-2.2696628571e+00,-4.8273471680e+03,1.5784918070e+00,-1.0959558487e+00,0.0000000000e+00
11290,3.1670243740e+00,-2.2386384010e+00,-4.7913115234e+03,1.5621432066e+00,-1.0941712856e+00,0.0000000000e+00
11291,3.1578719616e+00,-2.2053773403e+00,-4.7913115234e+03,1.5621432066e+00,-1.0941712856e+00,0.0000000000e+00
11292,3.1490938663e+00,-2.1703362465e+00,-4.7849501953e+03,1.5609430075e+00,-1.0944269896e+00,0.0000000000e+00
11293,3.1399698257e+00,-2.1322875023e+00,-5.1209570312e+03,1.5900115967e+00,-1.0950324535e+00,0.0000000000e+00
11294,3.1306035519e+00,-2.0935318470e+00,-4.9279750977e+03,1.5785009861e+00,-1.0972403288e+00,0.0000000000e+00
11295,3.1212525368e+00,-2.0532903671e+00,-4.9279750977e+03,1.5785009861e+00,-1.0972403288e+00,0.0000000000e+00
11296,3.1118776798e+00,-2.0115504265e+00,-4.9279750977e+03,1.5785009861e+00,-1.0972403288e+00,0.0000000000e+00
11297,3.1035354137e+00,-1.9664977789e+00,-5.5354243164e+03,1.5937243700e+00,-1.1119276285e+00,0.0000000000e+00
11298,3.0943520069e+00,-1.9208123684e+00,-5.1256147461e+03,1.5865265131e+00,-1.1110408306e+00,0.0000000000e+00
11299,3.0851676464e+00,-1.8735793829e+00,-5.1256147461e+03,1.5865265131e+00,-1.1110408306e+00,0.0000000000e+00
11300,3.0758783817e+00,-1.8248628378e+00,-5.1256147461e+03,1.5865265131e+00,-1.1110408306e+00,0.0000000000e+00
11301,3.0683755875e+00,-1.7726899385e+00,-5.7818696289e+03,1.6177015305e+00,-1.0883619785e+00,0.0000000000e+00
11302,3.0594696999e+00,-1.7200118303e+00,-5.2749809570e+03,1.5963201523e+00,-1.0888234377e+00,0.0000000000e+00
11303,3.0503392220e+00,-1.6659815311e+00,-5.2749809570e+03,1.5963201523e+00,-1.0888234377e+00,0.0000000000e+00
11304,3.0414710045e+00,-1.6100093126e+00,-5.2730957031e+03,1.5956912041e+00,-1.0900378227e+00,0.0000000000e+00
11305,3.0348050594e+00,-1.5522048473e+00,-6.0038652344e+03,1.6212255955e+00,-1.0983233452e+00,0.0000000000e+00
11306,3.0263741016e+00,-1.4929763079e+00,-5.4433876953e+03,1.6010360718e+00,-1.1007786989e+00,0.0000000000e+00
11307,3.0175004005e+00,-1.4326368570e+00,-5.4433876953e+03,1.6010360718e+00,-1.1007786989e+00,0.0000000000e+00
11308,3.0083105564e+00,-1.3710540533e+00,-5.4433876953e+03,1.6010360718e+00,-1.1007786989e+00,0.0000000000e+00
11309,3.0037283897e+00,-1.3067531586e+00,-6.1158696289e+03,1.6444128752e+00,-1.0592119694e+00,0.0000000000e+00
11310,2.9958956242e+00,-1.2414278984e+00,-5.5570522461e+03,1.6115121841e+00,-1.0640019178e+00,0.0000000000e+00
11311,2.9874927998e+00,-1.1751912832e+00,-5.5570522461e+03,1.6115121841e+00,-1.0640019178e+00,0.0000000000e+00
11312,2.9786796570e+00,-1.1078987122e+00,-5.5570522461e+03,1.6115121841e+00,-1.0640019178e+00,0.0000000000e+00
11313,2.9758980274e+00,-1.0387185812e+00,-6.2035698242e+03,1.6313966513e+00,-1.0807945728e+00,0.0000000000e+00
11314,2.9687862396e+00,-9.6854346991e-01,-5.6928583984e+03,1.6120986938e+00,-1.0804976225e+00,0.0000000000e+00
11315,2.9611170292e+00,-8.9758181572e-01,-5.6928583984e+03,1.6120986938e+00,-1.0804976225e+00,0.0000000000e+00
11316,2.9529900551e+00,-8.2576745749e-01,-5.6928583984e+03,1.6120986938e+00,-1.0804976225e+00,0.0000000000e+00
11317,2.9518213272e+00,-7.5175732374e-01,-6.1407138672e+03,1.6495504379e+00,-1.0067564249e+00,0.0000000000e+00
11318,2.9458541870e+00,-6.7713135481e-01,-5.7297734375e+03,1.6214685440e+00,-1.0127403736e+00,0.0000000000e+00
11319,2.9392554760e+00,-6.0197126865e-01,-5.7297734375e+03,1.6214685440e+00,-1.0127403736e+00,0.0000000000e+00
11320,2.9324736595e+00,-5.2592003345e-01,-5.7300087891e+03,1.6216250658e+00,-1.0146288872e+00,0.0000000000e+00
11321,2.9325559139e+00,-4.4970870018e-01,-6.1393637695e+03,1.6274832487e+00,-1.0486994982e+00,0.0000000000e+00
11322,2.9275233746e+00,-3.7256741524e-01,-5.7873422852e+03,1.6162345409e+00,-1.0479364395e+00,0.0000000000e+00
11323,2.9219331741e+00,-2.9508009553e-01,-5.7873422852e+03,1.6162345409e+00,-1.0479364395e+00,0.0000000000e+00
11324,2.9213845730e+00,-2.1647669375e-01,-5.9367622070e+03,1.6451115608e+00,-9.8473083973e-01,0.0000000000e+00
11325,2.9174547195e+00,-1.3772995770e-01,-5.7160019531e+03,1.6235039234e+00,-9.6721857786e-01,0.0000000000e+00
11326,2.9131424427e+00,-5.8629974723e-02,-5.7119096680e+03,1.6227858067e+00,-9.6755540371e-01,0.0000000000e+00
11327,2.9082751274e+00,2.0535688847e-02,-5.7119096680e+03,1.6227858067e+00,-9.6755540371e-01,0.0000000000e+00
11328,2.9028882980e+00,9.9695548415e-02,-5.7119096680e+03,1.6227858067e+00,-9.6755540371e-01,0.0000000000e+00
11329,2.9093616009e+00,1.7826777697e-01,-5.9511796875e+03,1.6164965630e+00,-9.8087829351e-01,0.0000000000e+00
11330,2.9076752663e+00,2.5735825300e-01,-5.6930585938e+03,1.6155581474e+00,-9.8210299015e-01,0.0000000000e+00
11331,2.9072804451e+00,3.3597236872e-01,-5.6831059570e+03,1.6271929741e+00,-9.6004164219e-01,0.0000000000e+00
11332,2.9065675735e+00,4.1440325975e-01,-5.6801181641e+03,1.6271208525e+00,-9.5846986771e-01,0.0000000000e+00
11333,2.9065241814e+00,4.9251332879e-01,-5.5456494141e+03,1.6144802570e+00,-9.2206382751e-01,0.0000000000e+00
11334,2.9061090946e+00,5.7020169497e-01,-5.5417607422e+03,1.6138960123e+00,-9.2019468546e-01,0.0000000000e+00
11335,2.9052660465e+00,6.4731371403e-01,-5.5385517578e+03,1.6133079529e+00,-9.1801935434e-01,0.0000000000e+00
11336,2.9087357521e+00,7.2368812561e-01,-5.5263515625e+03,1.6181862354e+00,-8.7002748251e-01,0.0000000000e+00
11337,2.9115142822e+00,7.9914104939e-01,-5.5278959961e+03,1.6191077232e+00,-8.6992758512e-01,0.0000000000e+00
11338,2.9111373425e+00,8.7340468168e-01,-5.3050976562e+03,1.5978399515e+00,-8.7841659784e-01,0.0000000000e+00
11339,2.9142489433e+00,9.4739443064e-01,-5.3794038086e+03,1.6108440161e+00,-8.7620317936e-01,0.0000000000e+00
11340,2.9167807102e+00,1.0201783180e+00,-5.3820659180e+03,1.6113070250e+00,-8.7633299828e-01,0.0000000000e+00
11341,2.9185369015e+00,1.0912547112e+00,-5.1460019531e+03,1.6043390036e+00,-8.5585832596e-01,0.0000000000e+00
11342,2.9224226475e+00,1.1620256901e+00,-5.1902280273e+03,1.6064050198e+00,-8.3610475063e-01,0.0000000000e+00
11343,2.9257466793e+00,1.2314096689e+00,-5.1929589844e+03,1.6056317091e+00,-8.3589875698e-01,0.0000000000e+00
11344,2.9289669991e+00,1.2984912395e+00,-5.0050537109e+03,1.5950986147e+00,-8.1576734781e-01,0.0000000000e+00
11345,2.9332480431e+00,1.3653690815e+00,-4.9773291016e+03,1.6048027277e+00,-7.9808944464e-01,0.0000000000e+00
11346,2.9370508194e+00,1.4307153225e+00,-4.9781137695e+03,1.6034923792e+00,-7.9840356112e-01,0.0000000000e+00
11347,2.9425339699e+00,1.4935522079e+00,-4.8277290039e+03,1.5722973347e+00,-7.8724747896e-01,0.0000000000e+00
11348,2.9467210770e+00,1.5558952093e+00,-4.8001586914e+03,1.6053683758e+00,-7.6523041725e-01,0.0000000000e+00
11349,2.9525723457e+00,1.6161329746e+00,-4.6949716797e+03,1.5725439787e+00,-7.6685678959e-01,0.0000000000e+00
11350,2.9580392838e+00,1.6747448444e+00,-4.6958325195e+03,1.5730017424e+00,-7.6565080881e-01,0.0000000000e+00
11351,2.9636075497e+00,1.7324202061e+00,-4.5315170898e+03,1.6004043818e+00,-7.2186934948e-01,0.0000000000e+00
11352,2.9695761204e+00,1.7879772186e+00,-4.5107397461e+03,1.5788490772e+00,-7.2150284052e-01,0.0000000000e+00
11353,2.9753844738e+00,1.8419909477e+00,-4.5107397461e+03,1.5788490772e+00,-7.2150284052e-01,0.0000000000e+00
11354,2.9809017181e+00,1.8942410946e+00,-4.5105825195e+03,1.5786199570e+00,-7.2064256668e-01,0.0000000000e+00
11355,2.9866294861e+00,1.9452069998e+00,-4.5105825195e+03,1.5786199570e+00,-7.2064256668e-01,0.0000000000e+00
11356,2.9957234859e+00,1.9934003353e+00,-3.7921047363e+03,1.5602091551e+00,-6.3131999969e-01,0.0000000000e+00
11357,3.0021758080e+00,2.0405542850e+00,-4.2398051758e+03,1.5615130663e+00,-6.4338028431e-01,0.0000000000e+00
11358,3.0082848072e+00,2.0858440399e+00,-4.2415712891e+03,1.5609948635e+00,-6.4417546988e-01,0.0000000000e+00
11359,3.0168762207e+00,2.1289482117e+00,-3.7479082031e+03,1.5506891012e+00,-6.3798499107e-01,0.0000000000e+00
11360,3.0259916782e+00,2.1710884571e+00,-3.7420710449e+03,1.5521312952e+00,-6.3666248322e-01,0.0000000000e+00
11361,3.0316991806e+00,2.2114770412e+00,-4.2125966797e+03,1.5693333149e+00,-6.0249823332e-01,0.0000000000e+00
