step,vx_450_150,vy_450_150,pressure_450_150,Cd,Cl,singularity_count
4583,3.0015320778e+00,-4.1642877460e-01,-3.8204479980e+03,1.4680041075e+00,8.6362570524e-01,0.0000000000e+00
4584,3.0009472370e+00,-4.9724295735e-01,-3.8204479980e+03,1.4680041075e+00,8.6362570524e-01,0.0000000000e+00
4585,3.0000228882e+00,-5.7737773657e-01,-3.8204479980e+03,1.4680041075e+00,8.6362570524e-01,0.0000000000e+00
4586,2.9987750053e+00,-6.5674251318e-01,-3.8204479980e+03,1.4680041075e+00,8.6362570524e-01,0.0000000000e+00
4587,2.9983584881e+00,-7.3361939192e-01,-3.5539377441e+03,1.5176498890e+00,8.2215726376e-01,0.0000000000e+00
4588,3.0003404617e+00,-8.1072628498e-01,-3.7000041504e+03,1.5012443066e+00,8.3590859175e-01,0.0000000000e+00
4589,3.0022664070e+00,-8.8653272390e-01,-3.7000041504e+03,1.5012443066e+00,8.3590859175e-01,0.0000000000e+00
4590,3.0039904118e+00,-9.6114271879e-01,-3.7000041504e+03,1.5012443066e+00,8.3590859175e-01,0.0000000000e+00
4591,3.0041885376e+00,-1.0330808163e+00,-3.3542929688e+03,1.4700570107e+00,8.1740981340e-01,0.0000000000e+00
4592,3.0069255829e+00,-1.1050145626e+00,-3.4702551270e+03,1.4582128525e+00,8.2566499710e-01,0.0000000000e+00
4593,3.0096979141e+00,-1.1753118038e+00,-3.4702551270e+03,1.4582128525e+00,8.2566499710e-01,0.0000000000e+00
4594,3.0120818615e+00,-1.2424376011e+00,-3.2677114258e+03,1.5131592751e+00,7.9106092453e-01,0.0000000000e+00
4595,3.0167255402e+00,-1.3087401390e+00,-3.4222416992e+03,1.5102796555e+00,7.9159867764e-01,0.0000000000e+00
4596,3.0213351250e+00,-1.3733835220e+00,-3.4222416992e+03,1.5102796555e+00,7.9159867764e-01,0.0000000000e+00
4597,3.0258879662e+00,-1.4364190102e+00,-3.4222416992e+03,1.5102796555e+00,7.9159867764e-01,0.0000000000e+00
4598,3.0291130543e+00,-1.4960950613e+00,-2.9173212891e+03,1.4670773745e+00,7.6640975475e-01,0.0000000000e+00
4599,3.0340118408e+00,-1.5554788113e+00,-3.1180000000e+03,1.4511243105e+00,7.7252328396e-01,0.0000000000e+00
4600,3.0391290188e+00,-1.6128522158e+00,-3.1180000000e+03,1.4511243105e+00,7.7252328396e-01,0.0000000000e+00
4601,3.0442144871e+00,-1.6664582491e+00,-2.9155485840e+03,1.5143022537e+00,7.3139208555e-01,0.0000000000e+00
4602,3.0488622189e+00,-1.7186890841e+00,-2.9155485840e+03,1.5143022537e+00,7.3139208555e-01,0.0000000000e+00
4603,3.0567035675e+00,-1.7700124979e+00,-3.1060097656e+03,1.4992710352e+00,7.3096436262e-01,0.0000000000e+00
4604,3.0617427826e+00,-1.8183383942e+00,-2.8403579102e+03,1.4841896296e+00,7.2192305326e-01,0.0000000000e+00
4605,3.0668969154e+00,-1.8647387028e+00,-2.8403579102e+03,1.4841896296e+00,7.2192305326e-01,0.0000000000e+00
4606,3.0721683502e+00,-1.9092472792e+00,-2.8403579102e+03,1.4841896296e+00,7.2192305326e-01,0.0000000000e+00
4607,3.0829520226e+00,-1.9508823156e+00,-2.6704116211e+03,1.4583081007e+00,6.6359978914e-01,0.0000000000e+00
4608,3.0877046585e+00,-1.9901115894e+00,-2.6096826172e+03,1.4749743938e+00,6.6680073738e-01,0.0000000000e+00
4609,3.0923397541e+00,-2.0276889801e+00,-2.6096826172e+03,1.4749743938e+00,6.6680073738e-01,0.0000000000e+00
4610,3.0971424580e+00,-2.0633995533e+00,-2.6096826172e+03,1.4749743938e+00,6.6680073738e-01,0.0000000000e+00
4611,3.1021928787e+00,-2.0972275734e+00,-2.6096826172e+03,1.4749743938e+00,6.6680073738e-01,0.0000000000e+00
4612,3.1173961163e+00,-2.1271295547e+00,-2.4265910645e+03,1.4638855457e+00,6.0295844078e-01,0.0000000000e+00
4613,3.1328685284e+00,-2.1551516056e+00,-2.4265910645e+03,1.4638855457e+00,6.0295844078e-01,0.0000000000e+00
4614,3.1340231895e+00,-2.1831424236e+00,-2.4710371094e+03,1.4798986912e+00,6.1220014095e-01,0.0000000000e+00
4615,3.1411044598e+00,-2.2074255943e+00,-2.4305393066e+03,1.4559401274e+00,5.8473545313e-01,0.0000000000e+00
4616,3.1480906010e+00,-2.2303206921e+00,-2.4343554688e+03,1.4555425644e+00,5.8518153429e-01,0.0000000000e+00
4617,3.1555142403e+00,-2.2514417171e+00,-2.4343554688e+03,1.4555425644e+00,5.8518153429e-01,0.0000000000e+00
4618,3.1651375294e+00,-2.2692885399e+00,-2.0835607910e+03,1.4602488279e+00,5.3969728947e-01,0.0000000000e+00
4619,3.1721737385e+00,-2.2866909504e+00,-2.3742182617e+03,1.4503064156e+00,5.4012173414e-01,0.0000000000e+00
4620,3.1799407005e+00,-2.3022930622e+00,-2.3742182617e+03,1.4503064156e+00,5.4012173414e-01,0.0000000000e+00
4621,3.1881539822e+00,-2.3164787292e+00,-2.3742182617e+03,1.4503064156e+00,5.4012173414e-01,0.0000000000e+00
4622,3.1967923641e+00,-2.3293709755e+00,-2.3742182617e+03,1.4503064156e+00,5.4012173414e-01,0.0000000000e+00
4623,3.2051527500e+00,-2.3377864361e+00,-1.6049494629e+03,1.4384360313e+00,4.0922936797e-01,0.0000000000e+00
4624,3.2124154568e+00,-2.3475954533e+00,-2.0686953125e+03,1.4254416227e+00,4.5865592360e-01,0.0000000000e+00
4625,3.2204701900e+00,-2.3559286594e+00,-2.0686953125e+03,1.4254416227e+00,4.5865592360e-01,0.0000000000e+00
4626,3.2289111614e+00,-2.3615264893e+00,-2.1164106445e+03,1.4334805012e+00,4.3307510018e-01,0.0000000000e+00
4627,3.2369961739e+00,-2.3670351505e+00,-2.1164106445e+03,1.4334805012e+00,4.3307510018e-01,0.0000000000e+00
4628,3.2449483871e+00,-2.3721425533e+00,-2.0541010742e+03,1.4196037054e+00,4.1213309765e-01,0.0000000000e+00
4629,3.2523572445e+00,-2.3765685558e+00,-2.1351997070e+03,1.4402967691e+00,3.9455044270e-01,0.0000000000e+00
4630,3.2603747845e+00,-2.3802332878e+00,-2.1351997070e+03,1.4402967691e+00,3.9455044270e-01,0.0000000000e+00
4631,3.2678115368e+00,-2.3817114830e+00,-1.9311840820e+03,1.3935016394e+00,3.5106363893e-01,0.0000000000e+00
4632,3.2749650478e+00,-2.3833208084e+00,-1.9311840820e+03,1.3935016394e+00,3.5106363893e-01,0.0000000000e+00
4633,3.2822730541e+00,-2.3846879005e+00,-1.9311840820e+03,1.3935016394e+00,3.5106363893e-01,0.0000000000e+00
4634,3.2883486748e+00,-2.3868236542e+00,-2.0764511719e+03,1.4239007235e+00,3.0518928170e-01,0.0000000000e+00
4635,3.2950372696e+00,-2.3885347843e+00,-2.0764511719e+03,1.4239007235e+00,3.0518928170e-01,0.0000000000e+00
4636,3.3023641109e+00,-2.3879582882e+00,-2.0386403809e+03,1.3797661066e+00,2.6563179493e-01,0.0000000000e+00
4637,3.3097407818e+00,-2.3874232769e+00,-2.0386403809e+03,1.3797661066e+00,2.6563179493e-01,0.0000000000e+00
4638,3.3143992424e+00,-2.3887164593e+00,-1.9432482910e+03,1.4047217369e+00,2.5000357628e-01,0.0000000000e+00
4639,3.3192539215e+00,-2.3901243210e+00,-1.9432482910e+03,1.4047217369e+00,2.5000357628e-01,0.0000000000e+00
4640,3.3263888359e+00,-2.3883173466e+00,-2.2235651855e+03,1.3612381220e+00,1.9959197938e-01,0.0000000000e+00
4641,3.3311059475e+00,-2.3886015415e+00,-2.0156477051e+03,1.3800399303e+00,2.0070785284e-01,0.0000000000e+00
4642,3.3356821537e+00,-2.3893301487e+00,-2.0156477051e+03,1.3800399303e+00,2.0070785284e-01,0.0000000000e+00
4643,3.3403556347e+00,-2.3902945518e+00,-2.0156477051e+03,1.3800399303e+00,2.0070785284e-01,0.0000000000e+00
4644,3.3466234207e+00,-2.3882498741e+00,-2.2662597656e+03,1.3646249771e+00,1.0823784024e-01,0.0000000000e+00
4645,3.3502507210e+00,-2.3889007568e+00,-2.0381497803e+03,1.3594151735e+00,1.1779533327e-01,0.0000000000e+00
4646,3.3538744450e+00,-2.3899245262e+00,-2.0381497803e+03,1.3594151735e+00,1.1779533327e-01,0.0000000000e+00
4647,3.3575768471e+00,-2.3912227154e+00,-2.0381497803e+03,1.3594151735e+00,1.1779533327e-01,0.0000000000e+00
4648,3.3628449440e+00,-2.3892648220e+00,-2.3197558594e+03,1.3672648668e+00,5.3833693266e-02,0.0000000000e+00
4649,3.3653726578e+00,-2.3906733990e+00,-2.0802412109e+03,1.3502370119e+00,5.7571336627e-02,0.0000000000e+00
4650,3.3679528236e+00,-2.3924047947e+00,-2.0802412109e+03,1.3502370119e+00,5.7571336627e-02,0.0000000000e+00
4651,3.3719501495e+00,-2.3912665844e+00,-2.3398186035e+03,1.3546414375e+00,1.4691467397e-02,0.0000000000e+00
4652,3.3742554188e+00,-2.3929865360e+00,-2.1274194336e+03,1.3409090042e+00,2.8263092972e-03,0.0000000000e+00
4653,3.3768494129e+00,-2.3947656155e+00,-2.1274194336e+03,1.3409090042e+00,2.8263092972e-03,0.0000000000e+00
4654,3.3782398701e+00,-2.3942170143e+00,-2.4025034180e+03,1.3425983191e+00,-3.4593582153e-02,0.0000000000e+00
4655,3.3809628487e+00,-2.3961040974e+00,-2.1586076660e+03,1.3410618305e+00,-4.8241883516e-02,0.0000000000e+00
4656,3.3840579987e+00,-2.3978662491e+00,-2.1586076660e+03,1.3410618305e+00,-4.8241883516e-02,0.0000000000e+00
4657,3.3823921680e+00,-2.3970055580e+00,-2.5083930664e+03,1.3211594820e+00,-9.2319719493e-02,0.0000000000e+00
4658,3.3855810165e+00,-2.3990986347e+00,-2.1852480469e+03,1.3424782753e+00,-1.0345169157e-01,0.0000000000e+00
4659,3.3893909454e+00,-2.4006853104e+00,-2.1852480469e+03,1.3424782753e+00,-1.0345169157e-01,0.0000000000e+00
4660,3.3842418194e+00,-2.3987793922e+00,-2.6333737793e+03,1.2976942062e+00,-1.4557212591e-01,0.0000000000e+00
4661,3.3884904385e+00,-2.4004499912e+00,-2.1932224121e+03,1.3418414593e+00,-1.5715843439e-01,0.0000000000e+00
4662,3.3853862286e+00,-2.3988170624e+00,-2.5462683105e+03,1.3050945997e+00,-1.7339943349e-01,0.0000000000e+00
4663,3.3819026947e+00,-2.3975727558e+00,-2.5462683105e+03,1.3050945997e+00,-1.7339943349e-01,0.0000000000e+00
4664,3.3886249065e+00,-2.3987870216e+00,-2.1305361328e+03,1.3496170044e+00,-2.1442513168e-01,0.0000000000e+00
4665,3.3960292339e+00,-2.3990845680e+00,-2.1305361328e+03,1.3496170044e+00,-2.1442513168e-01,0.0000000000e+00
4666,3.3869817257e+00,-2.3953356743e+00,-2.8839179688e+03,1.2864111662e+00,-2.5897392631e-01,0.0000000000e+00
4667,3.3782281876e+00,-2.3912565708e+00,-2.8839179688e+03,1.2864111662e+00,-2.5897392631e-01,0.0000000000e+00
4668,3.3840389252e+00,-2.3889412880e+00,-2.1918784180e+03,1.3328933716e+00,-2.8485390544e-01,0.0000000000e+00
4669,3.3892898560e+00,-2.3868970871e+00,-2.1918784180e+03,1.3328933716e+00,-2.8485390544e-01,0.0000000000e+00
4670,3.3791735172e+00,-2.3814814091e+00,-3.1160927734e+03,1.2858706713e+00,-3.1191918254e-01,0.0000000000e+00
4671,3.3839521408e+00,-2.3782722950e+00,-2.2196870117e+03,1.3365719318e+00,-3.3916571736e-01,0.0000000000e+00
4672,3.3774566650e+00,-2.3715236187e+00,-2.9607868652e+03,1.2975180149e+00,-3.5066580772e-01,0.0000000000e+00
4673,3.3709292412e+00,-2.3647220135e+00,-2.9607868652e+03,1.2975180149e+00,-3.5066580772e-01,0.0000000000e+00
4674,3.3757262230e+00,-2.3599178791e+00,-2.2049089355e+03,1.3359405994e+00,-3.9490273595e-01,0.0000000000e+00
4675,3.3803770542e+00,-2.3548359871e+00,-2.2049089355e+03,1.3359405994e+00,-3.9490273595e-01,0.0000000000e+00
4676,3.3681769371e+00,-2.3456137180e+00,-3.4650415039e+03,1.2858740091e+00,-4.1344481707e-01,0.0000000000e+00
4677,3.3688585758e+00,-2.3378212452e+00,-2.5144855957e+03,1.3221708536e+00,-4.4061392546e-01,0.0000000000e+00
4678,3.3690283298e+00,-2.3301928043e+00,-2.5144855957e+03,1.3221708536e+00,-4.4061392546e-01,0.0000000000e+00
4679,3.3691699505e+00,-2.3221776485e+00,-2.5144855957e+03,1.3221708536e+00,-4.4061392546e-01,0.0000000000e+00
4680,3.3604874611e+00,-2.3116226196e+00,-3.3325864258e+03,1.3190796375e+00,-5.0594955683e-01,0.0000000000e+00
4681,3.3527948856e+00,-2.2998714447e+00,-3.3325864258e+03,1.3190796375e+00,-5.0594955683e-01,0.0000000000e+00
4682,3.3549282551e+00,-2.2903950214e+00,-2.2215773926e+03,1.3281303644e+00,-4.9719893932e-01,0.0000000000e+00
4683,3.3487503529e+00,-2.2787878513e+00,-3.1154174805e+03,1.3194203377e+00,-5.3079307079e-01,0.0000000000e+00
4684,3.3433194160e+00,-2.2659740448e+00,-3.1154174805e+03,1.3194203377e+00,-5.3079307079e-01,0.0000000000e+00
4685,3.3397927284e+00,-2.2530190945e+00,-2.8068247070e+03,1.3332911730e+00,-5.5640023947e-01,0.0000000000e+00
4686,3.3359596729e+00,-2.2395627499e+00,-2.8068247070e+03,1.3332911730e+00,-5.5640023947e-01,0.0000000000e+00
4687,3.3326246738e+00,-2.2246696949e+00,-2.8046784668e+03,1.3310928345e+00,-5.5846267939e-01,0.0000000000e+00
4688,3.3230957985e+00,-2.2071473598e+00,-3.5851708984e+03,1.3321313858e+00,-6.3349890709e-01,0.0000000000e+00
4689,3.3173921108e+00,-2.1896672249e+00,-3.0147214355e+03,1.3401942253e+00,-6.2508934736e-01,0.0000000000e+00
4690,3.3113167286e+00,-2.1714713573e+00,-3.0147214355e+03,1.3401942253e+00,-6.2508934736e-01,0.0000000000e+00
4691,3.3051466942e+00,-2.1521818638e+00,-3.0147214355e+03,1.3401942253e+00,-6.2508934736e-01,0.0000000000e+00
4692,3.2967550755e+00,-2.1290318966e+00,-3.6519384766e+03,1.3461401463e+00,-6.5767133236e-01,0.0000000000e+00
4693,3.2897801399e+00,-2.1059131622e+00,-3.1500820312e+03,1.3469178677e+00,-6.5789914131e-01,0.0000000000e+00
4694,3.2823481560e+00,-2.0818393230e+00,-3.1500820312e+03,1.3469178677e+00,-6.5789914131e-01,0.0000000000e+00
4695,3.2748179436e+00,-2.0563495159e+00,-3.1500820312e+03,1.3469178677e+00,-6.5789914131e-01,0.0000000000e+00
4696,3.2661459446e+00,-2.0265107155e+00,-3.7445158691e+03,1.3677557707e+00,-7.4169647694e-01,0.0000000000e+00
4697,3.2580029964e+00,-1.9963473082e+00,-3.2833867188e+03,1.3654303551e+00,-7.2800612450e-01,0.0000000000e+00
4698,3.2494001389e+00,-1.9649507999e+00,-3.2833867188e+03,1.3654303551e+00,-7.2800612450e-01,0.0000000000e+00
4699,3.2413380146e+00,-1.9302085638e+00,-3.7369829102e+03,1.3656481504e+00,-7.2782182693e-01,0.0000000000e+00
4700,3.2323353291e+00,-1.8945628405e+00,-3.3103461914e+03,1.3762459755e+00,-7.3395204544e-01,0.0000000000e+00
4701,3.2237246037e+00,-1.8561786413e+00,-3.6376176758e+03,1.3688081503e+00,-7.4961632490e-01,0.0000000000e+00
4702,3.2150757313e+00,-1.8160353899e+00,-3.6376176758e+03,1.3688081503e+00,-7.4961632490e-01,0.0000000000e+00
4703,3.2057511806e+00,-1.7742189169e+00,-3.3499960938e+03,1.3967120647e+00,-7.7950787544e-01,0.0000000000e+00
4704,3.1966733932e+00,-1.7292916775e+00,-3.7317414551e+03,1.3833227158e+00,-7.8908461332e-01,0.0000000000e+00
4705,3.1874744892e+00,-1.6826035976e+00,-3.7317414551e+03,1.3833227158e+00,-7.8908461332e-01,0.0000000000e+00
4706,3.1786787510e+00,-1.6345092058e+00,-3.4334814453e+03,1.4081722498e+00,-8.0029463768e-01,0.0000000000e+00
4707,3.1692826748e+00,-1.5831700563e+00,-3.8412934570e+03,1.3933029175e+00,-8.0427062511e-01,0.0000000000e+00
4708,3.1604866982e+00,-1.5306471586e+00,-3.5707822266e+03,1.4052008390e+00,-8.1232714653e-01,0.0000000000e+00
4709,3.1515042782e+00,-1.4762432575e+00,-3.5707822266e+03,1.4052008390e+00,-8.1232714653e-01,0.0000000000e+00
4710,3.1422142982e+00,-1.4182198048e+00,-4.1257578125e+03,1.4063634872e+00,-8.2654386759e-01,0.0000000000e+00
4711,3.1337509155e+00,-1.3590410948e+00,-3.5777111816e+03,1.4147392511e+00,-8.3440095186e-01,0.0000000000e+00
4712,3.1248171329e+00,-1.2975099087e+00,-4.0137854004e+03,1.4168231487e+00,-8.3693808317e-01,0.0000000000e+00
4713,3.1159107685e+00,-1.2340911627e+00,-4.0137854004e+03,1.4168231487e+00,-8.3693808317e-01,0.0000000000e+00
4714,3.1079282761e+00,-1.1689448357e+00,-3.5989519043e+03,1.4258086681e+00,-8.4916323423e-01,0.0000000000e+00
4715,3.0994956493e+00,-1.1022577286e+00,-3.9435786133e+03,1.4287413359e+00,-8.5018968582e-01,0.0000000000e+00
4716,3.0911827087e+00,-1.0336285830e+00,-3.9435786133e+03,1.4287413359e+00,-8.5018968582e-01,0.0000000000e+00
4717,3.0836861134e+00,-9.6299177408e-01,-3.7479140625e+03,1.4363647699e+00,-8.5728758574e-01,0.0000000000e+00
4718,3.0759792328e+00,-8.9067071676e-01,-4.0263293457e+03,1.4366222620e+00,-8.6191278696e-01,0.0000000000e+00
4719,3.0680847168e+00,-8.1689602137e-01,-4.0263293457e+03,1.4366222620e+00,-8.6191278696e-01,0.0000000000e+00
4720,3.0617482662e+00,-7.4193006754e-01,-3.7712036133e+03,1.4499671459e+00,-8.6531710625e-01,0.0000000000e+00
4721,3.0545060635e+00,-6.6526800394e-01,-4.0887478027e+03,1.4445477724e+00,-8.6828637123e-01,0.0000000000e+00
4722,3.0483431816e+00,-5.8768510818e-01,-3.8439853516e+03,1.4528479576e+00,-8.6984771490e-01,0.0000000000e+00
4723,3.0418910980e+00,-5.0872558355e-01,-4.0512373047e+03,1.4532728195e+00,-8.7045568228e-01,0.0000000000e+00
4724,3.0351481438e+00,-4.2880180478e-01,-4.0512373047e+03,1.4532728195e+00,-8.7045568228e-01,0.0000000000e+00
4725,3.0309245586e+00,-3.4820368886e-01,-3.7825854492e+03,1.4630130529e+00,-8.7074631453e-01,0.0000000000e+00
4726,3.0252501965e+00,-2.6651597023e-01,-4.0796372070e+03,1.4590808153e+00,-8.7307542562e-01,0.0000000000e+00
4727,3.0211560726e+00,-1.8452906609e-01,-3.8340976562e+03,1.4672753811e+00,-8.7196874619e-01,0.0000000000e+00
4728,3.0164330006e+00,-1.0226138681e-01,-3.8340976562e+03,1.4672753811e+00,-8.7196874619e-01,0.0000000000e+00
4729,3.0125758648e+00,-1.8892474473e-02,-4.1731479492e+03,1.4688425064e+00,-8.6838662624e-01,0.0000000000e+00
4730,3.0093679428e+00,6.4094930887e-02,-3.7595253906e+03,1.4698321819e+00,-8.6961203814e-01,0.0000000000e+00
4731,3.0062406063e+00,1.4728619158e-01,-4.0433920898e+03,1.4751410484e+00,-8.6766099930e-01,0.0000000000e+00
4732,3.0037925243e+00,2.3023431003e-01,-3.7548215332e+03,1.4752807617e+00,-8.6613678932e-01,0.0000000000e+00
4733,3.0007169247e+00,3.1270357966e-01,-3.7548215332e+03,1.4752807617e+00,-8.6613678932e-01,0.0000000000e+00
4734,3.0000844002e+00,3.9520257711e-01,-4.0639902344e+03,1.4828473330e+00,-8.5761678219e-01,0.0000000000e+00
4735,2.9986498356e+00,4.7685796022e-01,-3.6425795898e+03,1.4772219658e+00,-8.5771781206e-01,0.0000000000e+00
4736,2.9983053207e+00,5.5781066418e-01,-3.9202749023e+03,1.4858697653e+00,-8.5299515724e-01,0.0000000000e+00
4737,2.9979114532e+00,6.3825243711e-01,-3.9202749023e+03,1.4858697653e+00,-8.5299515724e-01,0.0000000000e+00
4738,2.9980499744e+00,7.1703469753e-01,-3.3803503418e+03,1.4806154966e+00,-8.4290903807e-01,0.0000000000e+00
4739,2.9986956120e+00,7.9503792524e-01,-3.8955236816e+03,1.4853993654e+00,-8.4081757069e-01,0.0000000000e+00
4740,2.9999291897e+00,8.7183171511e-01,-3.4365373535e+03,1.4861456156e+00,-8.3575445414e-01,0.0000000000e+00
4741,3.0013103485e+00,9.4720977545e-01,-3.7748725586e+03,1.4882317781e+00,-8.3047133684e-01,0.0000000000e+00
4742,3.0027694702e+00,1.0216177702e+00,-3.7748725586e+03,1.4882317781e+00,-8.3047133684e-01,0.0000000000e+00
4743,3.0058469772e+00,1.0937193632e+00,-3.1223010254e+03,1.4878796339e+00,-8.1421041489e-01,0.0000000000e+00
4744,3.0080769062e+00,1.1645119190e+00,-3.7444343262e+03,1.4864914417e+00,-8.1146657467e-01,0.0000000000e+00
4745,3.0117974281e+00,1.2337589264e+00,-3.1950646973e+03,1.4899914265e+00,-8.0373823643e-01,0.0000000000e+00
4746,3.0148434639e+00,1.3011142015e+00,-3.6062255859e+03,1.4874672890e+00,-7.9773259163e-01,0.0000000000e+00
4747,3.0180971622e+00,1.3671783209e+00,-3.6062255859e+03,1.4874672890e+00,-7.9773259163e-01,0.0000000000e+00
4748,3.0234234333e+00,1.4303960800e+00,-2.8089406738e+03,1.4910131693e+00,-7.7663964033e-01,0.0000000000e+00
4749,3.0269591808e+00,1.4919953346e+00,-3.5883156738e+03,1.4839874506e+00,-7.7336621284e-01,0.0000000000e+00
4750,3.0327270031e+00,1.5519255400e+00,-2.9114682617e+03,1.4898949862e+00,-7.6397478580e-01,0.0000000000e+00
4751,3.0370559692e+00,1.6095454693e+00,-3.4344880371e+03,1.4839313030e+00,-7.5691926479e-01,0.0000000000e+00
4752,3.0418028831e+00,1.6657730341e+00,-3.4344880371e+03,1.4839313030e+00,-7.5691926479e-01,0.0000000000e+00
4753,3.0489075184e+00,1.7189420462e+00,-2.4603168945e+03,1.4892849922e+00,-7.3153907061e-01,0.0000000000e+00
4754,3.0533847809e+00,1.7701447010e+00,-3.4411706543e+03,1.4789837599e+00,-7.2725099325e-01,0.0000000000e+00
4755,3.0607366562e+00,1.8197702169e+00,-2.6093217773e+03,1.4859399796e+00,-7.1652930975e-01,0.0000000000e+00
4756,3.0659844875e+00,1.8667335510e+00,-3.2736047363e+03,1.4776784182e+00,-7.0872378349e-01,0.0000000000e+00
4757,3.0718960762e+00,1.9123177528e+00,-3.2736047363e+03,1.4776784182e+00,-7.0872378349e-01,0.0000000000e+00
4758,3.0797746181e+00,1.9552465677e+00,-2.3956633301e+03,1.4800018072e+00,-6.7663788795e-01,0.0000000000e+00
4759,3.0858364105e+00,1.9950381517e+00,-2.8824543457e+03,1.4752584696e+00,-6.7489898205e-01,0.0000000000e+00
4760,3.0928969383e+00,2.0337913036e+00,-2.8824543457e+03,1.4752584696e+00,-6.7489898205e-01,0.0000000000e+00
4761,3.1002454758e+00,2.0707271099e+00,-2.8824543457e+03,1.4752584696e+00,-6.7489898205e-01,0.0000000000e+00
4762,3.1075851917e+00,2.1042292118e+00,-2.3495917969e+03,1.4667842388e+00,-6.1763244867e-01,0.0000000000e+00
4763,3.1145379543e+00,2.1355881691e+00,-2.7030312500e+03,1.4656155109e+00,-6.2650656700e-01,0.0000000000e+00
4764,3.1222994328e+00,2.1656758785e+00,-2.7030312500e+03,1.4656155109e+00,-6.2650656700e-01,0.0000000000e+00
4765,3.1296925545e+00,2.1926014423e+00,-2.3570280762e+03,1.4688068628e+00,-6.0100716352e-01,0.0000000000e+00
4766,3.1374456882e+00,2.2183461189e+00,-2.6815024414e+03,1.4555687904e+00,-5.9362375736e-01,0.0000000000e+00
4767,3.1450872421e+00,2.2412688732e+00,-2.4019677734e+03,1.4633233547e+00,-5.8023285866e-01,0.0000000000e+00
4768,3.1531288624e+00,2.2624673843e+00,-2.4019677734e+03,1.4633233547e+00,-5.8023285866e-01,0.0000000000e+00
4769,3.1607837677e+00,2.2823510170e+00,-2.6282478027e+03,1.4420245886e+00,-5.4752373695e-01,0.0000000000e+00
4770,3.1686348915e+00,2.2992031574e+00,-2.3034072266e+03,1.4525791407e+00,-5.3786271811e-01,0.0000000000e+00
4771,3.1762793064e+00,2.3152732849e+00,-2.5221333008e+03,1.4448932409e+00,-5.2429407835e-01,0.0000000000e+00
4772,3.1841528416e+00,2.3298375607e+00,-2.5221333008e+03,1.4448932409e+00,-5.2429407835e-01,0.0000000000e+00
4773,3.1928367615e+00,2.3418502808e+00,-2.1762392578e+03,1.4427528381e+00,-4.8822352290e-01,0.0000000000e+00
4774,3.2000253201e+00,2.3524155617e+00,-2.3406960449e+03,1.4360754490e+00,-4.8311057687e-01,0.0000000000e+00
4775,3.2078900337e+00,2.3622372150e+00,-2.3406960449e+03,1.4360754490e+00,-4.8311057687e-01,0.0000000000e+00
4776,3.2164971828e+00,2.3697059155e+00,-2.1623869629e+03,1.4331017733e+00,-4.5039752126e-01,0.0000000000e+00
4777,3.2238776684e+00,2.3770773411e+00,-2.3530942383e+03,1.4257690907e+00,-4.3666291237e-01,0.0000000000e+00
4778,3.2320785522e+00,2.3824086189e+00,-2.1884912109e+03,1.4277490377e+00,-4.2356309295e-01,0.0000000000e+00
4779,3.2408866882e+00,2.3871691227e+00,-2.1884912109e+03,1.4277490377e+00,-4.2356309295e-01,0.0000000000e+00
4780,3.2468082905e+00,2.3917450905e+00,-2.3198488770e+03,1.4132119417e+00,-3.8800224662e-01,0.0000000000e+00
4781,3.2550823689e+00,2.3941488266e+00,-2.1446799316e+03,1.4161267281e+00,-3.7648802996e-01,0.0000000000e+00
4782,3.2615211010e+00,2.3972344398e+00,-2.2823500977e+03,1.4118243456e+00,-3.6055403948e-01,0.0000000000e+00
4783,3.2695508003e+00,2.3986785412e+00,-2.1318100586e+03,1.4084839821e+00,-3.4772950411e-01,0.0000000000e+00
4784,3.2781050205e+00,2.4000182152e+00,-2.1318100586e+03,1.4084839821e+00,-3.4772950411e-01,0.0000000000e+00
4785,3.2824532986e+00,2.4013867378e+00,-2.2802277832e+03,1.3995919228e+00,-3.0705398321e-01,0.0000000000e+00
4786,3.2903931141e+00,2.4012873173e+00,-2.1058693848e+03,1.3981480598e+00,-2.9596754909e-01,0.0000000000e+00
4787,3.2954623699e+00,2.4018826485e+00,-2.2489294434e+03,1.3958081007e+00,-2.8033456206e-01,0.0000000000e+00
4788,3.3028795719e+00,2.4015927315e+00,-2.1028649902e+03,1.3908126354e+00,-2.6745337248e-01,0.0000000000e+00
4789,3.3106567860e+00,2.4014406204e+00,-2.1028649902e+03,1.3908126354e+00,-2.6745337248e-01,0.0000000000e+00
4790,3.3134772778e+00,2.4013984203e+00,-2.2789172363e+03,1.3827847242e+00,-2.2528579831e-01,0.0000000000e+00
4791,3.3207480907e+00,2.4004561901e+00,-2.0822539062e+03,1.3811725378e+00,-2.1313422918e-01,0.0000000000e+00
4792,3.3244633675e+00,2.4002468586e+00,-2.2508820801e+03,1.3783929348e+00,-1.9671066105e-01,0.0000000000e+00
4793,3.3280560970e+00,2.3999760151e+00,-2.2508820801e+03,1.3783929348e+00,-1.9671066105e-01,0.0000000000e+00
4794,3.3361086845e+00,2.3990035057e+00,-1.9246723633e+03,1.3675564528e+00,-1.6180510819e-01,0.0000000000e+00
4795,3.3388967514e+00,2.3987205029e+00,-2.3337099609e+03,1.3702368736e+00,-1.4416061342e-01,0.0000000000e+00
