step,volume,free_surface_area,vx_10_20,pressure_25_30
4349,1.5315848589e+00,4.9449968338e+00,3.9377816021e-02,6.1001562500e+03
4350,1.5317348242e+00,4.9749965668e+00,3.8744285703e-02,6.1108930664e+03
4351,1.5318597555e+00,4.9449968338e+00,3.9694234729e-02,6.0755932617e+03
4352,1.5316846371e+00,4.8999972343e+00,4.0004402399e-02,6.0725864258e+03
4353,1.5318596363e+00,4.9099969864e+00,3.9661403745e-02,6.1438515625e+03
4354,1.5322344303e+00,4.9049968719e+00,3.9602559060e-02,6.0181660156e+03
4355,1.5319845676e+00,4.9049968719e+00,4.0557224303e-02,6.1435361328e+03
4356,1.5319343805e+00,4.9399971962e+00,3.9806097746e-02,6.0471044922e+03
4357,1.5319342613e+00,4.9649968147e+00,4.0801756084e-02,6.1552968750e+03
4358,1.5321092606e+00,4.9549970627e+00,4.0072161704e-02,6.0507329102e+03
4359,1.5321590900e+00,4.9399971962e+00,4.0525030345e-02,6.1784472656e+03
4360,1.5319589376e+00,4.9099969864e+00,4.1321352124e-02,6.0908271484e+03
4361,1.5318089724e+00,5.0249967575e+00,4.1093204170e-02,6.1587128906e+03
4362,1.5321090221e+00,5.0149970055e+00,4.1803613305e-02,6.1044926758e+03
4363,1.5321338177e+00,5.0299968719e+00,4.3036691844e-02,6.1317373047e+03
4364,1.5321587324e+00,4.9949970245e+00,4.2853485793e-02,6.1068315430e+03
4365,1.5320837498e+00,5.0349969864e+00,4.3483108282e-02,6.1356372070e+03
4366,1.5321586132e+00,5.0899968147e+00,4.3499372900e-02,6.0744853516e+03
4367,1.5322587490e+00,4.9999966621e+00,4.2871173471e-02,6.1223129883e+03
4368,1.5322085619e+00,4.9749970436e+00,4.4244237244e-02,6.0610263672e+03
4369,1.5323834419e+00,4.9899969101e+00,4.3991640210e-02,6.0514013672e+03
4370,1.5323834419e+00,5.0099968910e+00,4.4161614031e-02,6.0484033203e+03
4371,1.5323333740e+00,5.0749969482e+00,4.4875625521e-02,6.0225981445e+03
4372,1.5321333408e+00,4.9949970245e+00,4.4102214277e-02,6.0693745117e+03
4373,1.5324332714e+00,5.0199971199e+00,4.4705390930e-02,6.0219482422e+03
4374,1.5322830677e+00,5.0249967575e+00,4.4706776738e-02,6.0663945312e+03
4375,1.5325330496e+00,5.0799965858e+00,4.4912647456e-02,6.0378388672e+03
4376,1.5321831703e+00,5.1049966812e+00,4.5172087848e-02,6.0649926758e+03
4377,1.5323828459e+00,5.0449967384e+00,4.5871466398e-02,6.0444868164e+03
4378,1.5321578979e+00,5.0699973106e+00,4.5876391232e-02,6.0655590820e+03
4379,1.5324327946e+00,5.0699968338e+00,4.6570070088e-02,6.0343735352e+03
4380,1.5321576595e+00,5.1049966812e+00,4.6180989593e-02,6.0832207031e+03
4381,1.5322577953e+00,5.0449967384e+00,4.6168182045e-02,6.0007856445e+03
4382,1.5323075056e+00,5.0799970627e+00,4.5538116246e-02,6.0912319336e+03
4383,1.5322074890e+00,5.1199965477e+00,4.7780945897e-02,5.9984311523e+03
4384,1.5323574543e+00,5.0799965858e+00,4.6515993774e-02,6.0637626953e+03
4385,1.5323073864e+00,5.1499962807e+00,4.7303818166e-02,6.0104052734e+03
4386,1.5323073864e+00,5.0849971771e+00,4.7059658915e-02,6.0419536133e+03
4387,1.5322072506e+00,5.0949969292e+00,4.7753866762e-02,6.0163310547e+03
4388,1.5322571993e+00,5.0899968147e+00,4.7414492816e-02,6.0260922852e+03
4389,1.5322573185e+00,5.1149969101e+00,4.7698266804e-02,6.0158393555e+03
4390,1.5323070288e+00,5.0749969482e+00,4.8457294703e-02,6.0008417969e+03
4391,1.5326321125e+00,5.0699968338e+00,4.8358526081e-02,6.0071503906e+03
4392,1.5325319767e+00,5.0799970627e+00,4.8311013728e-02,6.0088393555e+03
4393,1.5325319767e+00,5.1149969101e+00,4.8232208937e-02,6.0137695312e+03
4394,1.5326068401e+00,5.0649967194e+00,4.9252297729e-02,5.9872231445e+03
4395,1.5326817036e+00,5.0799970627e+00,4.8953503370e-02,6.0147934570e+03
4396,1.5326818228e+00,4.9899969101e+00,4.9588132650e-02,5.9803549805e+03
4397,1.5323816538e+00,5.0749969482e+00,4.9837261438e-02,6.0094418945e+03
4398,1.5325316191e+00,5.0949969292e+00,5.0850842148e-02,5.9767182617e+03
4399,1.5328065157e+00,5.0699968338e+00,4.9869131297e-02,6.0062768555e+03
4400,1.5326814651e+00,5.0999965668e+00,5.1331561059e-02,5.9766298828e+03
4401,1.5326313972e+00,5.1349968910e+00,5.0586931407e-02,6.0035527344e+03
4402,1.5325564146e+00,5.1649966240e+00,5.1444161683e-02,5.9613740234e+03
4403,1.5324562788e+00,5.1399970055e+00,5.1362514496e-02,5.9934858398e+03
4404,1.5322812796e+00,5.1299972534e+00,5.0480190665e-02,5.9985219727e+03
4405,1.5326061249e+00,5.1249966621e+00,5.2664592862e-02,5.9145273438e+03
4406,1.5324810743e+00,5.1049971581e+00,5.0683625042e-02,6.0640253906e+03
4407,1.5324559212e+00,5.1699967384e+00,5.2707847208e-02,5.9286850586e+03
4408,1.5325059891e+00,5.1599965096e+00,5.1750894636e-02,6.0279345703e+03
4409,1.5327558517e+00,5.1099972725e+00,5.3018979728e-02,5.9583950195e+03
4410,1.5327308178e+00,5.1099967957e+00,5.2736707032e-02,6.0113818359e+03
4411,1.5330307484e+00,5.0699968338e+00,5.3475957364e-02,5.9508745117e+03
4412,1.5325307846e+00,5.1399970055e+00,5.2997760475e-02,6.0027153320e+03
4413,1.5327305794e+00,5.1649966240e+00,5.4038923234e-02,5.9297543945e+03
4414,1.5327305794e+00,5.1749973297e+00,5.3774651140e-02,5.9878510742e+03
4415,1.5325053930e+00,5.1299967766e+00,5.4867338389e-02,5.9301303711e+03
4416,1.5325554609e+00,5.0749964714e+00,5.5009361356e-02,5.9204970703e+03
4417,1.5329054594e+00,5.0799970627e+00,5.5159609765e-02,5.8815605469e+03
4418,1.5325303078e+00,5.0999970436e+00,5.4944969714e-02,5.9586928711e+03
4419,1.5327303410e+00,5.1449966431e+00,5.5194251239e-02,5.9385585938e+03
4420,1.5327051878e+00,5.1349973679e+00,5.5448371917e-02,5.9382099609e+03
4421,1.5330553055e+00,5.1699967384e+00,5.5620715022e-02,5.9591430664e+03
4422,1.5329301357e+00,5.1999969482e+00,5.5564809591e-02,5.9753740234e+03
4423,1.5330551863e+00,5.2149972916e+00,5.6240826845e-02,5.9554833984e+03
4424,1.5332801342e+00,5.1849970818e+00,5.5856805295e-02,5.9950917969e+03
4425,1.5330049992e+00,5.1999969482e+00,5.6482195854e-02,5.9601201172e+03
4426,1.5331798792e+00,5.1799969673e+00,5.6389678270e-02,5.9827729492e+03
4427,1.5331298113e+00,5.1449966431e+00,5.6758806109e-02,5.9542353516e+03
4428,1.5330297947e+00,5.1449966431e+00,5.6900817901e-02,5.9578945312e+03
4429,1.5328797102e+00,5.1799969673e+00,5.7170674205e-02,5.9556123047e+03
4430,1.5330294371e+00,5.1499967575e+00,5.7596612722e-02,5.9262739258e+03
4431,1.5329296589e+00,5.2249965668e+00,5.7620484382e-02,5.9480483398e+03
4432,1.5331046581e+00,5.2249965668e+00,5.7889059186e-02,5.9156997070e+03
4433,1.5333795547e+00,5.2149968147e+00,5.8114174753e-02,5.9349389648e+03
4434,1.5331544876e+00,5.1649971008e+00,5.8229666203e-02,5.9274697266e+03
4435,1.5328042507e+00,5.2699966431e+00,5.8473866433e-02,5.9339848633e+03
4436,1.5328543186e+00,5.2299966812e+00,5.8307096362e-02,5.9423671875e+03
4437,1.5328292847e+00,5.2149968147e+00,5.8735854924e-02,5.9385468750e+03
4438,1.5330291986e+00,5.2649965286e+00,5.8868218213e-02,5.9486381836e+03
4439,1.5329790115e+00,5.1649966240e+00,5.9094399214e-02,5.9354169922e+03
4440,1.5331290960e+00,5.2749967575e+00,5.9293232858e-02,5.9411582031e+03
4441,1.5330289602e+00,5.2649970055e+00,5.9781890363e-02,5.9213945312e+03
4442,1.5330790281e+00,5.2599968910e+00,5.9807863086e-02,5.9373359375e+03
4443,1.5332539082e+00,5.2799968719e+00,6.0385141522e-02,5.8924731445e+03
4444,1.5331537724e+00,5.2249965668e+00,5.9692714363e-02,5.9222744141e+03
4445,1.5329537392e+00,5.2549967766e+00,6.0502406210e-02,5.8839643555e+03
4446,1.5331786871e+00,5.2649965286e+00,6.0343042016e-02,5.9092641602e+03
4447,1.5332785845e+00,5.3049969673e+00,6.1065092683e-02,5.8852221680e+03
4448,1.5335537195e+00,5.2799968719e+00,6.1076503247e-02,5.9103242188e+03
4449,1.5332036018e+00,5.3449964523e+00,6.0374338180e-02,5.8934008789e+03
4450,1.5331534147e+00,5.3849968910e+00,6.1565335840e-02,5.9334643555e+03
4451,1.5336284637e+00,5.2799963951e+00,6.0799192637e-02,5.8805507812e+03
4452,1.5335284472e+00,5.2799968719e+00,6.0618519783e-02,5.9757099609e+03
4453,1.5335532427e+00,5.3699965477e+00,6.2573097646e-02,5.8983007812e+03
4454,1.5333533287e+00,5.4049968719e+00,6.0063045472e-02,5.6928486328e+03
4455,1.5333532095e+00,5.3749966621e+00,5.5302813649e-02,5.1387099609e+03
4456,1.5333280563e+00,5.3699965477e+00,5.8583747596e-02,5.7095029297e+03
4457,1.5333529711e+00,5.4249968529e+00,6.2303341925e-02,5.8766054688e+03
4458,1.5334030390e+00,5.3499965668e+00,6.3228301704e-02,6.0177773438e+03
4459,1.5334529877e+00,5.3399968147e+00,6.3216641545e-02,6.0147314453e+03
4460,1.5332528353e+00,5.3549966812e+00,6.2945827842e-02,6.0290180664e+03
4461,1.5333778858e+00,5.4199967384e+00,6.4023666084e-02,5.9612104492e+03
4462,1.5336277485e+00,5.4299964905e+00,6.3302159309e-02,6.0297812500e+03
4463,1.5335527658e+00,5.4549965858e+00,6.3593119383e-02,5.9553925781e+03
4464,1.5337526798e+00,5.4049968719e+00,6.4948447049e-02,5.9538403320e+03
4465,1.5335025787e+00,5.4899964333e+00,6.2788568437e-02,6.0342636719e+03
4466,1.5337276459e+00,5.5099964142e+00,6.4727008343e-02,5.9562402344e+03
4467,1.5338275433e+00,5.4649968147e+00,6.3868850470e-02,6.0533056641e+03
4468,1.5338023901e+00,5.4999966621e+00,6.4448557794e-02,6.0057148438e+03
4469,1.5339524746e+00,5.5199966431e+00,6.4711473882e-02,6.0841108398e+03
4470,1.5340775251e+00,5.4749970436e+00,6.1390604824e-02,5.8478798828e+03
4471,1.5338523388e+00,5.5299963951e+00,5.7045888156e-02,5.2144257812e+03
4472,1.5338023901e+00,5.5399966240e+00,6.0005586594e-02,5.8140629883e+03
4473,1.5337522030e+00,5.5099964142e+00,6.5620169044e-02,5.9847915039e+03
4474,1.5339521170e+00,5.5349969864e+00,6.5788738430e-02,6.1492060547e+03
4475,1.5341771841e+00,5.5249962807e+00,6.6184461117e-02,6.1366372070e+03
4476,1.5340521336e+00,5.5449972153e+00,6.6486142576e-02,6.1273422852e+03
4477,1.5339270830e+00,5.5999965668e+00,6.7301921546e-02,6.0593027344e+03
4478,1.5340518951e+00,5.6299962997e+00,6.7071333528e-02,6.0157260742e+03
4479,1.5337018967e+00,5.5999965668e+00,6.7579336464e-02,5.9262246094e+03
4480,1.5338518620e+00,5.6449966431e+00,6.7706249654e-02,5.9108872070e+03
4481,1.5337518454e+00,5.6549963951e+00,6.7466758192e-02,5.9009326172e+03
4482,1.5338517427e+00,5.6349964142e+00,6.7432366312e-02,5.9112109375e+03
4483,1.5338016748e+00,5.6349964142e+00,6.6988833249e-02,5.9204140625e+03
4484,1.5341516733e+00,5.6399965286e+00,6.7443788052e-02,5.9540410156e+03
4485,1.5342266560e+00,5.6699962616e+00,6.7061029375e-02,5.9614931641e+03
4486,1.5341515541e+00,5.7249960899e+00,6.7916400731e-02,5.9757353516e+03
4487,1.5345515013e+00,5.6349964142e+00,6.7787304521e-02,5.9645063477e+03
4488,1.5345265865e+00,5.6499967575e+00,6.9824121892e-02,5.9523691406e+03
4489,1.5346765518e+00,5.6849966049e+00,6.7905411124e-02,6.0047348633e+03
4490,1.5344765186e+00,5.7049965858e+00,7.0425815880e-02,5.8600371094e+03
4491,1.5345764160e+00,5.6999964714e+00,6.9585978985e-02,5.9387729492e+03
4492,1.5345764160e+00,5.7849969864e+00,6.9930478930e-02,5.8583969727e+03
4493,1.5343011618e+00,5.7749962807e+00,7.0215478539e-02,5.8979140625e+03
4494,1.5344761610e+00,5.7599964142e+00,7.1027487516e-02,5.8298989258e+03
4495,1.5345761776e+00,5.7299966812e+00,6.9850854576e-02,5.9092895508e+03
4496,1.5348511934e+00,5.7549962997e+00,7.0790506899e-02,5.8340869141e+03
4497,1.5345761776e+00,5.7699966431e+00,7.0189587772e-02,5.9324096680e+03
4498,1.5346009731e+00,5.7949967384e+00,7.0940531790e-02,5.7950371094e+03
4499,1.5345009565e+00,5.7999963760e+00,7.0357270539e-02,5.9970146484e+03
4500,1.5345507860e+00,5.8449969292e+00,7.3433823884e-02,5.8242851562e+03
4501,1.5348010063e+00,5.8449964523e+00,6.8812228739e-02,6.0438061523e+03
4502,1.5350008011e+00,5.8349967003e+00,7.3575004935e-02,5.7708671875e+03
4503,1.5348007679e+00,5.9299960136e+00,6.9568574429e-02,6.1197968750e+03
4504,1.5347507000e+00,5.8999967575e+00,7.2907358408e-02,5.8781083984e+03
4505,1.5346256495e+00,5.8899965286e+00,7.0867158473e-02,5.9598911133e+03
4506,1.5347507000e+00,5.8949966431e+00,7.3541440070e-02,5.8829389648e+03
4507,1.5345757008e+00,5.9149966240e+00,7.1516759694e-02,5.9758847656e+03
4508,1.5344505310e+00,5.9249963760e+00,7.3180586100e-02,5.8966313477e+03
4509,1.5345504284e+00,5.9699964523e+00,7.2398580611e-02,5.9040820312e+03
4510,1.5349004269e+00,5.9649963379e+00,7.3830805719e-02,5.9013579102e+03
4511,1.5344254971e+00,6.0049962997e+00,7.1971118450e-02,5.9259941406e+03
4512,1.5344753265e+00,5.9799962044e+00,7.4024856091e-02,5.8843486328e+03
4513,1.5344753265e+00,5.9699964523e+00,7.2099961340e-02,5.9748696289e+03
4514,1.5347003937e+00,5.9699964523e+00,7.3431856930e-02,5.9361733398e+03
4515,1.5345752239e+00,5.9549965858e+00,7.2848007083e-02,5.9731083984e+03
4516,1.5346252918e+00,5.9949960709e+00,7.4241667986e-02,5.9226914062e+03
4517,1.5346251726e+00,5.9649963379e+00,7.4253469706e-02,5.9576855469e+03
4518,1.5347001553e+00,6.0049962997e+00,7.4195370078e-02,5.9569379883e+03
4519,1.5344750881e+00,5.9999961853e+00,7.4327498674e-02,5.9197861328e+03
4520,1.5346500874e+00,6.0799961090e+00,7.4834100902e-02,5.9437060547e+03
4521,1.5346250534e+00,6.0699963570e+00,7.4768424034e-02,5.8810419922e+03
4522,1.5344749689e+00,6.0949959755e+00,7.5448609889e-02,5.8871494141e+03
4523,1.5345001221e+00,6.1049962044e+00,7.3523789644e-02,6.0080766602e+03
4524,1.5348000526e+00,6.0699963570e+00,7.5855836272e-02,5.8855039062e+03
4525,1.5346748829e+00,6.0699963570e+00,7.4440248311e-02,6.1156630859e+03
4526,1.5346999168e+00,6.0999960899e+00,7.5564712286e-02,5.8962192383e+03
4527,1.5351998806e+00,6.1149964333e+00,7.5379595160e-02,6.1328901367e+03
4528,1.5354747772e+00,6.0499963760e+00,7.5891874731e-02,6.0032568359e+03
4529,1.5353497267e+00,6.0749959946e+00,7.6565757394e-02,6.0344492188e+03
4530,1.5353497267e+00,6.0699963570e+00,7.6323330402e-02,6.0235615234e+03
4531,1.5352246761e+00,6.1049962044e+00,7.6708287001e-02,6.0109326172e+03
4532,1.5351746082e+00,6.0949964523e+00,7.7425137162e-02,5.9460400391e+03
4533,1.5348995924e+00,6.1599965096e+00,7.7700771391e-02,5.9462563477e+03
4534,1.5350996256e+00,6.2649955750e+00,7.8242473304e-02,5.9088657227e+03
4535,1.5353494883e+00,6.1999959946e+00,7.6607182622e-02,5.9637661133e+03
4536,1.5350744724e+00,6.1999959946e+00,7.8236751258e-02,5.8851352539e+03
4537,1.5349242687e+00,6.1549963951e+00,7.7323779464e-02,5.9715517578e+03
4538,1.5346493721e+00,6.1749963760e+00,7.7512465417e-02,5.9959409180e+03
4539,1.5345243216e+00,6.1949963570e+00,7.6712720096e-02,5.9873564453e+03
4540,1.5347492695e+00,6.2299962044e+00,7.8316539526e-02,5.9312646484e+03
4541,1.5353493690e+00,6.2249960899e+00,7.8016571701e-02,5.9509155273e+03
4542,1.5349743366e+00,6.2349963188e+00,7.9247832298e-02,5.8509101562e+03
4543,1.5349993706e+00,6.2499961853e+00,7.7476970851e-02,6.0041137695e+03
4544,1.5350992680e+00,6.2549962997e+00,7.7966630459e-02,5.9842758789e+03
4545,1.5354490280e+00,6.2599959373e+00,7.7993310988e-02,6.0049653320e+03
4546,1.5353491306e+00,6.2599959373e+00,7.9201728106e-02,5.9559282227e+03
4547,1.5353242159e+00,6.2299957275e+00,7.8776195645e-02,6.0000234375e+03
4548,1.5354990959e+00,6.2399959564e+00,7.8460410237e-02,6.0558681641e+03
4549,1.5353989601e+00,6.2449965477e+00,7.8392617404e-02,6.0084414062e+03
4550,1.5351488590e+00,6.2799963951e+00,8.0058470368e-02,6.0205014648e+03
4551,1.5352239609e+00,6.2699961662e+00,7.8589066863e-02,6.0275678711e+03
4552,1.5352238417e+00,6.2849965096e+00,7.9699151218e-02,6.0235727539e+03
4553,1.5349739790e+00,6.3099966049e+00,7.9012222588e-02,6.0699267578e+03
4554,1.5353989601e+00,6.2799963951e+00,7.9790323973e-02,6.0185263672e+03
4555,1.5351238251e+00,6.2849965096e+00,7.8665822744e-02,6.1177666016e+03
4556,1.5352487564e+00,6.3149962425e+00,8.1066399813e-02,6.0054814453e+03
4557,1.5353987217e+00,6.2899961472e+00,7.8782401979e-02,6.1261362305e+03
4558,1.5354988575e+00,6.3599958420e+00,8.1469178200e-02,6.0128154297e+03
4559,1.5355737209e+00,6.3699960709e+00,7.8454963863e-02,6.1899428711e+03
4560,1.5353988409e+00,6.3399963379e+00,8.0795779824e-02,6.0104560547e+03
4561,1.5355987549e+00,6.2949962616e+00,7.9354859889e-02,6.1293022461e+03
4562,1.5355737209e+00,6.3649964333e+00,8.2082979381e-02,5.9992563477e+03
4563,1.5355486870e+00,6.3349962234e+00,8.0493085086e-02,6.1526865234e+03
4564,1.5356734991e+00,6.3699960709e+00,8.1238761544e-02,5.9861206055e+03
4565,1.5353735685e+00,6.3949961662e+00,7.9728275537e-02,6.1490834961e+03
4566,1.5355485678e+00,6.3499960899e+00,8.1448204815e-02,5.9910971680e+03
4567,1.5354735851e+00,6.4099965096e+00,8.1463448703e-02,6.1397402344e+03
4568,1.5355736017e+00,6.3749961853e+00,8.1664271653e-02,6.0348369141e+03
4569,1.5357484818e+00,6.4199957848e+00,8.2429505885e-02,6.0306401367e+03
4570,1.5355234146e+00,6.4349956512e+00,8.1720948219e-02,6.0785234375e+03
4571,1.5355234146e+00,6.4749960899e+00,8.2032680511e-02,6.0241162109e+03
4572,1.5358735323e+00,6.4649958611e+00,8.2502685487e-02,6.0699790039e+03
4573,1.5361733437e+00,6.4049959183e+00,8.2200191915e-02,6.0172382812e+03
4574,1.5358984470e+00,6.4299960136e+00,8.2711696625e-02,6.0458037109e+03
4575,1.5357732773e+00,6.4649958611e+00,8.2809582353e-02,5.9873339844e+03
4576,1.5356482267e+00,6.4649963379e+00,8.2290314138e-02,6.0950678711e+03
4577,1.5353481770e+00,6.4749960899e+00,8.2110375166e-02,5.9902578125e+03
4578,1.5357482433e+00,6.4399957657e+00,8.2573242486e-02,6.1098823242e+03
4579,1.5357482433e+00,6.4899959564e+00,8.3084322512e-02,6.0711845703e+03
4580,1.5358229876e+00,6.4449958801e+00,8.0365881324e-02,6.1594453125e+03
4581,1.5355981588e+00,6.4899959564e+00,8.5186913610e-02,5.9408491211e+03
4582,1.5353231430e+00,6.4749960899e+00,8.0170467496e-02,6.2694038086e+03
4583,1.5352730751e+00,6.4949960709e+00,8.5145577788e-02,5.9555986328e+03
4584,1.5355732441e+00,6.5199961662e+00,8.0832332373e-02,6.2925048828e+03
4585,1.5357232094e+00,6.4749956131e+00,8.6208470166e-02,5.9717119141e+03
4586,1.5359730721e+00,6.4599962234e+00,8.2931339741e-02,6.2502412109e+03
4587,1.5357480049e+00,6.5349965096e+00,8.4080487490e-02,6.1698994141e+03
4588,1.5359228849e+00,6.5149965286e+00,8.4039501846e-02,6.1842070312e+03
4589,1.5359728336e+00,6.4699964523e+00,8.5076093674e-02,6.1324179688e+03
4590,1.5359729528e+00,6.5199956894e+00,8.3635434508e-02,6.2366601562e+03
4591,1.5355478525e+00,6.5899958611e+00,8.4849998355e-02,6.2029326172e+03
4592,1.5359479189e+00,6.5349960327e+00,8.5233658552e-02,6.1786049805e+03
4593,1.5359227657e+00,6.5449957848e+00,8.4389716387e-02,6.1923730469e+03
4594,1.5358728170e+00,6.6049957275e+00,8.4648989141e-02,6.1542861328e+03
4595,1.5357227325e+00,6.5249958038e+00,8.5260830820e-02,6.0945180664e+03
4596,1.5358479023e+00,6.5599956512e+00,8.5049197078e-02,6.1197841797e+03
4597,1.5360977650e+00,6.6399955750e+00,8.5194721818e-02,6.0586293945e+03
4598,1.5360227823e+00,6.5399956703e+00,8.6529873312e-02,5.8867783203e+03
4599,1.5359977484e+00,6.5099959373e+00,8.7410099804e-02,6.0414033203e+03
4600,1.5356225967e+00,6.5849962234e+00,8.5848629475e-02,6.1152919922e+03
4601,1.5355727673e+00,6.5549960136e+00,8.4881812334e-02,6.0353115234e+03
4602,1.5358476639e+00,6.5349955559e+00,8.4906950593e-02,6.1885434570e+03
4603,1.5354975462e+00,6.5949959755e+00,8.5070088506e-02,6.2096054688e+03
4604,1.5354725122e+00,6.6249957085e+00,8.5432007909e-02,6.2681972656e+03
4605,1.5356973410e+00,6.5449957848e+00,8.4892205894e-02,6.3374819336e+03
4606,1.5356224775e+00,6.5549960136e+00,8.4602266550e-02,6.3592363281e+03
4607,1.5357224941e+00,6.5749959946e+00,8.8096700609e-02,6.3683945312e+03
4608,1.5363223553e+00,6.5549955368e+00,8.4666080773e-02,6.4342763672e+03
4609,1.5359475613e+00,6.5599956512e+00,8.5991628468e-02,6.2819472656e+03
4610,1.5358973742e+00,6.5649957657e+00,8.5521683097e-02,6.4528447266e+03
4611,1.5355973244e+00,6.6349954605e+00,8.7653212249e-02,6.2509560547e+03
4612,1.5356973410e+00,6.6099963188e+00,8.5781291127e-02,6.4540356445e+03
4613,1.5357222557e+00,6.5549960136e+00,8.8134951890e-02,6.2414882812e+03
4614,1.5355222225e+00,6.6449961662e+00,8.5399150848e-02,6.3387597656e+03
4615,1.5356472731e+00,6.5549964905e+00,8.8636629283e-02,6.2525820312e+03
4616,1.5357471704e+00,6.5749959946e+00,8.5742436349e-02,6.3635410156e+03
4617,1.5355222225e+00,6.6349959373e+00,8.9688807726e-02,6.2273779297e+03
4618,1.5356222391e+00,6.6149959564e+00,8.5127741098e-02,6.3798535156e+03
4619,1.5356221199e+00,6.5999956131e+00,8.8968954980e-02,6.2362397461e+03
4620,1.5356218815e+00,6.5649962425e+00,8.6071163416e-02,6.4144409180e+03
4621,1.5358971357e+00,6.5549955368e+00,8.9197821915e-02,6.2025136719e+03
4622,1.5357221365e+00,6.5499958992e+00,8.7977088988e-02,6.4035541992e+03
4623,1.5357971191e+00,6.6399955750e+00,8.8811591268e-02,6.1760048828e+03
4624,1.5357719660e+00,6.5449957848e+00,8.8098078966e-02,6.3470458984e+03
4625,1.5356969833e+00,6.5299959183e+00,8.7607137859e-02,6.2209443359e+03
4626,1.5362218618e+00,6.5499958992e+00,8.8287293911e-02,6.2761064453e+03
4627,1.5355718136e+00,6.4549961090e+00,8.9175537229e-02,6.2322280273e+03
4628,1.5354218483e+00,6.5949964523e+00,8.9232295752e-02,6.2544311523e+03
4629,1.5359218121e+00,6.5699963570e+00,9.0239189565e-02,6.1991337891e+03
4630,1.5357218981e+00,6.5599956512e+00,8.9151829481e-02,6.2835595703e+03
4631,1.5362719297e+00,6.4849958420e+00,8.9330643415e-02,6.2408593750e+03
4632,1.5356969833e+00,6.5349960327e+00,8.8915511966e-02,6.3137236328e+03
4633,1.5355968475e+00,6.5949959755e+00,9.0414799750e-02,6.2642944336e+03
4634,1.5356217623e+00,6.4599962234e+00,8.7967120111e-02,6.4124326172e+03
4635,1.5355467796e+00,6.5349965096e+00,9.1845832765e-02,6.2384755859e+03
4636,1.5359717607e+00,6.5799961090e+00,8.8348522782e-02,6.5171655273e+03
4637,1.5355467796e+00,6.6099958420e+00,9.1395981610e-02,6.2468808594e+03
4638,1.5355216265e+00,6.5349955559e+00,8.8740661740e-02,6.4833041992e+03
4639,1.5361717939e+00,6.5199966431e+00,9.1386973858e-02,6.3279531250e+03
4640,1.5356466770e+00,6.5099959373e+00,9.0059101582e-02,6.4714194336e+03
4641,1.5358967781e+00,6.4949960709e+00,9.0564921498e-02,6.3746801758e+03
4642,1.5358965397e+00,6.5449962616e+00,8.9132539928e-02,6.4973613281e+03
4643,1.5353715420e+00,6.5549960136e+00,9.2125706375e-02,6.3214384766e+03
4644,1.5352715254e+00,6.5099964142e+00,8.9725784957e-02,6.4637070312e+03
4645,1.5355715752e+00,6.4949960709e+00,9.0338245034e-02,6.3869101562e+03
4646,1.5356965065e+00,6.5899958611e+00,9.0937368572e-02,6.5340302734e+03
4647,1.5356215239e+00,6.5899963379e+00,8.9909784496e-02,6.6627373047e+03
4648,1.5357215405e+00,6.5649957657e+00,9.0784512460e-02,6.6360273438e+03
4649,1.5354464054e+00,6.5299959183e+00,9.0801350772e-02,6.6936499023e+03
4650,1.5355465412e+00,6.4799962044e+00,9.1879494488e-02,6.6105683594e+03
4651,1.5355713367e+00,6.4449958801e+00,9.1290242970e-02,6.6607026367e+03
4652,1.5355713367e+00,6.5449957848e+00,9.0951479971e-02,6.5768784180e+03
4653,1.5355964899e+00,6.5249958038e+00,9.0953782201e-02,6.5748574219e+03
4654,1.5353963375e+00,6.5349960327e+00,9.1637477279e-02,6.5678388672e+03
4655,1.5354714394e+00,6.4849958420e+00,9.1540850699e-02,6.5891162109e+03
4656,1.5352963209e+00,6.4699959755e+00,9.0123027563e-02,6.6104536133e+03
4657,1.5355962515e+00,6.4449963570e+00,9.1260462999e-02,6.6131054688e+03
4658,1.5356963873e+00,6.4449963570e+00,9.1102413833e-02,6.5854033203e+03
4659,1.5356463194e+00,6.4599957466e+00,9.2137277126e-02,6.6021464844e+03
4660,1.5353713036e+00,6.3799962997e+00,9.1595977545e-02,6.5908940430e+03
4661,1.5353711843e+00,6.4749960899e+00,9.1694571078e-02,6.5742539062e+03
4662,1.5349961519e+00,6.4199957848e+00,9.2472165823e-02,6.5668798828e+03
4663,1.5352962017e+00,6.4099965096e+00,9.3156255782e-02,6.5212255859e+03
4664,1.5353211164e+00,6.3849964142e+00,9.1993786395e-02,6.5312460938e+03
4665,1.5353962183e+00,6.4999957085e+00,9.2806592584e-02,6.5164375000e+03
4666,1.5353711843e+00,6.3849959373e+00,9.2874884605e-02,6.5127431641e+03
4667,1.5351961851e+00,6.3499956131e+00,9.0693436563e-02,6.5425375977e+03
4668,1.5353710651e+00,6.3899960518e+00,8.9864447713e-02,6.5960917969e+03
4669,1.5352960825e+00,6.3149962425e+00,9.1376505792e-02,6.6271787109e+03
4670,1.5348210335e+00,6.3649964333e+00,9.1081157327e-02,6.6772734375e+03
4671,1.5349709988e+00,6.3599958420e+00,9.1760158539e-02,6.7030380859e+03
4672,1.5347460508e+00,6.3449959755e+00,9.1710045934e-02,6.7346064453e+03
