step,vx_25_10,vy_25_10,Cd,Cl,singularity_count
3538,3.7705639005e-01,-1.4336171746e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3539,3.7705063820e-01,-1.4335638285e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3540,3.7705355883e-01,-1.4336079359e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3541,3.7704822421e-01,-1.4335532486e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3542,3.7705206871e-01,-1.4335873723e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3543,3.7704342604e-01,-1.4335465431e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3544,3.7705346942e-01,-1.4335888624e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3545,3.7703722715e-01,-1.4335171878e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3546,3.7705400586e-01,-1.4335885644e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3547,3.7703350186e-01,-1.4335191250e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3548,3.7705117464e-01,-1.4335574210e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3549,3.7703317404e-01,-1.4335215092e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3550,3.7704584002e-01,-1.4335162938e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3551,3.7703409791e-01,-1.4335553348e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3552,3.7704062462e-01,-1.4334574342e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3553,3.7703329325e-01,-1.4335660636e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3554,3.7703824043e-01,-1.4334465563e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3555,3.7702983618e-01,-1.4335270226e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3556,3.7703713775e-01,-1.4334775507e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3557,3.7702697515e-01,-1.4334678650e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3558,3.7703454494e-01,-1.4335153997e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3559,3.7702545524e-01,-1.4334088564e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3560,3.7703114748e-01,-1.4335443079e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3561,3.7702393532e-01,-1.4333629608e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3562,3.7702131271e-01,-1.4334470034e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3563,3.7701866031e-01,-1.4333510399e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3564,3.7703073025e-01,-1.4334906638e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3565,3.7701272964e-01,-1.4333695173e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3566,3.7703099847e-01,-1.4334942400e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3567,3.7700968981e-01,-1.4333578944e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3568,3.7702870369e-01,-1.4334616065e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3569,3.7700906396e-01,-1.4333753288e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3570,3.7702319026e-01,-1.4334207773e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3571,3.7701004744e-01,-1.4334024489e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3572,3.7701836228e-01,-1.4333677292e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3573,3.7701001763e-01,-1.4334157109e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3574,3.7701374292e-01,-1.4333558083e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3575,3.7700903416e-01,-1.4333882928e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3576,3.7700673938e-01,-1.4333526790e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3577,3.7700420618e-01,-1.4333261549e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3578,3.7701085210e-01,-1.4333949983e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3579,3.7700170279e-01,-1.4333033562e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3580,3.7700894475e-01,-1.4333957434e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3581,3.7699943781e-01,-1.4332878590e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3582,3.7700748444e-01,-1.4333802462e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3583,3.7699568272e-01,-1.4332859218e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3584,3.7700727582e-01,-1.4333547652e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3585,3.7699106336e-01,-1.4332701266e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3586,3.7700736523e-01,-1.4333598316e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3587,3.7698674202e-01,-1.4332470298e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3588,3.7700581551e-01,-1.4333523810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3589,3.7698540092e-01,-1.4332433045e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3590,3.7700217962e-01,-1.4333088696e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3591,3.7698546052e-01,-1.4332646132e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3592,3.7699744105e-01,-1.4332665503e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3593,3.7698554993e-01,-1.4332741499e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3594,3.7699362636e-01,-1.4332523942e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3595,3.7699151039e-01,-1.4332649112e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3596,3.7699002028e-01,-1.4332643151e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3597,3.7698847055e-01,-1.4332641661e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3598,3.7698623538e-01,-1.4332558215e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3599,3.7698388100e-01,-1.4332486689e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3600,3.7697914243e-01,-1.4331819117e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3601,3.7698495388e-01,-1.4332845807e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3602,3.7697604299e-01,-1.4331376553e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3603,3.7698355317e-01,-1.4332911372e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3604,3.7697336078e-01,-1.4331199229e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3605,3.7698251009e-01,-1.4332722127e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3606,3.7696975470e-01,-1.4331322908e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3607,3.7698248029e-01,-1.4332228899e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3608,3.7696447968e-01,-1.4331337810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3609,3.7698191404e-01,-1.4332337677e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3610,3.7696373463e-01,-1.4330993593e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3611,3.7697800994e-01,-1.4332206547e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3612,3.7696328759e-01,-1.4331121743e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3613,3.7697353959e-01,-1.4331726730e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3614,3.7696295977e-01,-1.4331389964e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3615,3.7696698308e-01,-1.4331692457e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3616,3.7696251273e-01,-1.4331680536e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3617,3.7696433067e-01,-1.4330838621e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3618,3.7696105242e-01,-1.4331470430e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3619,3.7696489692e-01,-1.4331094921e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3620,3.7695658207e-01,-1.4330893755e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3621,3.7696477771e-01,-1.4331474900e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3622,3.7695360184e-01,-1.4330311120e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3623,3.7696221471e-01,-1.4331747591e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3624,3.7695124745e-01,-1.4329853654e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3625,3.7696003914e-01,-1.4331872761e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3626,3.7694954872e-01,-1.4329594374e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3627,3.7694808841e-01,-1.4330638945e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3628,3.7694433331e-01,-1.4329928160e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3629,3.7695771456e-01,-1.4330624044e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3630,3.7694245577e-01,-1.4330348372e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3631,3.7695637345e-01,-1.4330567420e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3632,3.7694126368e-01,-1.4330296218e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3633,3.7695267797e-01,-1.4330199361e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3634,3.7694135308e-01,-1.4330430329e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3635,3.7694808841e-01,-1.4329831302e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3636,3.7694129348e-01,-1.4330597222e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3637,3.7694501877e-01,-1.4329680800e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3638,3.7693920732e-01,-1.4330300689e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3639,3.7694391608e-01,-1.4329944551e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3640,3.7693586946e-01,-1.4329740405e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3641,3.7694317102e-01,-1.4330247045e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3642,3.7693277001e-01,-1.4329265058e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3643,3.7694221735e-01,-1.4330424368e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3644,3.7693041563e-01,-1.4328934252e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3645,3.7694019079e-01,-1.4330469072e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3646,3.7692806125e-01,-1.4328663051e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3647,3.7693968415e-01,-1.4330489933e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3648,3.7692350149e-01,-1.4328363538e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3649,3.7692409754e-01,-1.4329333603e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3650,3.7692120671e-01,-1.4329016209e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3651,3.7691956758e-01,-1.4328545332e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3652,3.7693291903e-01,-1.4329074323e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3653,3.7692016363e-01,-1.4329214394e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3654,3.7692946196e-01,-1.4328837395e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3655,3.7692192197e-01,-1.4329458773e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3656,3.7692272663e-01,-1.4328396320e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3657,3.7692454457e-01,-1.4329583943e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3658,3.7691929936e-01,-1.4328345656e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3659,3.7692075968e-01,-1.4329183102e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3660,3.7692061067e-01,-1.4328618348e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3661,3.7691536546e-01,-1.4328634739e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3662,3.7692093849e-01,-1.4328910410e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3663,3.7691259384e-01,-1.4328193665e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3664,3.7691900134e-01,-1.4328956604e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3665,3.7691080570e-01,-1.4328055084e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3666,3.7691670656e-01,-1.4328703284e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3667,3.7691029906e-01,-1.4328478277e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3668,3.7691375613e-01,-1.4327955246e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3669,3.7690579891e-01,-1.4328442514e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3670,3.7691590190e-01,-1.4328192174e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3671,3.7690106034e-01,-1.4327993989e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3672,3.7691518664e-01,-1.4328180254e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3673,3.7689927220e-01,-1.4327919483e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3674,3.7691122293e-01,-1.4327859879e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3675,3.7690058351e-01,-1.4328077435e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3676,3.7690496445e-01,-1.4327394962e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3677,3.7690359354e-01,-1.4328426123e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3678,3.7689912319e-01,-1.4327034354e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3679,3.7690231204e-01,-1.4328210056e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3680,3.7690001726e-01,-1.4327266812e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3681,3.7689620256e-01,-1.4327548444e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3682,3.7690174580e-01,-1.4327786863e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3683,3.7689137459e-01,-1.4326800406e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3684,3.7690138817e-01,-1.4328248799e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3685,3.7688931823e-01,-1.4326260984e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3686,3.7689951062e-01,-1.4328390360e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3687,3.7688675523e-01,-1.4326050878e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3688,3.7690001726e-01,-1.4328181744e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3689,3.7688109279e-01,-1.4326106012e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3690,3.7689876556e-01,-1.4328017831e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3691,3.7688139081e-01,-1.4326038957e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3692,3.7689110637e-01,-1.4327690005e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3693,3.7688374519e-01,-1.4326183498e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3694,3.7688201666e-01,-1.4326910675e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3695,3.7688052654e-01,-1.4326462150e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3696,3.7688690424e-01,-1.4326588809e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3697,3.7688133121e-01,-1.4326870441e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3698,3.7688323855e-01,-1.4326161146e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3699,3.7688082457e-01,-1.4326919615e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3700,3.7688121200e-01,-1.4326143265e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3701,3.7687769532e-01,-1.4326512814e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3702,3.7688064575e-01,-1.4326512814e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3703,3.7687492371e-01,-1.4325796068e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3704,3.7687289715e-01,-1.4326216280e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3705,3.7687131763e-01,-1.4325325191e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3706,3.7688058615e-01,-1.4326922596e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3707,3.7686720490e-01,-1.4325131476e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3708,3.7688052654e-01,-1.4326862991e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3709,3.7686339021e-01,-1.4325138927e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3710,3.7688049674e-01,-1.4326536655e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3711,3.7686026096e-01,-1.4325346053e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3712,3.7687855959e-01,-1.4326190948e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3713,3.7686026096e-01,-1.4325298369e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3714,3.7687364221e-01,-1.4325964451e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3715,3.7686854601e-01,-1.4325426519e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3716,3.7686958909e-01,-1.4325571060e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3717,3.7686124444e-01,-1.4325551689e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3718,3.7686681747e-01,-1.4325325191e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3719,3.7685993314e-01,-1.4325423539e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3720,3.7686440349e-01,-1.4325325191e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3721,3.7685853243e-01,-1.4325144887e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3722,3.7686210871e-01,-1.4325414598e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3723,3.7685677409e-01,-1.4324761927e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3724,3.7686049938e-01,-1.4325632155e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3725,3.7686127424e-01,-1.4325074852e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3726,3.7686058879e-01,-1.4325757325e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3727,3.7684923410e-01,-1.4324371517e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3728,3.7686178088e-01,-1.4325463772e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3729,3.7684559822e-01,-1.4324302971e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3730,3.7686127424e-01,-1.4325104654e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3731,3.7684354186e-01,-1.4324305952e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3732,3.7685900927e-01,-1.4324724674e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3733,3.7684276700e-01,-1.4324498177e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3734,3.7685623765e-01,-1.4324463904e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3735,3.7684187293e-01,-1.4324545860e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3736,3.7685269117e-01,-1.4324355125e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3737,3.7684243917e-01,-1.4324402809e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3738,3.7684875727e-01,-1.4324232936e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3739,3.7684115767e-01,-1.4324231446e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3740,3.7684735656e-01,-1.4324259758e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3741,3.7683939934e-01,-1.4323887229e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3742,3.7684622407e-01,-1.4324437082e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3743,3.7683776021e-01,-1.4323493838e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3744,3.7683683634e-01,-1.4323733747e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3745,3.7683573365e-01,-1.4323283732e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3746,3.7683686614e-01,-1.4322948456e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3747,3.7684360147e-01,-1.4324322343e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3748,3.7683007121e-01,-1.4323036373e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3749,3.7684386969e-01,-1.4324250817e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3750,3.7682721019e-01,-1.4323134720e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3751,3.7684240937e-01,-1.4323952794e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3752,3.7682577968e-01,-1.4323218167e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3753,3.7684014440e-01,-1.4323557913e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3754,3.7682503462e-01,-1.4323405921e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3755,3.7683746219e-01,-1.4323171973e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3756,3.7682434916e-01,-1.4323461056e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3757,3.7683403492e-01,-1.4323003590e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3758,3.7682452798e-01,-1.4323407412e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3759,3.7683090568e-01,-1.4322897792e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3760,3.7682363391e-01,-1.4323125780e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3761,3.7682920694e-01,-1.4323039353e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3762,3.7682166696e-01,-1.4322708547e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3763,3.7682726979e-01,-1.4323203266e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3764,3.7682107091e-01,-1.4322371781e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3765,3.7681949139e-01,-1.4322669804e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3766,3.7681838870e-01,-1.4322011173e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3767,3.7682580948e-01,-1.4323197305e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3768,3.7681367993e-01,-1.4321875572e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3769,3.7682712078e-01,-1.4323218167e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3770,3.7680926919e-01,-1.4321827888e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3771,3.7682700157e-01,-1.4323100448e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3772,3.7680721283e-01,-1.4321763813e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3773,3.7682542205e-01,-1.4322607219e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3774,3.7680637836e-01,-1.4322049916e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3775,3.7682220340e-01,-1.4322239161e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3776,3.7680754066e-01,-1.4322069287e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3777,3.7681135535e-01,-1.4322273433e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3778,3.7680786848e-01,-1.4322200418e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3779,3.7681433558e-01,-1.4321838319e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3780,3.7680637836e-01,-1.4321929216e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3781,3.7681338191e-01,-1.4321947098e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3782,3.7680456042e-01,-1.4321579039e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3783,3.7681141496e-01,-1.4322049916e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3784,3.7680363655e-01,-1.4321272075e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3785,3.7680929899e-01,-1.4322151244e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3786,3.7680172920e-01,-1.4320880175e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3787,3.7680065632e-01,-1.4321665466e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3788,3.7679794431e-01,-1.4320680499e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3789,3.7680977583e-01,-1.4321956038e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3790,3.7679344416e-01,-1.4320717752e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3791,3.7681066990e-01,-1.4321795106e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3792,3.7679114938e-01,-1.4320699871e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3793,3.7680864334e-01,-1.4321643114e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3794,3.7679055333e-01,-1.4320914447e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3795,3.7680536509e-01,-1.4321193099e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
