step,vx_20_50,pressure_20_50,singularity_count
1137,6.6886484623e-01,1.3264849854e+03,0.0000000000e+00
1138,6.6986405849e-01,1.3201340332e+03,0.0000000000e+00
1139,6.7145359516e-01,1.3080773926e+03,0.0000000000e+00
1140,6.7211556435e-01,1.3064125977e+03,0.0000000000e+00
1141,6.7124956846e-01,1.3006859131e+03,0.0000000000e+00
1142,6.7058771849e-01,1.2950629883e+03,0.0000000000e+00
1143,6.7084079981e-01,1.2889594727e+03,0.0000000000e+00
1144,6.7120951414e-01,1.2783663330e+03,0.0000000000e+00
1145,6.7067772150e-01,1.2657786865e+03,0.0000000000e+00
1146,6.7043721676e-01,1.2594271240e+03,0.0000000000e+00
1147,6.7048931122e-01,1.2524869385e+03,0.0000000000e+00
1148,6.7042803764e-01,1.2390499268e+03,0.0000000000e+00
1149,6.6989254951e-01,1.2342355957e+03,0.0000000000e+00
1150,6.6943114996e-01,1.2311517334e+03,0.0000000000e+00
1151,6.6938090324e-01,1.2210111084e+03,0.0000000000e+00
1152,6.6950052977e-01,1.2160592041e+03,0.0000000000e+00
1153,6.7032653093e-01,1.2123476562e+03,0.0000000000e+00
1154,6.7127603292e-01,1.2097152100e+03,0.0000000000e+00
1155,6.7274999619e-01,1.2018479004e+03,0.0000000000e+00
1156,6.7410624027e-01,1.2011716309e+03,0.0000000000e+00
1157,6.7448008060e-01,1.1994645996e+03,0.0000000000e+00
1158,6.7404520512e-01,1.2019289551e+03,0.0000000000e+00
1159,6.7275029421e-01,1.2023465576e+03,0.0000000000e+00
1160,6.7164999247e-01,1.2013576660e+03,0.0000000000e+00
1161,6.7120242119e-01,1.2039436035e+03,0.0000000000e+00
1162,6.7110824585e-01,1.2011435547e+03,0.0000000000e+00
1163,6.7169421911e-01,1.1995345459e+03,0.0000000000e+00
1164,6.7228299379e-01,1.1979663086e+03,0.0000000000e+00
1165,6.7223405838e-01,1.2032463379e+03,0.0000000000e+00
1166,6.7180484533e-01,1.2032557373e+03,0.0000000000e+00
1167,6.7198848724e-01,1.2039676514e+03,0.0000000000e+00
1168,6.7265659571e-01,1.2137117920e+03,0.0000000000e+00
1169,6.7299497128e-01,1.2161115723e+03,0.0000000000e+00
1170,6.7302155495e-01,1.2233215332e+03,0.0000000000e+00
1171,6.7265009880e-01,1.2298215332e+03,0.0000000000e+00
1172,6.7206221819e-01,1.2281295166e+03,0.0000000000e+00
1173,6.7219018936e-01,1.2316058350e+03,0.0000000000e+00
1174,6.7251652479e-01,1.2309550781e+03,0.0000000000e+00
1175,6.7262637615e-01,1.2316591797e+03,0.0000000000e+00
1176,6.7276358604e-01,1.2393323975e+03,0.0000000000e+00
1177,6.7271232605e-01,1.2468572998e+03,0.0000000000e+00
1178,6.7238682508e-01,1.2553889160e+03,0.0000000000e+00
1179,6.7211723328e-01,1.2637193604e+03,0.0000000000e+00
1180,6.7183983326e-01,1.2714077148e+03,0.0000000000e+00
1181,6.7199194431e-01,1.2773969727e+03,0.0000000000e+00
1182,6.7255008221e-01,1.2854230957e+03,0.0000000000e+00
1183,6.7341428995e-01,1.2883551025e+03,0.0000000000e+00
1184,6.7454874516e-01,1.3080583496e+03,0.0000000000e+00
1185,6.7515301704e-01,1.3208789062e+03,0.0000000000e+00
1186,6.7538267374e-01,1.3239333496e+03,0.0000000000e+00
1187,6.7544543743e-01,1.3369575195e+03,0.0000000000e+00
1188,6.7514401674e-01,1.3452742920e+03,0.0000000000e+00
1189,6.7388397455e-01,1.3564246826e+03,0.0000000000e+00
1190,6.7253351212e-01,1.3688803711e+03,0.0000000000e+00
1191,6.7128640413e-01,1.3730230713e+03,0.0000000000e+00
1192,6.7087799311e-01,1.3847742920e+03,0.0000000000e+00
1193,6.7145180702e-01,1.3894204102e+03,0.0000000000e+00
1194,6.7256814241e-01,1.3974737549e+03,0.0000000000e+00
1195,6.7325693369e-01,1.4024822998e+03,0.0000000000e+00
1196,6.7329555750e-01,1.4069346924e+03,0.0000000000e+00
1197,6.7308259010e-01,1.4079171143e+03,0.0000000000e+00
1198,6.7324841022e-01,1.4116392822e+03,0.0000000000e+00
1199,6.7336559296e-01,1.4086593018e+03,0.0000000000e+00
1200,6.7277324200e-01,1.4182268066e+03,0.0000000000e+00
1201,6.7259210348e-01,1.4254001465e+03,0.0000000000e+00
1202,6.7260038853e-01,1.4238380127e+03,0.0000000000e+00
1203,6.7287719250e-01,1.4240582275e+03,0.0000000000e+00
1204,6.7301547527e-01,1.4276988525e+03,0.0000000000e+00
1205,6.7210507393e-01,1.4339506836e+03,0.0000000000e+00
1206,6.7089593410e-01,1.4400720215e+03,0.0000000000e+00
1207,6.7002469301e-01,1.4431035156e+03,0.0000000000e+00
1208,6.7013376951e-01,1.4539702148e+03,0.0000000000e+00
1209,6.7040246725e-01,1.4585361328e+03,0.0000000000e+00
1210,6.7122340202e-01,1.4656995850e+03,0.0000000000e+00
1211,6.7146116495e-01,1.4772705078e+03,0.0000000000e+00
1212,6.7097669840e-01,1.4896109619e+03,0.0000000000e+00
1213,6.7025035620e-01,1.4951240234e+03,0.0000000000e+00
1214,6.6962426901e-01,1.4972927246e+03,0.0000000000e+00
1215,6.6952621937e-01,1.4998632812e+03,0.0000000000e+00
1216,6.7094898224e-01,1.5057595215e+03,0.0000000000e+00
1217,6.7216265202e-01,1.5078872070e+03,0.0000000000e+00
1218,6.7243921757e-01,1.5151682129e+03,0.0000000000e+00
1219,6.7207962275e-01,1.5221511230e+03,0.0000000000e+00
1220,6.7175835371e-01,1.5173159180e+03,0.0000000000e+00
1221,6.7133140564e-01,1.5206838379e+03,0.0000000000e+00
1222,6.7127186060e-01,1.5201488037e+03,0.0000000000e+00
1223,6.7170834541e-01,1.5214792480e+03,0.0000000000e+00
1224,6.7218899727e-01,1.5204001465e+03,0.0000000000e+00
1225,6.7282420397e-01,1.5083781738e+03,0.0000000000e+00
1226,6.7283135653e-01,1.5061389160e+03,0.0000000000e+00
1227,6.7262375355e-01,1.5049481201e+03,0.0000000000e+00
1228,6.7303931713e-01,1.5011861572e+03,0.0000000000e+00
1229,6.7403805256e-01,1.4922102051e+03,0.0000000000e+00
1230,6.7477464676e-01,1.4803419189e+03,0.0000000000e+00
1231,6.7552924156e-01,1.4743415527e+03,0.0000000000e+00
1232,6.7551004887e-01,1.4586562500e+03,0.0000000000e+00
1233,6.7476886511e-01,1.4452927246e+03,0.0000000000e+00
1234,6.7354869843e-01,1.4320086670e+03,0.0000000000e+00
1235,6.7284345627e-01,1.4248110352e+03,0.0000000000e+00
1236,6.7299985886e-01,1.4149183350e+03,0.0000000000e+00
1237,6.7358911037e-01,1.4038485107e+03,0.0000000000e+00
1238,6.7434316874e-01,1.3981571045e+03,0.0000000000e+00
1239,6.7506635189e-01,1.3850415039e+03,0.0000000000e+00
1240,6.7572432756e-01,1.3722020264e+03,0.0000000000e+00
1241,6.7639529705e-01,1.3696749268e+03,0.0000000000e+00
1242,6.7631828785e-01,1.3498629150e+03,0.0000000000e+00
1243,6.7492187023e-01,1.3468203125e+03,0.0000000000e+00
1244,6.7377048731e-01,1.3479180908e+03,0.0000000000e+00
1245,6.7281287909e-01,1.3365692139e+03,0.0000000000e+00
1246,6.7251271009e-01,1.3354713135e+03,0.0000000000e+00
1247,6.7217451334e-01,1.3281771240e+03,0.0000000000e+00
1248,6.7118811607e-01,1.3198917236e+03,0.0000000000e+00
1249,6.7015463114e-01,1.3046431885e+03,0.0000000000e+00
1250,6.6967344284e-01,1.2941727295e+03,0.0000000000e+00
1251,6.6984927654e-01,1.2848621826e+03,0.0000000000e+00
1252,6.7085760832e-01,1.2777966309e+03,0.0000000000e+00
1253,6.7147898674e-01,1.2691788330e+03,0.0000000000e+00
1254,6.7216032743e-01,1.2584060059e+03,0.0000000000e+00
1255,6.7249846458e-01,1.2434215088e+03,0.0000000000e+00
1256,6.7377257347e-01,1.2304376221e+03,0.0000000000e+00
1257,6.7448198795e-01,1.2200213623e+03,0.0000000000e+00
1258,6.7397528887e-01,1.2057541504e+03,0.0000000000e+00
1259,6.7333567142e-01,1.1968559570e+03,0.0000000000e+00
1260,6.7338967323e-01,1.1817827148e+03,0.0000000000e+00
1261,6.7345303297e-01,1.1711683350e+03,0.0000000000e+00
1262,6.7337143421e-01,1.1660520020e+03,0.0000000000e+00
1263,6.7261815071e-01,1.1593898926e+03,0.0000000000e+00
1264,6.7195111513e-01,1.1515157471e+03,0.0000000000e+00
1265,6.7226487398e-01,1.1444771729e+03,0.0000000000e+00
1266,6.7295908928e-01,1.1384581299e+03,0.0000000000e+00
1267,6.7301183939e-01,1.1360611572e+03,0.0000000000e+00
1268,6.7235499620e-01,1.1376180420e+03,0.0000000000e+00
1269,6.7122387886e-01,1.1253765869e+03,0.0000000000e+00
1270,6.7160058022e-01,1.1246226807e+03,0.0000000000e+00
1271,6.7261761427e-01,1.1202957764e+03,0.0000000000e+00
1272,6.7365449667e-01,1.1146019287e+03,0.0000000000e+00
1273,6.7368978262e-01,1.1126359863e+03,0.0000000000e+00
1274,6.7337042093e-01,1.1106323242e+03,0.0000000000e+00
1275,6.7335772514e-01,1.0975242920e+03,0.0000000000e+00
1276,6.7318022251e-01,1.0970101318e+03,0.0000000000e+00
1277,6.7301809788e-01,1.0964045410e+03,0.0000000000e+00
1278,6.7259174585e-01,1.0941314697e+03,0.0000000000e+00
1279,6.7207729816e-01,1.0885340576e+03,0.0000000000e+00
1280,6.7155158520e-01,1.0842385254e+03,0.0000000000e+00
1281,6.7124760151e-01,1.0792015381e+03,0.0000000000e+00
1282,6.7116695642e-01,1.0754965820e+03,0.0000000000e+00
1283,6.7137157917e-01,1.0701968994e+03,0.0000000000e+00
1284,6.7161351442e-01,1.0599323730e+03,0.0000000000e+00
1285,6.7115348577e-01,1.0552418213e+03,0.0000000000e+00
1286,6.7165076733e-01,1.0550159912e+03,0.0000000000e+00
1287,6.7210668325e-01,1.0533907471e+03,0.0000000000e+00
1288,6.7265272141e-01,1.0526029053e+03,0.0000000000e+00
1289,6.7250066996e-01,1.0499882812e+03,0.0000000000e+00
1290,6.7207920551e-01,1.0512429199e+03,0.0000000000e+00
1291,6.7163199186e-01,1.0535651855e+03,0.0000000000e+00
1292,6.7155754566e-01,1.0588093262e+03,0.0000000000e+00
1293,6.7246025801e-01,1.0617524414e+03,0.0000000000e+00
1294,6.7302876711e-01,1.0592939453e+03,0.0000000000e+00
1295,6.7252939939e-01,1.0618334961e+03,0.0000000000e+00
1296,6.7146360874e-01,1.0625283203e+03,0.0000000000e+00
1297,6.7097568512e-01,1.0627277832e+03,0.0000000000e+00
1298,6.7186713219e-01,1.0619619141e+03,0.0000000000e+00
1299,6.7278355360e-01,1.0695302734e+03,0.0000000000e+00
1300,6.7249959707e-01,1.0708151855e+03,0.0000000000e+00
1301,6.7114341259e-01,1.0877136230e+03,0.0000000000e+00
1302,6.7124599218e-01,1.0953433838e+03,0.0000000000e+00
1303,6.7244392633e-01,1.1012088623e+03,0.0000000000e+00
1304,6.7324268818e-01,1.1053291016e+03,0.0000000000e+00
1305,6.7301481962e-01,1.1118876953e+03,0.0000000000e+00
1306,6.7197310925e-01,1.1157337646e+03,0.0000000000e+00
1307,6.7201644182e-01,1.1250777588e+03,0.0000000000e+00
1308,6.7246109247e-01,1.1340678711e+03,0.0000000000e+00
1309,6.7232805490e-01,1.1431879883e+03,0.0000000000e+00
1310,6.7227703333e-01,1.1515676270e+03,0.0000000000e+00
1311,6.7290431261e-01,1.1547719727e+03,0.0000000000e+00
1312,6.7322450876e-01,1.1562440186e+03,0.0000000000e+00
1313,6.7324560881e-01,1.1692429199e+03,0.0000000000e+00
1314,6.7318534851e-01,1.1721055908e+03,0.0000000000e+00
1315,6.7349183559e-01,1.1782728271e+03,0.0000000000e+00
1316,6.7400050163e-01,1.1878325195e+03,0.0000000000e+00
1317,6.7437928915e-01,1.1960711670e+03,0.0000000000e+00
1318,6.7405074835e-01,1.2094029541e+03,0.0000000000e+00
1319,6.7333823442e-01,1.2247620850e+03,0.0000000000e+00
1320,6.7328822613e-01,1.2394937744e+03,0.0000000000e+00
1321,6.7327749729e-01,1.2503485107e+03,0.0000000000e+00
1322,6.7261940241e-01,1.2579667969e+03,0.0000000000e+00
1323,6.7256379128e-01,1.2750538330e+03,0.0000000000e+00
1324,6.7298412323e-01,1.2829643555e+03,0.0000000000e+00
1325,6.7362111807e-01,1.2977463379e+03,0.0000000000e+00
1326,6.7403632402e-01,1.3121231689e+03,0.0000000000e+00
1327,6.7372500896e-01,1.3238146973e+03,0.0000000000e+00
1328,6.7319339514e-01,1.3411290283e+03,0.0000000000e+00
1329,6.7298310995e-01,1.3540183105e+03,0.0000000000e+00
1330,6.7316186428e-01,1.3720181885e+03,0.0000000000e+00
1331,6.7419248819e-01,1.3942259521e+03,0.0000000000e+00
1332,6.7502611876e-01,1.4044785156e+03,0.0000000000e+00
1333,6.7498534918e-01,1.4185686035e+03,0.0000000000e+00
1334,6.7489558458e-01,1.4345318604e+03,0.0000000000e+00
1335,6.7372083664e-01,1.4480098877e+03,0.0000000000e+00
1336,6.7184704542e-01,1.4583409424e+03,0.0000000000e+00
1337,6.7103970051e-01,1.4793439941e+03,0.0000000000e+00
1338,6.7090547085e-01,1.4914776611e+03,0.0000000000e+00
1339,6.7130464315e-01,1.5117766113e+03,0.0000000000e+00
1340,6.7191559076e-01,1.5271943359e+03,0.0000000000e+00
1341,6.7138111591e-01,1.5449959717e+03,0.0000000000e+00
1342,6.7099702358e-01,1.5637707520e+03,0.0000000000e+00
1343,6.7157942057e-01,1.5698356934e+03,0.0000000000e+00
1344,6.7242127657e-01,1.5833775635e+03,0.0000000000e+00
1345,6.7331385612e-01,1.5897241211e+03,0.0000000000e+00
1346,6.7386347055e-01,1.6042266846e+03,0.0000000000e+00
1347,6.7424058914e-01,1.6153518066e+03,0.0000000000e+00
1348,6.7456752062e-01,1.6194739990e+03,0.0000000000e+00
1349,6.7441201210e-01,1.6164892578e+03,0.0000000000e+00
1350,6.7351770401e-01,1.6201345215e+03,0.0000000000e+00
1351,6.7280584574e-01,1.6332938232e+03,0.0000000000e+00
1352,6.7313301563e-01,1.6356330566e+03,0.0000000000e+00
1353,6.7347389460e-01,1.6376221924e+03,0.0000000000e+00
1354,6.7281621695e-01,1.6376986084e+03,0.0000000000e+00
1355,6.7202168703e-01,1.6416356201e+03,0.0000000000e+00
1356,6.7189532518e-01,1.6466713867e+03,0.0000000000e+00
1357,6.7260390520e-01,1.6458620605e+03,0.0000000000e+00
1358,6.7427152395e-01,1.6480488281e+03,0.0000000000e+00
1359,6.7492598295e-01,1.6488771973e+03,0.0000000000e+00
1360,6.7427355051e-01,1.6488385010e+03,0.0000000000e+00
1361,6.7310649157e-01,1.6494345703e+03,0.0000000000e+00
1362,6.7218387127e-01,1.6431762695e+03,0.0000000000e+00
1363,6.7212367058e-01,1.6399187012e+03,0.0000000000e+00
1364,6.7182505131e-01,1.6383223877e+03,0.0000000000e+00
1365,6.7110848427e-01,1.6356511230e+03,0.0000000000e+00
1366,6.7028117180e-01,1.6345809326e+03,0.0000000000e+00
1367,6.7014396191e-01,1.6317862549e+03,0.0000000000e+00
1368,6.7106783390e-01,1.6214218750e+03,0.0000000000e+00
1369,6.7221808434e-01,1.6143793945e+03,0.0000000000e+00
1370,6.7276883125e-01,1.6029658203e+03,0.0000000000e+00
1371,6.7310702801e-01,1.5964808350e+03,0.0000000000e+00
1372,6.7299300432e-01,1.5853946533e+03,0.0000000000e+00
1373,6.7333227396e-01,1.5705191650e+03,0.0000000000e+00
1374,6.7311513424e-01,1.5616416016e+03,0.0000000000e+00
1375,6.7283815145e-01,1.5539425049e+03,0.0000000000e+00
1376,6.7268359661e-01,1.5466545410e+03,0.0000000000e+00
1377,6.7276901007e-01,1.5293789062e+03,0.0000000000e+00
1378,6.7365372181e-01,1.5264991455e+03,0.0000000000e+00
1379,6.7440450191e-01,1.5213359375e+03,0.0000000000e+00
1380,6.7360222340e-01,1.5121898193e+03,0.0000000000e+00
1381,6.7214375734e-01,1.5085489502e+03,0.0000000000e+00
1382,6.7166858912e-01,1.4966320801e+03,0.0000000000e+00
1383,6.7236113548e-01,1.4809383545e+03,0.0000000000e+00
1384,6.7273473740e-01,1.4766815186e+03,0.0000000000e+00
1385,6.7204201221e-01,1.4677858887e+03,0.0000000000e+00
1386,6.7138659954e-01,1.4586362305e+03,0.0000000000e+00
1387,6.7118126154e-01,1.4554387207e+03,0.0000000000e+00
1388,6.7142170668e-01,1.4476507568e+03,0.0000000000e+00
1389,6.7194825411e-01,1.4453242188e+03,0.0000000000e+00
1390,6.7201608419e-01,1.4378226318e+03,0.0000000000e+00
1391,6.7220383883e-01,1.4290035400e+03,0.0000000000e+00
1392,6.7167204618e-01,1.4149655762e+03,0.0000000000e+00
1393,6.7140245438e-01,1.4039924316e+03,0.0000000000e+00
1394,6.7178463936e-01,1.3980455322e+03,0.0000000000e+00
1395,6.7240494490e-01,1.3907425537e+03,0.0000000000e+00
1396,6.7274206877e-01,1.3718297119e+03,0.0000000000e+00
1397,6.7276471853e-01,1.3647989502e+03,0.0000000000e+00
1398,6.7301774025e-01,1.3579841309e+03,0.0000000000e+00
1399,6.7310482264e-01,1.3436693115e+03,0.0000000000e+00
1400,6.7311275005e-01,1.3365509033e+03,0.0000000000e+00
1401,6.7324095964e-01,1.3278854980e+03,0.0000000000e+00
1402,6.7285436392e-01,1.3221378174e+03,0.0000000000e+00
1403,6.7224198580e-01,1.3197855225e+03,0.0000000000e+00
1404,6.7183196545e-01,1.3152861328e+03,0.0000000000e+00
1405,6.7208635807e-01,1.3048576660e+03,0.0000000000e+00
1406,6.7243015766e-01,1.3039285889e+03,0.0000000000e+00
1407,6.7204916477e-01,1.2932775879e+03,0.0000000000e+00
1408,6.7158567905e-01,1.2885565186e+03,0.0000000000e+00
1409,6.7213475704e-01,1.2848400879e+03,0.0000000000e+00
1410,6.7272287607e-01,1.2843924561e+03,0.0000000000e+00
1411,6.7324012518e-01,1.2811927490e+03,0.0000000000e+00
1412,6.7369830608e-01,1.2721138916e+03,0.0000000000e+00
1413,6.7448765039e-01,1.2741627197e+03,0.0000000000e+00
1414,6.7552989721e-01,1.2739274902e+03,0.0000000000e+00
1415,6.7490047216e-01,1.2751639404e+03,0.0000000000e+00
1416,6.7335712910e-01,1.2697156982e+03,0.0000000000e+00
1417,6.7181116343e-01,1.2611296387e+03,0.0000000000e+00
1418,6.7081308365e-01,1.2573256836e+03,0.0000000000e+00
1419,6.7075312138e-01,1.2560203857e+03,0.0000000000e+00
1420,6.7207872868e-01,1.2518759766e+03,0.0000000000e+00
1421,6.7242670059e-01,1.2440155029e+03,0.0000000000e+00
1422,6.7220515013e-01,1.2379350586e+03,0.0000000000e+00
1423,6.7148709297e-01,1.2319805908e+03,0.0000000000e+00
1424,6.7085373402e-01,1.2266235352e+03,0.0000000000e+00
1425,6.7140901089e-01,1.2263575439e+03,0.0000000000e+00
1426,6.7146152258e-01,1.2176425781e+03,0.0000000000e+00
1427,6.7136746645e-01,1.2212473145e+03,0.0000000000e+00
1428,6.7148417234e-01,1.2190061035e+03,0.0000000000e+00
1429,6.7212319374e-01,1.2150898438e+03,0.0000000000e+00
1430,6.7293351889e-01,1.2186187744e+03,0.0000000000e+00
1431,6.7335850000e-01,1.2181967773e+03,0.0000000000e+00
1432,6.7243415117e-01,1.2203559570e+03,0.0000000000e+00
1433,6.7100948095e-01,1.2249633789e+03,0.0000000000e+00
1434,6.7058694363e-01,1.2285230713e+03,0.0000000000e+00
1435,6.7079609632e-01,1.2307541504e+03,0.0000000000e+00
1436,6.7162871361e-01,1.2251392822e+03,0.0000000000e+00
1437,6.7235428095e-01,1.2249438477e+03,0.0000000000e+00
1438,6.7242974043e-01,1.2304317627e+03,0.0000000000e+00
1439,6.7186456919e-01,1.2344282227e+03,0.0000000000e+00
1440,6.7134165764e-01,1.2329437256e+03,0.0000000000e+00
1441,6.7102670670e-01,1.2323051758e+03,0.0000000000e+00
1442,6.7114871740e-01,1.2390168457e+03,0.0000000000e+00
1443,6.7133963108e-01,1.2450401611e+03,0.0000000000e+00
1444,6.7095124722e-01,1.2445267334e+03,0.0000000000e+00
1445,6.7065995932e-01,1.2444780273e+03,0.0000000000e+00
1446,6.7162781954e-01,1.2493458252e+03,0.0000000000e+00
1447,6.7212301493e-01,1.2508032227e+03,0.0000000000e+00
1448,6.7157965899e-01,1.2588909912e+03,0.0000000000e+00
1449,6.7091441154e-01,1.2622260742e+03,0.0000000000e+00
1450,6.7052960396e-01,1.2663735352e+03,0.0000000000e+00
1451,6.7128026485e-01,1.2600148926e+03,0.0000000000e+00
1452,6.7262470722e-01,1.2616297607e+03,0.0000000000e+00
1453,6.7342531681e-01,1.2681625977e+03,0.0000000000e+00
1454,6.7345678806e-01,1.2699783936e+03,0.0000000000e+00
1455,6.7301893234e-01,1.2778284912e+03,0.0000000000e+00
1456,6.7240321636e-01,1.2782453613e+03,0.0000000000e+00
1457,6.7211985588e-01,1.2835562744e+03,0.0000000000e+00
1458,6.7208760977e-01,1.2981030273e+03,0.0000000000e+00
1459,6.7172580957e-01,1.2988957520e+03,0.0000000000e+00
1460,6.7171913385e-01,1.3065805664e+03,0.0000000000e+00
1461,6.7238515615e-01,1.3230709229e+03,0.0000000000e+00
1462,6.7331498861e-01,1.3336004639e+03,0.0000000000e+00
1463,6.7366862297e-01,1.3408518066e+03,0.0000000000e+00
1464,6.7274016142e-01,1.3482062988e+03,0.0000000000e+00
1465,6.7163062096e-01,1.3626451416e+03,0.0000000000e+00
1466,6.7028093338e-01,1.3732037354e+03,0.0000000000e+00
1467,6.6899156570e-01,1.3833746338e+03,0.0000000000e+00
1468,6.6955107450e-01,1.3934979248e+03,0.0000000000e+00
1469,6.7071706057e-01,1.4000377197e+03,0.0000000000e+00
1470,6.7140787840e-01,1.4098735352e+03,0.0000000000e+00
1471,6.7135787010e-01,1.4194001465e+03,0.0000000000e+00
1472,6.7104512453e-01,1.4264708252e+03,0.0000000000e+00
1473,6.7141157389e-01,1.4407113037e+03,0.0000000000e+00
1474,6.7256814241e-01,1.4438071289e+03,0.0000000000e+00
1475,6.7290246487e-01,1.4494860840e+03,0.0000000000e+00
1476,6.7234283686e-01,1.4613908691e+03,0.0000000000e+00
1477,6.7114436626e-01,1.4659786377e+03,0.0000000000e+00
1478,6.7108458281e-01,1.4708913574e+03,0.0000000000e+00
1479,6.7127704620e-01,1.4857841797e+03,0.0000000000e+00
1480,6.7151266336e-01,1.4982774658e+03,0.0000000000e+00
1481,6.7239862680e-01,1.5110782471e+03,0.0000000000e+00
1482,6.7314970493e-01,1.5271354980e+03,0.0000000000e+00
1483,6.7283248901e-01,1.5453787842e+03,0.0000000000e+00
1484,6.7244255543e-01,1.5704697266e+03,0.0000000000e+00
1485,6.7165726423e-01,1.5787436523e+03,0.0000000000e+00
1486,6.7077708244e-01,1.5865659180e+03,0.0000000000e+00
1487,6.7080742121e-01,1.6000285645e+03,0.0000000000e+00
1488,6.7172205448e-01,1.6024000244e+03,0.0000000000e+00
1489,6.7197591066e-01,1.6135091553e+03,0.0000000000e+00
1490,6.7139577866e-01,1.6229732666e+03,0.0000000000e+00
1491,6.7054206133e-01,1.6349118652e+03,0.0000000000e+00
1492,6.6987723112e-01,1.6428272705e+03,0.0000000000e+00
1493,6.6977006197e-01,1.6521330566e+03,0.0000000000e+00
1494,6.7008715868e-01,1.6635543213e+03,0.0000000000e+00
1495,6.6963857412e-01,1.6686439209e+03,0.0000000000e+00
1496,6.6826564074e-01,1.6722176514e+03,0.0000000000e+00
1497,6.6700667143e-01,1.6783111572e+03,0.0000000000e+00
1498,6.6634488106e-01,1.6884307861e+03,0.0000000000e+00
1499,6.6672408581e-01,1.6965878906e+03,0.0000000000e+00
1500,6.6817462444e-01,1.7014980469e+03,0.0000000000e+00
1501,6.7003768682e-01,1.7128918457e+03,0.0000000000e+00
1502,6.7132812738e-01,1.7210734863e+03,0.0000000000e+00
1503,6.7222708464e-01,1.7263596191e+03,0.0000000000e+00
1504,6.7257010937e-01,1.7342679443e+03,0.0000000000e+00
1505,6.7201554775e-01,1.7380532227e+03,0.0000000000e+00
1506,6.7143237591e-01,1.7424461670e+03,0.0000000000e+00
1507,6.7111510038e-01,1.7444232178e+03,0.0000000000e+00
1508,6.7070770264e-01,1.7512973633e+03,0.0000000000e+00
1509,6.7032784224e-01,1.7527983398e+03,0.0000000000e+00
1510,6.6948562860e-01,1.7560417480e+03,0.0000000000e+00
1511,6.6924822330e-01,1.7679185791e+03,0.0000000000e+00
1512,6.6957807541e-01,1.7695225830e+03,0.0000000000e+00
1513,6.7046147585e-01,1.7641894531e+03,0.0000000000e+00
1514,6.7081844807e-01,1.7619562988e+03,0.0000000000e+00
1515,6.7073571682e-01,1.7594404297e+03,0.0000000000e+00
1516,6.7093116045e-01,1.7607384033e+03,0.0000000000e+00
1517,6.7184114456e-01,1.7576483154e+03,0.0000000000e+00
1518,6.7247253656e-01,1.7490751953e+03,0.0000000000e+00
1519,6.7215442657e-01,1.7466728516e+03,0.0000000000e+00
1520,6.7147511244e-01,1.7357390137e+03,0.0000000000e+00
1521,6.7111313343e-01,1.7235570068e+03,0.0000000000e+00
1522,6.7114818096e-01,1.7190706787e+03,0.0000000000e+00
1523,6.7152214050e-01,1.7138652344e+03,0.0000000000e+00
1524,6.7118471861e-01,1.7028817139e+03,0.0000000000e+00
1525,6.7086201906e-01,1.6983481445e+03,0.0000000000e+00
1526,6.7132431269e-01,1.6943673096e+03,0.0000000000e+00
1527,6.7162108421e-01,1.6821958008e+03,0.0000000000e+00
1528,6.7168432474e-01,1.6798394775e+03,0.0000000000e+00
1529,6.7124891281e-01,1.6706678467e+03,0.0000000000e+00
1530,6.7040383816e-01,1.6639862061e+03,0.0000000000e+00
1531,6.7003810406e-01,1.6545969238e+03,0.0000000000e+00
1532,6.7022013664e-01,1.6523111572e+03,0.0000000000e+00
1533,6.7098814249e-01,1.6428013916e+03,0.0000000000e+00
1534,6.7127501965e-01,1.6371475830e+03,0.0000000000e+00
1535,6.7143398523e-01,1.6266674805e+03,0.0000000000e+00
1536,6.7179244757e-01,1.6236358643e+03,0.0000000000e+00
1537,6.7230516672e-01,1.6164173584e+03,0.0000000000e+00
1538,6.7254638672e-01,1.6088094482e+03,0.0000000000e+00
1539,6.7294764519e-01,1.5963645020e+03,0.0000000000e+00
1540,6.7296326160e-01,1.5922916260e+03,0.0000000000e+00
1541,6.7354398966e-01,1.5791577148e+03,0.0000000000e+00
1542,6.7277967930e-01,1.5682608643e+03,0.0000000000e+00
1543,6.7146843672e-01,1.5518260498e+03,0.0000000000e+00
1544,6.7183363438e-01,1.5428057861e+03,0.0000000000e+00
1545,6.7236870527e-01,1.5305880127e+03,0.0000000000e+00
1546,6.7279338837e-01,1.5232624512e+03,0.0000000000e+00
1547,6.7242503166e-01,1.5131029053e+03,0.0000000000e+00
1548,6.7198395729e-01,1.5026191406e+03,0.0000000000e+00
1549,6.7165935040e-01,1.4950566406e+03,0.0000000000e+00
1550,6.7181682587e-01,1.4824057617e+03,0.0000000000e+00
1551,6.7264497280e-01,1.4883908691e+03,0.0000000000e+00
1552,6.7334657907e-01,1.4819046631e+03,0.0000000000e+00
1553,6.7262154818e-01,1.4772441406e+03,0.0000000000e+00
1554,6.7231488228e-01,1.4655303955e+03,0.0000000000e+00
1555,6.7352735996e-01,1.4620875244e+03,0.0000000000e+00
1556,6.7381078005e-01,1.4597286377e+03,0.0000000000e+00
1557,6.7317843437e-01,1.4524406738e+03,0.0000000000e+00
1558,6.7224383354e-01,1.4464655762e+03,0.0000000000e+00
1559,6.7160201073e-01,1.4474592285e+03,0.0000000000e+00
