step,vx_25_25,vy_25_25
580,4.6831479669e-01,-4.6587222815e-01
581,4.6852687001e-01,-4.6557003260e-01
582,4.6818116307e-01,-4.6579146385e-01
583,4.6844714880e-01,-4.6543762088e-01
584,4.6826794744e-01,-4.6549740434e-01
585,4.6820381284e-01,-4.6546491981e-01
586,4.6815377474e-01,-4.6540164948e-01
587,4.6799808741e-01,-4.6546605229e-01
588,4.6792548895e-01,-4.6540799737e-01
589,4.6798121929e-01,-4.6527019143e-01
590,4.6782931685e-01,-4.6531465650e-01
591,4.6784424782e-01,-4.6515735984e-01
592,4.6767434478e-01,-4.6523660421e-01
593,4.6780297160e-01,-4.6499457955e-01
594,4.6755230427e-01,-4.6514517069e-01
595,4.6768096089e-01,-4.6490749717e-01
596,4.6744808555e-01,-4.6503242850e-01
597,4.6751925349e-01,-4.6486374736e-01
598,4.6735051274e-01,-4.6490126848e-01
599,4.6743375063e-01,-4.6474465728e-01
600,4.6719723940e-01,-4.6483951807e-01
601,4.6734988689e-01,-4.6461102366e-01
602,4.6706500649e-01,-4.6475368738e-01
603,4.6722519398e-01,-4.6451711655e-01
